ionIdx,ionMz,average intensity,mz difference,id,score,formula,ion,name
101,138.0196439,16820.2067,1.91551E-05,HMDB01232,100,C6H5NO3,-H(+),4-Nitrophenol
101,138.0196439,16820.2067,1.91551E-05,HMDB02658,100,C6H5NO3,-H(+),6-Hydroxynicotinic acid
101,138.0196439,16820.2067,1.91551E-05,HMDB13188,100,C6H5NO3,-H(+),3-Hydroxypicolinic acid
102,138.0558161,6923.437108,0.000232479,HMDB12153,100,C7H9NO2,-H(+),"3,4-Dihydroxybenzylamine"
103,138.9795703,3007.804778,0.000609602,HMDB01494,100,C2H5O5P,-H(+),Acetylphosphate
103,138.9795703,3007.804778,0.000609602,HMDB04110,100,C2H5O5P,-H(+),Phosphonoacetate
104,139.0498608,5221.744426,0.001436734,HMDB02144,70,C6H8N2O2,-H(+),"1,3-Dimethyluracil"
104,139.0498608,5221.744426,0.001436734,HMDB02271,70,C6H8N2O2,-H(+),Imidazolepropionic acid
104,139.0498608,5221.744426,0.001436734,HMDB02820,70,C6H8N2O2,-H(+),Methylimidazoleacetic acid
104,139.0498608,5221.744426,0.001436734,HMDB04988,70,C6H8N2O2,-H(+),Pi-Methylimidazoleacetic acid
105,140.011413,59946.22672,0.000401389,HMDB00224,100,C2H8NO4P,-H(+),O-Phosphoethanolamine
106,142.0508393,5341.065494,0.000123864,HMDB00894,100,C6H9NO3,-H(+),Vinylacetylglycine
107,143.0348905,7248.102344,8.82005E-05,HMDB00393,100,C6H8O4,-H(+),3-Hexenedioic acid
107,143.0348905,7248.102344,8.82005E-05,HMDB00522,100,C6H8O4,-H(+),3-Methylglutaconic acid
107,143.0348905,7248.102344,8.82005E-05,HMDB02266,100,C6H8O4,-H(+),(E)-2-Methylglutaconic acid
107,143.0348905,7248.102344,8.82005E-05,HMDB13311,100,C6H8O4,-H(+),trans-2-Hexenedioic acid
108,143.0710786,9782.71617,0.000285608,HMDB01988,100,C7H12O3,-H(+),4-Hydroxycyclohexylcarboxylic acid
109,144.0301721,2942.992924,5.55581E-05,HMDB01552,100,C5H7NO4,-H(+),2-Keto-glutaramic acid
110,144.0665579,7673.539055,5.52953E-05,HMDB00730,100,C6H11NO3,-H(+),Isobutyrylglycine
110,144.0665579,7673.539055,5.52953E-05,HMDB00808,100,C6H11NO3,-H(+),N-Butyrylglycine
110,144.0665579,7673.539055,5.52953E-05,HMDB01263,100,C6H11NO3,-H(+),Allysine
110,144.0665579,7673.539055,5.52953E-05,HMDB03681,100,C6H11NO3,-H(+),4-Acetamidobutanoic acid
110,144.0665579,7673.539055,5.52953E-05,HMDB12131,100,C6H11NO3,-H(+),(S)-5-Amino-3-oxohexanoate
110,144.0665579,7673.539055,5.52953E-05,HMDB12151,100,C6H11NO3,-H(+),2-Keto-6-aminocaproate
111,144.0774505,2420.848859,0.000396112,HMDB03464,100,C5H11N3O2,-H(+),4-Guanidinobutanoic acid
112,145.0142377,8230.493262,5.62958E-06,HMDB00208,100,C5H6O5,-H(+),Oxoglutaric acid
113,145.0286429,4265.400437,0.000856513,HMDB01218,100,C9H6O2,-H(+),Coumarin
113,145.0286429,4265.400437,0.000856513,HMDB02359,100,C9H6O2,-H(+),Phenylpropiolic acid
114,145.0504694,22832.57689,0.000159441,HMDB00422,100,C6H10O4,-H(+),2-Methylglutaric acid
114,145.0504694,22832.57689,0.000159441,HMDB00448,100,C6H10O4,-H(+),Adipic acid
114,145.0504694,22832.57689,0.000159441,HMDB00752,100,C6H10O4,-H(+),Methylglutaric acid
114,145.0504694,22832.57689,0.000159441,HMDB00858,100,C6H10O4,-H(+),Monomethyl glutaric acid
114,145.0504694,22832.57689,0.000159441,HMDB02074,100,C6H10O4,-H(+),"2,2-Dimethylsuccinic acid"
114,145.0504694,22832.57689,0.000159441,HMDB02173,100,C6H10O4,-H(+),Solerol
114,145.0504694,22832.57689,0.000159441,HMDB06900,100,C6H10O4,-H(+),(S)-2-Aceto-2-hydroxybutanoic acid
115,145.0616909,437165.7438,0.000171284,HMDB00641,100,C5H10N2O3,-H(+),L-Glutamine
115,145.0616909,437165.7438,0.000171284,HMDB02031,100,C5H10N2O3,-H(+),Ureidoisobutyric acid
115,145.0616909,437165.7438,0.000171284,HMDB03423,100,C5H10N2O3,-H(+),D-Glutamine
115,145.0616909,437165.7438,0.000171284,HMDB06899,100,C5H10N2O3,-H(+),Alanylglycine
116,146.0245029,62316.5893,0.000245513,HMDB06779,100,C8H5NO2,-H(+),"Indole-5,6-quinone"
117,146.0458045,1317016.289,7.32465E-05,HMDB00148,100,C5H9NO4,-H(+),L-Glutamic acid
117,146.0458045,1317016.289,7.32465E-05,HMDB02393,100,C5H9NO4,-H(+),N-Methyl-D-aspartic acid
117,146.0458045,1317016.289,7.32465E-05,HMDB02931,100,C5H9NO4,-H(+),N-Acetylserine
117,146.0458045,1317016.289,7.32465E-05,HMDB03011,100,C5H9NO4,-H(+),O-Acetylserine
117,146.0458045,1317016.289,7.32465E-05,HMDB03339,100,C5H9NO4,-H(+),D-Glutamic acid
117,146.0458045,1317016.289,7.32465E-05,HMDB06556,100,C5H9NO4,-H(+),L-4-Hydroxyglutamate semialdehyde
118,147.0297357,29230.90024,0.000157628,HMDB00426,100,C5H8O5,-H(+),Citramalic acid
118,147.0297357,29230.90024,0.000157628,HMDB00428,100,C5H8O5,-H(+),3-Hydroxyglutaric acid
118,147.0297357,29230.90024,0.000157628,HMDB00606,100,C5H8O5,-H(+),D-2-Hydroxyglutaric acid
118,147.0297357,29230.90024,0.000157628,HMDB00694,100,C5H8O5,-H(+),L-2-Hydroxyglutaric acid
118,147.0297357,29230.90024,0.000157628,HMDB01900,100,C5H8O5,-H(+),Ribonolactone
118,147.0297357,29230.90024,0.000157628,HMDB11676,100,C5H8O5,-H(+),"D-Xylono-1,5-lactone"
119,147.0808802,4940.179179,0.000654818,HMDB02214,100,C10H12O,-H(+),Cuminaldehyde
120,148.0438677,16362.99988,-9.80935E-05,HMDB00696,100,C5H11NO2S,-H(+),L-Methionine
121,148.0620686,7704.431204,0.000796627,HMDB02099,100,C6H7N5,-H(+),6-Methyladenine
121,148.0620686,7704.431204,0.000796627,HMDB11599,100,C6H7N5,-H(+),1-Methyladenine
121,148.0620686,7704.431204,0.000796627,HMDB11600,100,C6H7N5,-H(+),3-Methyladenine
121,148.0620686,7704.431204,0.000796627,HMDB11614,100,C6H7N5,-H(+),7-Methyladenine
122,149.008736,7953.806418,0.000421921,HMDB00956,100,C4H6O6,-H(+),Tartaric acid
123,149.0241492,6507.850868,0.000264826,HMDB01587,100,C8H6O3,-H(+),Phenylglyoxylic acid
124,149.0453456,6566.81249,0.00019779,HMDB00098,100,C5H10O5,-H(+),D-Xylose
124,149.0453456,6566.81249,0.00019779,HMDB00283,100,C5H10O5,-H(+),D-Ribose
124,149.0453456,6566.81249,0.00019779,HMDB00366,100,C5H10O5,-H(+),2-Deoxyribonic acid
124,149.0453456,6566.81249,0.00019779,HMDB00621,100,C5H10O5,-H(+),D-Ribulose
124,149.0453456,6566.81249,0.00019779,HMDB00646,100,C5H10O5,-H(+),L-Arabinose
124,149.0453456,6566.81249,0.00019779,HMDB00751,100,C5H10O5,-H(+),L-Threo-2-pentulose
124,149.0453456,6566.81249,0.00019779,HMDB01644,100,C5H10O5,-H(+),D-Xylulose
124,149.0453456,6566.81249,0.00019779,HMDB03371,100,C5H10O5,-H(+),L-Ribulose
124,149.0453456,6566.81249,0.00019779,HMDB12194,100,C5H10O5,-H(+),Beta-D-ribopyranose
124,149.0453456,6566.81249,0.00019779,HMDB12325,100,C5H10O5,-H(+),Arabinofuranose
125,149.0605925,18890.21972,0.000207056,HMDB00764,100,C9H10O2,-H(+),Hydrocinnamic acid
125,149.0605925,18890.21972,0.000207056,HMDB02097,100,C9H10O2,-H(+),4-Ethylbenzoic acid
125,149.0605925,18890.21972,0.000207056,HMDB02222,100,C9H10O2,-H(+),3-Methylphenylacetic acid
125,149.0605925,18890.21972,0.000207056,HMDB02237,100,C9H10O2,-H(+),"3,4-Dimethylbenzoic acid"
125,149.0605925,18890.21972,0.000207056,HMDB03654,100,C9H10O2,-H(+),4-Coumaryl alcohol
125,149.0605925,18890.21972,0.000207056,HMDB11743,100,C9H10O2,-H(+),2-Phenylpropionate
126,149.0970181,3907.670332,0.000166934,HMDB01878,100,C10H14O,-H(+),Thymol
126,149.0970181,3907.670332,0.000166934,HMDB03647,100,C10H14O,-H(+),Perillyl aldehyde
126,149.0970181,3907.670332,0.000166934,HMDB04487,100,C10H14O,-H(+),(+)-(S)-Carvone
127,150.0418704,4819.237463,0.000259378,HMDB00132,100,C5H5N5O,-H(+),Guanine
127,150.0418704,4819.237463,0.000259378,HMDB00403,100,C5H5N5O,-H(+),2-Hydroxyadenine
127,150.0418704,4819.237463,0.000259378,HMDB00542,100,C5H5N5O,-H(+),8-Hydroxyadenine
128,150.0557798,7212.841423,0.000268763,HMDB01859,100,C8H9NO2,-H(+),Acetaminophen
128,150.0557798,7212.841423,0.000268763,HMDB02210,100,C8H9NO2,-H(+),2-Phenylglycine
128,150.0557798,7212.841423,0.000268763,HMDB12219,100,C8H9NO2,-H(+),Dopamine quinone
128,150.0557798,7212.841423,0.000268763,HMDB12992,100,C8H9NO2,-H(+),Leukoaminochrome
129,150.0910785,2035.81649,0.001355581,HMDB01387,74,C9H13NO,-H(+),N-Methylphenylethanolamine
129,150.0910785,2035.81649,0.001355581,HMDB01942,74,C9H13NO,-H(+),Phenylpropanolamine
129,150.0910785,2035.81649,0.001355581,HMDB03633,74,C9H13NO,-H(+),N-Methyltyramine
130,151.0043116,2996.626862,-0.000538382,HMDB00223,45,C4H4O5,+F(-),Oxalacetic acid
131,151.0260843,9080.867627,6.10411E-05,HMDB00292,100,C5H4N4O2,-H(+),Xanthine
131,151.0260843,9080.867627,6.10411E-05,HMDB00786,100,C5H4N4O2,-H(+),Oxypurinol
131,151.0260843,9080.867627,6.10411E-05,HMDB01182,100,C5H4N4O2,-H(+),"6,8-Dihydroxypurine"
132,151.0398499,11217.22121,0.0002142,HMDB00020,100,C8H8O3,-H(+),p-Hydroxyphenylacetic acid
132,151.0398499,11217.22121,0.0002142,HMDB00440,100,C8H8O3,-H(+),3-Hydroxyphenylacetic acid
132,151.0398499,11217.22121,0.0002142,HMDB00669,100,C8H8O3,-H(+),Ortho-Hydroxyphenylacetic acid
132,151.0398499,11217.22121,0.0002142,HMDB00703,100,C8H8O3,-H(+),Mandelic acid
132,151.0398499,11217.22121,0.0002142,HMDB01101,100,C8H8O3,-H(+),p-Anisic acid
132,151.0398499,11217.22121,0.0002142,HMDB02390,100,C8H8O3,-H(+),3-Cresotinic acid
132,151.0398499,11217.22121,0.0002142,HMDB03791,100,C8H8O3,-H(+),"3,4-Dihydroxyphenylacetaldehyde"
132,151.0398499,11217.22121,0.0002142,HMDB04815,100,C8H8O3,-H(+),4-Hydroxy-3-methylbenzoic acid
132,151.0398499,11217.22121,0.0002142,HMDB12308,100,C8H8O3,-H(+),Vanillin
133,151.0497981,3934.489757,0.001499413,HMDB04193,67,C7H8N2O2,-H(+),N1-Methyl-2-pyridone-5-carboxamide
133,151.0497981,3934.489757,0.001499413,HMDB04194,67,C7H8N2O2,-H(+),N1-Methyl-4-pyridone-3-carboxamide
134,151.0609962,6462.249055,0.000197238,HMDB00508,100,C5H12O5,-H(+),Ribitol
134,151.0609962,6462.249055,0.000197238,HMDB00568,100,C5H12O5,-H(+),D-Arabitol
134,151.0609962,6462.249055,0.000197238,HMDB01851,100,C5H12O5,-H(+),L-Arabitol
134,151.0609962,6462.249055,0.000197238,HMDB02917,100,C5H12O5,-H(+),D-Xylitol
135,151.0762396,11955.47743,0.000304692,HMDB00317,40,C6H12O3,+F(-),2-Hydroxy-3-methylpentanoic acid
135,151.0762396,11955.47743,0.000304692,HMDB00409,40,C6H12O3,+F(-),(5R)-5-Hydroxyhexanoic acid
135,151.0762396,11955.47743,0.000304692,HMDB00525,40,C6H12O3,+F(-),5-Hydroxyhexanoic acid
135,151.0762396,11955.47743,0.000304692,HMDB00624,40,C6H12O3,+F(-),D-Leucic acid
135,151.0762396,11955.47743,0.000304692,HMDB00665,40,C6H12O3,+F(-),Leucinic acid
135,151.0762396,11955.47743,0.000304692,HMDB00746,40,C6H12O3,+F(-),Hydroxyisocaproic acid
135,151.0762396,11955.47743,0.000304692,HMDB01624,40,C6H12O3,+F(-),2-Hydroxycaproic acid
135,151.0762396,11955.47743,0.000304692,HMDB01975,40,C6H12O3,+F(-),2-Ethyl-2-Hydroxybutyric acid
135,151.0762396,11955.47743,0.000304692,HMDB10718,40,C6H12O3,+F(-),(R)-3-Hydroxyhexanoic acid
135,151.0762396,11955.47743,0.000304692,HMDB12843,40,C6H12O3,+F(-),6-Hydroxyhexanoic acid
136,151.1125746,8839.029644,0.000260551,HMDB03450,100,C10H16O,-H(+),(-)-trans-Carveol
136,151.1125746,8839.029644,0.000260551,HMDB03634,100,C10H16O,-H(+),Perillyl alcohol
136,151.1125746,8839.029644,0.000260551,HMDB03667,100,C10H16O,-H(+),Alpha-Pinene-oxide
137,151.9845697,2534.985516,-2.92351E-05,HMDB03585,100,C3H7NO2S2,-H(+),Thiocysteine
138,152.0353272,11538.04943,-1.41181E-05,HMDB01476,100,C7H7NO3,-H(+),3-Hydroxyanthranilic acid
138,152.0353272,11538.04943,-1.41181E-05,HMDB01972,100,C7H7NO3,-H(+),3-Aminosalicylic acid
139,152.0571201,2805.037969,0.000659761,HMDB04816,100,C5H7N5O,-H(+),FAPy-adenine
140,152.0714796,15221.79371,0.000218988,HMDB00073,100,C8H11NO2,-H(+),Dopamine
140,152.0714796,15221.79371,0.000218988,HMDB04825,100,C8H11NO2,-H(+),p-Octopamine
140,152.0714796,15221.79371,0.000218988,HMDB12309,100,C8H11NO2,-H(+),Vanillylamine
141,153.0181392,7379.764174,0.001189479,HMDB00152,100,C7H6O4,-H(+),Gentisic acid
141,153.0181392,7379.764174,0.001189479,HMDB00397,100,C7H6O4,-H(+),2-Pyrocatechuic acid
141,153.0181392,7379.764174,0.001189479,HMDB01856,100,C7H6O4,-H(+),Protocatechuic acid
141,153.0181392,7379.764174,0.001189479,HMDB13173,100,C7H6O4,-H(+),"3,5-Dihydroxyphenylbenzoic acid"
142,153.0553397,5808.332676,0.000374449,HMDB05784,100,C8H10O3,-H(+),Hydroxytyrosol
143,153.0667481,16234.80585,0.000294054,HMDB12251,40,C4H10N2O3,+F(-),L-Canaline
144,153.1281802,4048.367123,0.000304994,HMDB04043,100,C10H18O,-H(+),Alpha-Terpineol
144,153.1281802,4048.367123,0.000304994,HMDB04472,100,C10H18O,-H(+),Eucalyptol
144,153.1281802,4048.367123,0.000304994,HMDB05812,100,C10H18O,-H(+),Geraniol
145,154.0619398,115868.5246,0.000256696,HMDB00177,100,C6H9N3O2,-H(+),L-Histidine
146,154.9750355,2470.190864,5.89891E-05,HMDB00816,100,C2H5O6P,-H(+),Phosphoglycolic acid
147,154.9972177,5362.366221,0.001375538,HMDB04812,73,C6H4O5,-H(+),"2,5-Furandicarboxylic acid"
148,155.0097244,2117.423206,0.000102231,HMDB00226,100,C5H4N2O4,-H(+),Orotic acid
149,155.046055,2698.32626,0.000157131,HMDB00544,100,C6H8N2O3,-H(+),5-Hydroxymethyl-4-methyluracil
149,155.046055,2698.32626,0.000157131,HMDB01014,100,C6H8N2O3,-H(+),4-Imidazolone-5-propionic acid
149,155.046055,2698.32626,0.000157131,HMDB02320,100,C6H8N2O3,-H(+),Imidazolelactic acid
150,155.1075958,6583.773753,0.000153931,HMDB04362,100,C9H16O2,-H(+),4-Hydroxynonenal
151,155.1439892,5125.664718,0.000146061,HMDB03352,100,C10H20O,-H(+),Menthol
151,155.1439892,5125.664718,0.000146061,HMDB11623,100,C10H20O,-H(+),Decanal
152,156.030192,5412.528486,3.56628E-05,HMDB01241,100,C6H7NO4,-H(+),2-Aminomuconic acid
153,156.0662247,3768.557306,0.000388533,HMDB00459,100,C7H11NO3,-H(+),3-Methylcrotonylglycine
153,156.0662247,3768.557306,0.000388533,HMDB00959,100,C7H11NO3,-H(+),Tiglylglycine
154,157.0365981,2384.947431,0.00011199,HMDB00462,100,C4H6N4O3,-H(+),Allantoin
155,157.0503887,6955.872478,0.000240103,HMDB00635,100,C7H10O4,-H(+),Succinylacetone
155,157.0503887,6955.872478,0.000240103,HMDB12241,100,C7H10O4,-H(+),Isopropylmaleate
156,157.0867824,11729.07101,0.000231872,HMDB00451,100,C8H14O3,-H(+),cis-4-Hydroxycyclohexylacetic acid
156,157.0867824,11729.07101,0.000231872,HMDB00909,100,C8H14O3,-H(+),trans-4-Hydroxycyclohexylacetic acid
156,157.0867824,11729.07101,0.000231872,HMDB10721,100,C8H14O3,-H(+),3-Oxooctanoic acid
156,157.0867824,11729.07101,0.000231872,HMDB13211,100,C8H14O3,-H(+),Alpha-Ketooctanoic acid
157,157.1231963,79321.75118,0.000203523,HMDB00798,100,C9H18O2,-H(+),Oenanthic ether
157,157.1231963,79321.75118,0.000203523,HMDB00847,100,C9H18O2,-H(+),Pelargonic acid
158,158.0604565,2562.753967,0.00067741,HMDB01190,100,C10H9NO,-H(+),Indoleacetaldehyde
159,158.0821575,6181.263548,0.000105753,HMDB00339,100,C7H13NO3,-H(+),2-Methylbutyrylglycine
159,158.0821575,6181.263548,0.000105753,HMDB00678,100,C7H13NO3,-H(+),Isovalerylglycine
159,158.0821575,6181.263548,0.000105753,HMDB00927,100,C7H13NO3,-H(+),Valerylglycine
159,158.0821575,6181.263548,0.000105753,HMDB11757,100,C7H13NO3,-H(+),N-Acetylvaline
159,158.0821575,6181.263548,0.000105753,HMDB12154,100,C7H13NO3,-H(+),3-Dehydrocarnitine
159,158.0821575,6181.263548,0.000105753,HMDB12175,100,C7H13NO3,-H(+),5-Acetamidovalerate
160,159.0297153,5860.72507,0.000178005,HMDB00225,100,C6H8O5,-H(+),Oxoadipic acid
160,159.0297153,5860.72507,0.000178005,HMDB00398,100,C6H8O5,-H(+),3-Oxoadipic acid
161,159.0662007,10957.06857,7.81643E-05,HMDB00555,100,C7H12O4,-H(+),3-Methyladipic acid
161,159.0662007,10957.06857,7.81643E-05,HMDB00857,100,C7H12O4,-H(+),Pimelic acid
161,159.0662007,10957.06857,7.81643E-05,HMDB02441,100,C7H12O4,-H(+),"3,3-Dimethylglutaric acid"
162,159.1022705,5074.311402,0.000393887,HMDB00486,100,C8H16O3,-H(+),7-Hydroxyoctanoic acid
162,159.1022705,5074.311402,0.000393887,HMDB00711,100,C8H16O3,-H(+),Hydroxyoctanoic acid
162,159.1022705,5074.311402,0.000393887,HMDB01954,100,C8H16O3,-H(+),3-Hydroxyoctanoic acid
162,159.1022705,5074.311402,0.000393887,HMDB02264,100,C8H16O3,-H(+),(R)-2-Hydroxycaprylic acid
162,159.1022705,5074.311402,0.000393887,HMDB10722,100,C8H16O3,-H(+),(R)-3-Hydroxyoctanoic acid
163,159.1135644,2371.028341,0.00033341,HMDB02038,100,C7H16N2O2,-H(+),N(6)-Methyllysine
163,159.1135644,2371.028341,0.00033341,HMDB06009,100,C7H16N2O2,-H(+),Isoputreanine
164,160.0399097,5184.089391,0.000488756,HMDB02285,100,C9H7NO2,-H(+),2-Indolecarboxylic acid
164,160.0399097,5184.089391,0.000488756,HMDB03320,100,C9H7NO2,-H(+),Indole-3-carboxylic acid
164,160.0399097,5184.089391,0.000488756,HMDB04077,100,C9H7NO2,-H(+),"4,6-Dihydroxyquinoline"
165,160.0614948,9180.419842,3.30202E-05,HMDB00510,100,C6H11NO4,-H(+),Aminoadipic acid
166,160.9743938,8767.169227,-0.000657784,HMDB03745,40,C2H6O3S2,+F(-),Mesna
167,161.0241518,6049.072646,0.000262274,HMDB02149,100,C9H6O3,-H(+),3 Hydroxycoumarin
168,161.0356146,6332.997132,0.000127416,HMDB00469,40,C5H6N2O3,+F(-),5-Hydroxymethyluracil
169,161.0455138,66958.78244,2.96151E-05,HMDB00321,100,C6H10O5,-H(+),2-Hydroxyadipic acid
169,161.0455138,66958.78244,2.96151E-05,HMDB00345,100,C6H10O5,-H(+),3-Hydroxyadipic acid
169,161.0455138,66958.78244,2.96151E-05,HMDB00355,100,C6H10O5,-H(+),3-Hydroxymethylglutaric acid
169,161.0455138,66958.78244,2.96151E-05,HMDB00368,100,C6H10O5,-H(+),2(R)-Hydroxyadipic acid
169,161.0455138,66958.78244,2.96151E-05,HMDB00640,100,C6H10O5,-H(+),Glucosan
170,162.0411546,3424.523328,0.000975242,HMDB00802,100,C6H5N5O,-H(+),Pterin
171,162.055242,3551.160618,0.000806528,HMDB01424,100,C9H9NO2,-H(+),4-(3-Pyridyl)-3-butenoic acid
171,162.055242,3551.160618,0.000806528,HMDB04186,100,C9H9NO2,-H(+),3-Methyldioxyindole
172,162.0771897,3223.191316,-1.18295E-05,HMDB11727,100,C6H13NO4,-H(+),Bicine
173,163.0398997,9489.961541,0.000164445,HMDB00205,100,C9H8O3,-H(+),Phenylpyruvic acid
173,163.0398997,9489.961541,0.000164445,HMDB01713,100,C9H8O3,-H(+),m-Coumaric acid
173,163.0398997,9489.961541,0.000164445,HMDB02035,100,C9H8O3,-H(+),4-Hydroxycinnamic acid
173,163.0398997,9489.961541,0.000164445,HMDB02641,100,C9H8O3,-H(+),2-Hydroxycinnamic acid
173,163.0398997,9489.961541,0.000164445,HMDB12225,100,C9H8O3,-H(+),Enol-phenylpyruvate
174,163.0610553,6890.328201,0.000138157,HMDB00174,100,C6H12O5,-H(+),L-Fucose
174,163.0610553,6890.328201,0.000138157,HMDB00849,100,C6H12O5,-H(+),Rhamnose
174,163.0610553,6890.328201,0.000138157,HMDB02712,100,C6H12O5,-H(+),"1,5-Anhydrosorbitol"
174,163.0610553,6890.328201,0.000138157,HMDB03081,100,C6H12O5,-H(+),Beta-D-Fucose
174,163.0610553,6890.328201,0.000138157,HMDB10207,100,C6H12O5,-H(+),L-Rhamnulose
174,163.0610553,6890.328201,0.000138157,HMDB12327,100,C6H12O5,-H(+),2-Deoxygalactopyranose
175,163.0765481,10331.20034,-9.84363E-05,HMDB00329,100,C10H12O2,-H(+),2-Phenylbutyric acid
175,163.0765481,10331.20034,-9.84363E-05,HMDB00543,100,C10H12O2,-H(+),Benzenebutanoic acid
175,163.0765481,10331.20034,-9.84363E-05,HMDB01955,100,C10H12O2,-H(+),3-Phenylbutyric acid
175,163.0765481,10331.20034,-9.84363E-05,HMDB05802,100,C10H12O2,-H(+),Isoeugenol
175,163.0765481,10331.20034,-9.84363E-05,HMDB05809,100,C10H12O2,-H(+),Eugenol
176,164.0371716,17078.4272,0.001512597,HMDB02005,85,C5H11NO3S,-H(+),Methionine sulfoxide
177,164.0571657,2758.753018,0.000614183,HMDB00897,100,C6H7N5O,-H(+),7-Methylguanine
177,164.0571657,2758.753018,0.000614183,HMDB01566,100,C6H7N5O,-H(+),3-Methylguanine
177,164.0571657,2758.753018,0.000614183,HMDB03282,100,C6H7N5O,-H(+),1-Methylguanine
177,164.0571657,2758.753018,0.000614183,HMDB06040,100,C6H7N5O,-H(+),N2-Methylguanine
178,164.0716021,148395.9319,9.64785E-05,HMDB00159,100,C9H11NO2,-H(+),L-Phenylalanine
178,164.0716021,148395.9319,9.64785E-05,HMDB01007,100,C9H11NO2,-H(+),3-Pyridinebutanoic acid
178,164.0716021,148395.9319,9.64785E-05,HMDB04992,100,C9H11NO2,-H(+),Benzocaine
178,164.0716021,148395.9319,9.64785E-05,HMDB06044,100,C9H11NO2,-H(+),Norsalsolinol
179,165.0192593,19619.59872,6.93778E-05,HMDB02107,100,C8H6O4,-H(+),Phthalic acid
179,165.0192593,19619.59872,6.93778E-05,HMDB02334,100,C8H6O4,-H(+),Benzoquinoneacetic acid
179,165.0192593,19619.59872,6.93778E-05,HMDB02428,100,C8H6O4,-H(+),Terephthalic acid
180,165.040395,30282.87879,6.30601E-05,HMDB00539,100,C5H10O6,-H(+),Arabinonic acid
180,165.040395,30282.87879,6.30601E-05,HMDB00867,100,C5H10O6,-H(+),Ribonic acid
181,165.0917504,9321.30486,0.000349313,HMDB04586,100,C10H14O2,-H(+),Perillic acid
182,166.0178352,11683.67675,0.000113539,HMDB06462,100,C4H9NO4S,-H(+),Homocysteinesulfinic acid
183,166.0515158,9366.088192,-0.000552605,HMDB01545,100,C8H9NO3,-H(+),Pyridoxal
183,166.0515158,9366.088192,-0.000552605,HMDB04290,100,C8H9NO3,-H(+),Isopyridoxal
184,166.0871439,2159.030546,0.000204716,HMDB00022,100,C9H13NO2,-H(+),3-Methoxytyramine
184,166.0871439,2159.030546,0.000204716,HMDB02182,100,C9H13NO2,-H(+),Phenylephrine
184,166.0871439,2159.030546,0.000204716,HMDB04826,100,C9H13NO2,-H(+),p-Synephrine
184,166.0871439,2159.030546,0.000204716,HMDB12162,100,C9H13NO2,-H(+),4-Methoxytyramine
185,166.9671051,2317.228253,-0.001526269,HMDB04045,66,C3H4O6S,-H(+),3-Sulfopyruvic acid
186,166.9749669,4437.005971,0.000127652,HMDB00263,100,C3H5O6P,-H(+),Phosphoenolpyruvic acid
187,167.0208355,5358.58429,0.000224484,HMDB00289,100,C5H4N4O3,-H(+),Uric acid
188,167.0344129,9903.606048,0.000565827,HMDB00130,100,C8H8O4,-H(+),Homogentisic acid
188,167.0344129,9903.606048,0.000565827,HMDB00484,100,C8H8O4,-H(+),Vanillic acid
188,167.0344129,9903.606048,0.000565827,HMDB00750,100,C8H8O4,-H(+),3-Hydroxymandelic acid
188,167.0344129,9903.606048,0.000565827,HMDB00822,100,C8H8O4,-H(+),p-Hydroxymandelic acid
188,167.0344129,9903.606048,0.000565827,HMDB01336,100,C8H8O4,-H(+),"3,4-Dihydroxybenzeneacetic acid"
188,167.0344129,9903.606048,0.000565827,HMDB01868,100,C8H8O4,-H(+),5-Methoxysalicylic acid
188,167.0344129,9903.606048,0.000565827,HMDB06242,100,C8H8O4,-H(+),"3,4-Dihydroxymandelaldehyde"
189,167.0708397,9241.318119,0.000619137,HMDB00227,40,C6H12O4,+F(-),Mevalonic acid
189,167.0708397,9241.318119,0.000619137,HMDB12140,40,C6H12O4,+F(-),"(R) 2,3-Dihydroxy-3-methylvalerate"
190,167.0815965,3471.6218,0.001001147,HMDB01431,100,C8H12N2O2,-H(+),Pyridoxamine
191,167.1075596,16420.71481,0.000190198,HMDB13105,100,C10H16O2,-H(+),"trans-4,5-epoxy-2(E)-decenal"
192,167.9956379,4553.102456,0.001575386,HMDB02757,63,C3H7NO5S,-H(+),Cysteic acid
193,168.9900377,12951.15341,0.000706882,HMDB01112,100,C3H7O6P,-H(+),D-Glyceraldehyde 3-phosphate
193,168.9900377,12951.15341,0.000706882,HMDB01473,100,C3H7O6P,-H(+),Dihydroxyacetone phosphate
194,169.013247,5932.510212,0.000996289,HMDB05807,100,C7H6O5,-H(+),Gallic acid
195,169.1233139,6463.165508,8.59227E-05,HMDB04980,100,C10H18O2,-H(+),cis-4-Decenoic acid
195,169.1233139,6463.165508,8.59227E-05,HMDB04981,100,C10H18O2,-H(+),cis-4-Decenoic acid
195,169.1233139,6463.165508,8.59227E-05,HMDB10726,100,C10H18O2,-H(+),trans-Dec-2-enoic acid
195,169.1233139,6463.165508,8.59227E-05,HMDB12183,100,C10H18O2,-H(+),8-Methylnonenoate
196,170.0468454,9471.772528,-0.000967599,HMDB12289,100,C7H9NO4,-H(+),Tetrahydrodipicolinate
197,170.1185509,1492.238611,9.7901E-05,HMDB05015,100,C9H17NO2,-H(+),Gabapentin
198,171.0065954,65441.97171,-0.000200803,HMDB00126,100,C3H9O6P,-H(+),Glycerol 3-phosphate
198,171.0065954,65441.97171,-0.000200803,HMDB02520,100,C3H9O6P,-H(+),Beta-Glycerophosphoric acid
