,T_ACSL6,T_AKAP9,T_ALK,T_APC,T_ARHGAP5,T_ARHGEF10L,T_ARNT,T_ASXL1,T_ATM,T_ATP1A1,T_BAP1,T_BCORL1,T_BIRC6,T_CBL,T_CBLB,T_CDKN2A,T_CIC,T_CLTCL1,T_CNTNAP2,T_COL1A1,T_CREB3L2,T_CRNKL1,T_CSMD3,T_CTNNA2,T_CUL3,T_DCAF12L2,T_DCTN1,T_DDX10,T_EBF1,T_ELF3,T_ELK4,T_EML4,T_EP300,T_EPAS1,T_EPHA3,T_ERBB3,T_ERBB4,T_ERC1,T_ERCC5,T_FAT1,T_FAT4,T_FEV,T_FGFR2,T_FGFR4,T_FKBP9,T_FLNA,T_FOXP1,T_GRIN2A,T_HMGA1,T_JAK2,T_KAT6B,T_KDM5C,T_KDR,T_KIF5B,T_KMT2C,T_KMT2D,T_KRAS,T_LARP4B,T_LRP1B,T_MAML2,T_MAP3K1,T_MAP3K13,T_MDM2,T_MET,T_MLH1,T_MSH2,T_MSH6,T_MUC16,T_MYB,T_MYH11,T_MYH9,T_NBEA,T_NCOA1,T_NCOR2,T_NF2,T_NFE2L2,T_NSD1,T_NTRK3,T_NUMA1,T_NUP214,T_PAFAH1B2,T_PAX8,T_PBRM1,T_PCM1,T_PDCD1LG2,T_PDE4DIP,T_PDGFRA,T_PIK3CB,T_PLCG1,T_PML,T_PMS1,T_POLG,T_PREX2,T_PTCH1,T_PTEN,T_PTPN11,T_PTPRB,T_PTPRT,T_RAP1GDS1,T_RARA,T_RB1,T_RBM10,T_RECQL4,T_RET,T_RNF43,T_RSPO2,T_S100A7,T_SDHA,T_SETD2,T_SFPQ,T_SMAD2,T_SMARCA4,T_SMO,T_SNX29,T_SS18,T_SSX1,T_SUZ12,T_SYK,T_TBL1XR1,T_TCF12,T_TET1,T_THRAP3,T_TMPRSS2,T_TP53,T_TPR,T_TRRAP,T_TSC2,T_VHL,T_WRN,T_XPO1,T_ZFHX3,T_ZNF479,T_ZNRF3
93,6.612,-1.249,-3.9139999999999997,-3.915,6.612,1.719,-3.9139999999999997,1.506,-4.499,-1.669,-0.217,6.612,6.612,6.612,6.612,1.506,-1.669,1.506,-1.2770000000000001,-0.217,-1.445,1.506,5.357,1.506,-3.9139999999999997,-0.217,-1.669,-0.217,6.612,-1.1059999999999999,2.115,2.115,1.719,-0.217,2.745,6.612,1.506,-0.217,-1.1059999999999999,1.719,1.506,6.612,-3.9139999999999997,1.719,6.612,-3.9139999999999997,-3.9139999999999997,1.506,1.719,-1.1059999999999999,2.115,6.612,1.719,-0.217,-3.9139999999999997,-1.1059999999999999,1.719,2.452,1.506,-1.556,-4.1930000000000005,-1.669,-4.499,-1.669,-0.067,1.506,2.115,2.076,1.506,2.452,3.22,-1.669,2.115,0.493,2.452,6.612,6.452999999999999,1.719,1.369,-4.499,2.115,1.506,2.115,2.115,2.115,-3.985,6.612,-3.9139999999999997,-1.1059999999999999,2.115,6.612,6.612,-4.499,-1.669,-0.067,1.506,2.115,1.506,6.612,2.115,-1.669,1.506,-5.747000000000001,2.9419999999999997,2.115,-1.1059999999999999,-3.9139999999999997,1.506,-3.9139999999999997,6.612,2.115,-2.182,2.452,1.506,2.115,1.506,6.612,-1.473,6.612,-3.9139999999999997,-1.669,6.612,-3.9139999999999997,-0.154,2.115,-1.556,-4.1930000000000005,-1.4180000000000001,2.452,1.506,2.115,-3.2319999999999998,1.719
94,1.835,-4.773,3.495,0.33799999999999997,1.835,-2.235,3.495,4.684,0.423,5.725,-3.889,1.835,1.835,1.835,1.835,4.684,5.725,4.684,1.595,-3.889,-1.061,4.684,2.082,4.684,3.495,-3.889,5.725,-3.889,1.835,-2.928,-2.1630000000000003,-2.1630000000000003,-2.235,-3.889,1.886,1.835,4.684,-3.889,-2.928,-2.235,4.684,1.835,3.495,-2.235,1.835,3.495,3.495,4.684,-2.235,-2.928,-2.1630000000000003,1.835,-2.235,-3.889,3.495,-2.928,-2.235,-1.8230000000000002,4.684,7.812,-1.666,5.725,0.423,5.725,1.619,4.684,-2.1630000000000003,0.907,4.684,-1.8230000000000002,-0.725,5.725,-2.1630000000000003,-4.131,-1.8230000000000002,1.835,5.377999999999999,-2.235,-4.869,0.423,-2.1630000000000003,4.684,-2.1630000000000003,-2.1630000000000003,-2.1630000000000003,4.569,1.835,3.495,-2.928,-2.1630000000000003,1.835,1.835,0.423,5.725,1.619,4.684,-2.1630000000000003,4.684,1.835,-2.1630000000000003,5.725,4.684,-0.585,-3.464,-2.1630000000000003,-2.928,3.495,4.684,3.495,1.835,-2.1630000000000003,3.266,-1.8230000000000002,4.684,-2.1630000000000003,4.684,1.835,1.1840000000000002,1.835,3.495,5.725,1.835,3.495,0.435,-2.1630000000000003,7.812,-1.666,0.603,-1.8230000000000002,4.684,-2.1630000000000003,0.23199999999999998,-2.235
95,1.704,-2.01,-1.173,0.237,1.704,-0.215,-1.173,1.023,-3.142,-0.247,-0.713,1.704,1.704,1.704,1.704,1.023,-0.247,1.023,-2.032,-0.713,-0.084,1.023,1.479,1.023,-1.173,-0.713,-0.247,-0.713,1.704,1.499,2.028,2.028,-0.215,-0.713,2.244,1.704,1.023,-0.713,1.499,-0.215,1.023,1.704,-1.173,-0.215,1.704,-1.173,-1.173,1.023,-0.215,1.499,2.028,1.704,-0.215,-0.713,-1.173,1.499,-0.215,3.693,1.023,-0.11,-3.3569999999999998,-0.247,-3.142,-0.247,-1.486,1.023,2.028,-1.379,1.023,3.693,2.51,-0.247,2.028,2.675,3.693,1.704,2.113,-0.215,0.932,-3.142,2.028,1.023,2.028,2.028,2.028,-1.554,1.704,-1.173,1.499,2.028,1.704,1.704,-3.142,-0.247,-1.486,1.023,2.028,1.023,1.704,2.028,-0.247,1.023,-2.716,1.168,2.028,1.499,-1.173,1.023,-1.173,1.704,2.028,0.904,3.693,1.023,2.028,1.023,1.704,0.38799999999999996,1.704,-1.173,-0.247,1.704,-1.173,-0.9109999999999999,2.028,-0.11,-3.3569999999999998,-1.569,3.693,1.023,2.028,-1.4480000000000002,-0.215
96,0.759,1.235,-1.22,-3.3739999999999997,0.759,-0.35,-1.22,1.449,-2.431,-0.154,0.735,0.759,0.759,0.759,0.759,1.449,-0.154,1.449,-1.3,0.735,3.1889999999999996,1.449,2.01,1.449,-1.22,0.735,-0.154,0.735,0.759,-3.073,8.198,8.198,-0.35,0.735,6.492999999999999,0.759,1.449,0.735,-3.073,-0.35,1.449,0.759,-1.22,-0.35,0.759,-1.22,-1.22,1.449,-0.35,-3.073,8.198,0.759,-0.35,0.735,-1.22,-3.073,-0.35,5.684,1.449,0.16699999999999998,-1.739,-0.154,-2.431,-0.154,-1.5819999999999999,1.449,8.198,-0.42100000000000004,1.449,5.684,-1.629,-0.154,8.198,1.4980000000000002,5.684,0.759,1.699,-0.35,5.912999999999999,-2.431,8.198,1.449,8.198,8.198,8.198,1.215,0.759,-1.22,-3.073,8.198,0.759,0.759,-2.431,-0.154,-1.5819999999999999,1.449,8.198,1.449,0.759,8.198,-0.154,1.449,0.6659999999999999,3.9410000000000003,8.198,-3.073,-1.22,1.449,-1.22,0.759,8.198,-1.8319999999999999,5.684,1.449,8.198,1.449,0.759,3.0180000000000002,0.759,-1.22,-0.154,0.759,-1.22,1.8090000000000002,8.198,0.16699999999999998,-1.739,1.217,5.684,1.449,8.198,-0.484,-0.35
97,-2.9760000000000004,4.798,-3.26,-2.199,-2.9760000000000004,-2.05,-3.26,-0.696,3.457,6.86,3.531,-2.9760000000000004,-2.9760000000000004,-2.9760000000000004,-2.9760000000000004,-0.696,6.86,-0.696,0.96,3.531,0.79,-0.696,-0.552,-0.696,-3.26,3.531,6.86,3.531,-2.9760000000000004,0.22,1.7309999999999999,1.7309999999999999,-2.05,3.531,0.584,-2.9760000000000004,-0.696,3.531,0.22,-2.05,-0.696,-2.9760000000000004,-3.26,-2.05,-2.9760000000000004,-3.26,-3.26,-0.696,-2.05,0.22,1.7309999999999999,-2.9760000000000004,-2.05,3.531,-3.26,0.22,-2.05,-5.206,-0.696,-3.0210000000000004,6.066,6.86,3.457,6.86,0.9309999999999999,-0.696,1.7309999999999999,0.96,-0.696,-5.206,-2.0069999999999997,6.86,1.7309999999999999,1.344,-5.206,-2.9760000000000004,-2.81,-2.05,4.114,3.457,1.7309999999999999,-0.696,1.7309999999999999,1.7309999999999999,1.7309999999999999,1.2309999999999999,-2.9760000000000004,-3.26,0.22,1.7309999999999999,-2.9760000000000004,-2.9760000000000004,3.457,6.86,0.9309999999999999,-0.696,1.7309999999999999,-0.696,-2.9760000000000004,1.7309999999999999,6.86,-0.696,3.7960000000000003,-0.46399999999999997,1.7309999999999999,0.22,-3.26,-0.696,-3.26,-2.9760000000000004,1.7309999999999999,-2.469,-5.206,-0.696,1.7309999999999999,-0.696,-2.9760000000000004,-1.3090000000000002,-2.9760000000000004,-3.26,6.86,-2.9760000000000004,-3.26,1.942,1.7309999999999999,-3.0210000000000004,6.066,1.7009999999999998,-5.206,-0.696,1.7309999999999999,-0.263,-2.05
98,-0.747,1.055,-0.46399999999999997,0.209,-0.747,0.561,-0.46399999999999997,-1.151,2.386,3.489,-3.911,-0.747,-0.747,-0.747,-0.747,-1.151,3.489,-1.151,1.605,-3.911,-1.791,-1.151,-3.708,-1.151,-0.46399999999999997,-3.911,3.489,-3.911,-0.747,0.742,1.162,1.162,0.561,-3.911,-0.146,-0.747,-1.151,-3.911,0.742,0.561,-1.151,-0.747,-0.46399999999999997,0.561,-0.747,-0.46399999999999997,-0.46399999999999997,-1.151,0.561,0.742,1.162,-0.747,0.561,-3.911,-0.46399999999999997,0.742,0.561,-3.47,-1.151,-1.234,0.061,3.489,2.386,3.489,1.554,-1.151,1.162,-0.865,-1.151,-3.47,-0.004,3.489,1.162,1.402,-3.47,-0.747,-1.4569999999999999,0.561,-1.771,2.386,1.162,-1.151,1.162,1.162,1.162,1.571,-0.747,-0.46399999999999997,0.742,1.162,-0.747,-0.747,2.386,3.489,1.554,-1.151,1.162,-1.151,-0.747,1.162,3.489,-1.151,0.38,1.25,1.162,0.742,-0.46399999999999997,-1.151,-0.46399999999999997,-0.747,1.162,-0.586,-3.47,-1.151,1.162,-1.151,-0.747,0.40299999999999997,-0.747,-0.46399999999999997,3.489,-0.747,-0.46399999999999997,2.307,1.162,-1.234,0.061,-0.109,-3.47,-1.151,1.162,-2.932,0.561
99,-1.597,-0.772,-1.329,-0.071,-1.597,-0.099,-1.329,3.0580000000000003,0.92,-1.499,-1.109,-1.597,-1.597,-1.597,-1.597,3.0580000000000003,-1.499,3.0580000000000003,2.721,-1.109,-2.766,3.0580000000000003,0.251,3.0580000000000003,-1.329,-1.109,-1.499,-1.109,-1.597,1.2309999999999999,-1.676,-1.676,-0.099,-1.109,1.2109999999999999,-1.597,3.0580000000000003,-1.109,1.2309999999999999,-0.099,3.0580000000000003,-1.597,-1.329,-0.099,-1.597,-1.329,-1.329,3.0580000000000003,-0.099,1.2309999999999999,-1.676,-1.597,-0.099,-1.109,-1.329,1.2309999999999999,-0.099,0.299,3.0580000000000003,1.177,0.198,-1.499,0.92,-1.499,-0.245,3.0580000000000003,-1.676,1.0270000000000001,3.0580000000000003,0.299,-0.264,-1.499,-1.676,-0.12300000000000001,0.299,-1.597,0.978,-0.099,-2.099,0.92,-1.676,3.0580000000000003,-1.676,-1.676,-1.676,0.898,-1.597,-1.329,1.2309999999999999,-1.676,-1.597,-1.597,0.92,-1.499,-0.245,3.0580000000000003,-1.676,3.0580000000000003,-1.597,-1.676,-1.499,3.0580000000000003,-1.589,-1.206,-1.676,1.2309999999999999,-1.329,3.0580000000000003,-1.329,-1.597,-1.676,1.916,0.299,3.0580000000000003,-1.676,3.0580000000000003,-1.597,-2.2680000000000002,-1.597,-1.329,-1.499,-1.597,-1.329,1.7269999999999999,-1.676,1.177,0.198,-2.86,0.299,3.0580000000000003,-1.676,-1.861,-0.099
100,0.82,0.084,-1.76,-1.255,0.82,1.083,-1.76,0.687,-0.316,-3.8680000000000003,0.055999999999999994,0.82,0.82,0.82,0.82,0.687,-3.8680000000000003,0.687,0.879,0.055999999999999994,-1.662,0.687,1.088,0.687,-1.76,0.055999999999999994,-3.8680000000000003,0.055999999999999994,0.82,0.087,-0.6940000000000001,-0.6940000000000001,1.083,0.055999999999999994,0.087,0.82,0.687,0.055999999999999994,0.087,1.083,0.687,0.82,-1.76,1.083,0.82,-1.76,-1.76,0.687,1.083,0.087,-0.6940000000000001,0.82,1.083,0.055999999999999994,-1.76,0.087,1.083,-2.106,0.687,-0.7879999999999999,-0.256,-3.8680000000000003,-0.316,-3.8680000000000003,0.271,0.687,-0.6940000000000001,1.568,0.687,-2.106,0.6890000000000001,-3.8680000000000003,-0.6940000000000001,-0.39799999999999996,-2.106,0.82,1.1540000000000001,1.083,-0.47,-0.316,-0.6940000000000001,0.687,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-1.344,0.82,-1.76,0.087,-0.6940000000000001,0.82,0.82,-0.316,-3.8680000000000003,0.271,0.687,-0.6940000000000001,0.687,0.82,-0.6940000000000001,-3.8680000000000003,0.687,-1.776,0.40399999999999997,-0.6940000000000001,0.087,-1.76,0.687,-1.76,0.82,-0.6940000000000001,-0.6409999999999999,-2.106,0.687,-0.6940000000000001,0.687,0.82,-1.919,0.82,-1.76,-3.8680000000000003,0.82,-1.76,0.502,-0.6940000000000001,-0.7879999999999999,-0.256,-1.265,-2.106,0.687,-0.6940000000000001,-1.376,1.083
101,-1.979,1.535,-4.328,-1.294,-1.979,1.069,-4.328,1.296,0.654,-6.864,-1.062,-1.979,-1.979,-1.979,-1.979,1.296,-6.864,1.296,2.1590000000000003,-1.062,-2.57,1.296,-1.0659999999999998,1.296,-4.328,-1.062,-6.864,-1.062,-1.979,2.169,1.56,1.56,1.069,-1.062,2.156,-1.979,1.296,-1.062,2.169,1.069,1.296,-1.979,-4.328,1.069,-1.979,-4.328,-4.328,1.296,1.069,2.169,1.56,-1.979,1.069,-1.062,-4.328,2.169,1.069,3.165,1.296,-1.952,-0.015,-6.864,0.654,-6.864,-0.7190000000000001,1.296,1.56,0.27899999999999997,1.296,3.165,0.13,-6.864,1.56,2.926,3.165,-1.979,-0.486,1.069,0.353,0.654,1.56,1.296,1.56,1.56,1.56,-0.231,-1.979,-4.328,2.169,1.56,-1.979,-1.979,0.654,-6.864,-0.7190000000000001,1.296,1.56,1.296,-1.979,1.56,-6.864,1.296,-1.67,1.9580000000000002,1.56,2.169,-4.328,1.296,-4.328,-1.979,1.56,-0.27,3.165,1.296,1.56,1.296,-1.979,-2.095,-1.979,-4.328,-6.864,-1.979,-4.328,3.1689999999999996,1.56,-1.952,-0.015,-3.2560000000000002,3.165,1.296,1.56,-4.3389999999999995,1.069
102,-1.124,-0.7609999999999999,0.062,1.538,-1.124,1.176,0.062,0.295,-2.17,4.383,-1.982,-1.124,-1.124,-1.124,-1.124,0.295,4.383,0.295,-0.841,-1.982,0.34600000000000003,0.295,-1.7280000000000002,0.295,0.062,-1.982,4.383,-1.982,-1.124,1.983,2.548,2.548,1.176,-1.982,1.9380000000000002,-1.124,0.295,-1.982,1.983,1.176,0.295,-1.124,0.062,1.176,-1.124,0.062,0.062,0.295,1.176,1.983,2.548,-1.124,1.176,-1.982,0.062,1.983,1.176,4.891,0.295,0.272,-3.2969999999999997,4.383,-2.17,4.383,-2.778,0.295,2.548,-2.9930000000000003,0.295,4.891,0.616,4.383,2.548,3.5239999999999996,4.891,-1.124,-0.624,1.176,0.369,-2.17,2.548,0.295,2.548,2.548,2.548,-0.24100000000000002,-1.124,0.062,1.983,2.548,-1.124,-1.124,-2.17,4.383,-2.778,0.295,2.548,0.295,-1.124,2.548,4.383,0.295,-1.501,2.7460000000000004,2.548,1.983,0.062,0.295,0.062,-1.124,2.548,1.574,4.891,0.295,2.548,0.295,-1.124,1.732,-1.124,0.062,4.383,-1.124,0.062,0.48,2.548,0.272,-3.2969999999999997,-2.397,4.891,0.295,2.548,-1.2670000000000001,1.176
103,-0.43700000000000006,-0.308,0.5720000000000001,-0.898,-0.43700000000000006,-0.289,0.5720000000000001,2.164,0.14300000000000002,-0.9840000000000001,-1.557,-0.43700000000000006,-0.43700000000000006,-0.43700000000000006,-0.43700000000000006,2.164,-0.9840000000000001,2.164,1.307,-1.557,0.14400000000000002,2.164,0.259,2.164,0.5720000000000001,-1.557,-0.9840000000000001,-1.557,-0.43700000000000006,-1.79,1.092,1.092,-0.289,-1.557,2.557,-0.43700000000000006,2.164,-1.557,-1.79,-0.289,2.164,-0.43700000000000006,0.5720000000000001,-0.289,-0.43700000000000006,0.5720000000000001,0.5720000000000001,2.164,-0.289,-1.79,1.092,-0.43700000000000006,-0.289,-1.557,0.5720000000000001,-1.79,-0.289,5.934,2.164,2.092,-0.76,-0.9840000000000001,0.14300000000000002,-0.9840000000000001,-0.16899999999999998,2.164,1.092,0.188,2.164,5.934,-1.699,-0.9840000000000001,1.092,-0.685,5.934,-0.43700000000000006,1.2690000000000001,-0.289,-0.33,0.14300000000000002,1.092,2.164,1.092,1.092,1.092,2.5869999999999997,-0.43700000000000006,0.5720000000000001,-1.79,1.092,-0.43700000000000006,-0.43700000000000006,0.14300000000000002,-0.9840000000000001,-0.16899999999999998,2.164,1.092,2.164,-0.43700000000000006,1.092,-0.9840000000000001,2.164,0.251,0.499,1.092,-1.79,0.5720000000000001,2.164,0.5720000000000001,-0.43700000000000006,1.092,0.618,5.934,2.164,1.092,2.164,-0.43700000000000006,1.2109999999999999,-0.43700000000000006,0.5720000000000001,-0.9840000000000001,-0.43700000000000006,0.5720000000000001,1.9480000000000002,1.092,2.092,-0.76,-0.034,5.934,2.164,1.092,-0.573,-0.289
104,4.917,-4.295,1.5,1.3769999999999998,4.917,-0.774,1.5,-0.159,-1.765,5.587000000000001,-0.47600000000000003,4.917,4.917,4.917,4.917,-0.159,5.587000000000001,-0.159,-2.155,-0.47600000000000003,-0.912,-0.159,2.635,-0.159,1.5,-0.47600000000000003,5.587000000000001,-0.47600000000000003,4.917,0.309,-2.9939999999999998,-2.9939999999999998,-0.774,-0.47600000000000003,-2.094,4.917,-0.159,-0.47600000000000003,0.309,-0.774,-0.159,4.917,1.5,-0.774,4.917,1.5,1.5,-0.159,-0.774,0.309,-2.9939999999999998,4.917,-0.774,-0.47600000000000003,1.5,0.309,-0.774,4.3,-0.159,1.0070000000000001,-1.9069999999999998,5.587000000000001,-1.765,5.587000000000001,1.285,-0.159,-2.9939999999999998,0.381,-0.159,4.3,3.7689999999999997,5.587000000000001,-2.9939999999999998,-1.6780000000000002,4.3,4.917,3.292,-0.774,-2.545,-1.765,-2.9939999999999998,-0.159,-2.9939999999999998,-2.9939999999999998,-2.9939999999999998,-2.233,4.917,1.5,0.309,-2.9939999999999998,4.917,4.917,-1.765,5.587000000000001,1.285,-0.159,-2.9939999999999998,-0.159,4.917,-2.9939999999999998,5.587000000000001,-0.159,-2.3930000000000002,-2.665,-2.9939999999999998,0.309,1.5,-0.159,1.5,4.917,-2.9939999999999998,1.109,4.3,-0.159,-2.9939999999999998,-0.159,4.917,-0.6970000000000001,4.917,1.5,5.587000000000001,4.917,1.5,-4.1,-2.9939999999999998,1.0070000000000001,-1.9069999999999998,0.42100000000000004,4.3,-0.159,-2.9939999999999998,0.879,-0.774
105,2.867,1.5319999999999998,-1.102,-3.608,2.867,-1.5530000000000002,-1.102,-0.71,-1.942,-5.982,1.771,2.867,2.867,2.867,2.867,-0.71,-5.982,-0.71,-3.339,1.771,4.343,-0.71,2.505,-0.71,-1.102,1.771,-5.982,1.771,2.867,-3.5189999999999997,9.041,9.041,-1.5530000000000002,1.771,3.767,2.867,-0.71,1.771,-3.5189999999999997,-1.5530000000000002,-0.71,2.867,-1.102,-1.5530000000000002,2.867,-1.102,-1.102,-0.71,-1.5530000000000002,-3.5189999999999997,9.041,2.867,-1.5530000000000002,1.771,-1.102,-3.5189999999999997,-1.5530000000000002,-5.523,-0.71,-1.39,-0.722,-5.982,-1.942,-5.982,0.14300000000000002,-0.71,9.041,-0.40299999999999997,-0.71,-5.523,-0.39,-5.982,9.041,1.3769999999999998,-5.523,2.867,1.534,-1.5530000000000002,8.222000000000001,-1.942,9.041,-0.71,9.041,9.041,9.041,0.38799999999999996,2.867,-1.102,-3.5189999999999997,9.041,2.867,2.867,-1.942,-5.982,0.14300000000000002,-0.71,9.041,-0.71,2.867,9.041,-5.982,-0.71,1.8330000000000002,2.905,9.041,-3.5189999999999997,-1.102,-0.71,-1.102,2.867,9.041,-3.772,-5.523,-0.71,9.041,-0.71,2.867,3.347,2.867,-1.102,-5.982,2.867,-1.102,0.106,9.041,-1.39,-0.722,4.19,-5.523,-0.71,9.041,0.284,-1.5530000000000002
106,0.455,-0.865,1.4709999999999999,0.41,0.455,-0.9740000000000001,1.4709999999999999,0.33,1.0090000000000001,4.7989999999999995,-0.248,0.455,0.455,0.455,0.455,0.33,4.7989999999999995,0.33,0.442,-0.248,-0.163,0.33,0.402,0.33,1.4709999999999999,-0.248,4.7989999999999995,-0.248,0.455,-0.914,-1.8,-1.8,-0.9740000000000001,-0.248,-0.927,0.455,0.33,-0.248,-0.914,-0.9740000000000001,0.33,0.455,1.4709999999999999,-0.9740000000000001,0.455,1.4709999999999999,1.4709999999999999,0.33,-0.9740000000000001,-0.914,-1.8,0.455,-0.9740000000000001,-0.248,1.4709999999999999,-0.914,-0.9740000000000001,3.36,0.33,1.3719999999999999,0.775,4.7989999999999995,1.0090000000000001,4.7989999999999995,1.212,0.33,-1.8,0.647,0.33,3.36,-0.345,4.7989999999999995,-1.8,-1.99,3.36,0.455,0.598,-0.9740000000000001,-1.5090000000000001,1.0090000000000001,-1.8,0.33,-1.8,-1.8,-1.8,1.075,0.455,1.4709999999999999,-0.914,-1.8,0.455,0.455,1.0090000000000001,4.7989999999999995,1.212,0.33,-1.8,0.33,0.455,-1.8,4.7989999999999995,0.33,0.7120000000000001,-2.042,-1.8,-0.914,1.4709999999999999,0.33,1.4709999999999999,0.455,-1.8,0.589,3.36,0.33,-1.8,0.33,0.455,-0.015,0.455,1.4709999999999999,4.7989999999999995,0.455,1.4709999999999999,-0.514,-1.8,1.3719999999999999,0.775,1.055,3.36,0.33,-1.8,1.014,-0.9740000000000001
107,1.5830000000000002,0.36,-2.1,-1.413,1.5830000000000002,1.857,-2.1,-0.27699999999999997,-1.48,-5.716,-0.753,1.5830000000000002,1.5830000000000002,1.5830000000000002,1.5830000000000002,-0.27699999999999997,-5.716,-0.27699999999999997,-0.249,-0.753,-0.997,-0.27699999999999997,0.452,-0.27699999999999997,-2.1,-0.753,-5.716,-0.753,1.5830000000000002,0.19899999999999998,1.57,1.57,1.857,-0.753,0.823,1.5830000000000002,-0.27699999999999997,-0.753,0.19899999999999998,1.857,-0.27699999999999997,1.5830000000000002,-2.1,1.857,1.5830000000000002,-2.1,-2.1,-0.27699999999999997,1.857,0.19899999999999998,1.57,1.5830000000000002,1.857,-0.753,-2.1,0.19899999999999998,1.857,3.237,-0.27699999999999997,-1.7990000000000002,-1.8159999999999998,-5.716,-1.48,-5.716,-0.244,-0.27699999999999997,1.57,0.37799999999999995,-0.27699999999999997,3.237,1.351,-5.716,1.57,1.22,3.237,1.5830000000000002,0.976,1.857,0.585,-1.48,1.57,-0.27699999999999997,1.57,1.57,1.57,-1.98,1.5830000000000002,-2.1,0.19899999999999998,1.57,1.5830000000000002,1.5830000000000002,-1.48,-5.716,-0.244,-0.27699999999999997,1.57,-0.27699999999999997,1.5830000000000002,1.57,-5.716,-0.27699999999999997,-2.219,2.657,1.57,0.19899999999999998,-2.1,-0.27699999999999997,-2.1,1.5830000000000002,1.57,-1.449,3.237,-0.27699999999999997,1.57,-0.27699999999999997,1.5830000000000002,-0.603,1.5830000000000002,-2.1,-5.716,1.5830000000000002,-2.1,0.5920000000000001,1.57,-1.7990000000000002,-1.8159999999999998,-1.183,3.237,-0.27699999999999997,1.57,-2.244,1.857
108,-0.245,0.731,-2.872,-0.374,-0.245,3.19,-2.872,-0.385,0.019,2.995,-0.2,-0.245,-0.245,-0.245,-0.245,-0.385,2.995,-0.385,1.722,-0.2,-3.637,-0.385,-0.556,-0.385,-2.872,-0.2,2.995,-0.2,-0.245,2.294,-2.0869999999999997,-2.0869999999999997,3.19,-0.2,-1.719,-0.245,-0.385,-0.2,2.294,3.19,-0.385,-0.245,-2.872,3.19,-0.245,-2.872,-2.872,-0.385,3.19,2.294,-2.0869999999999997,-0.245,3.19,-0.2,-2.872,2.294,3.19,4.62,-0.385,-2.455,-0.099,2.995,0.019,2.995,-0.149,-0.385,-2.0869999999999997,1.5430000000000001,-0.385,4.62,1.514,2.995,-2.0869999999999997,0.42,4.62,-0.245,-0.479,3.19,-1.6769999999999998,0.019,-2.0869999999999997,-0.385,-2.0869999999999997,-2.0869999999999997,-2.0869999999999997,-3.387,-0.245,-2.872,2.294,-2.0869999999999997,-0.245,-0.245,0.019,2.995,-0.149,-0.385,-2.0869999999999997,-0.385,-0.245,-2.0869999999999997,2.995,-0.385,-3.179,1.034,-2.0869999999999997,2.294,-2.872,-0.385,-2.872,-0.245,-2.0869999999999997,-0.594,4.62,-0.385,-2.0869999999999997,-0.385,-0.245,-4.01,-0.245,-2.872,2.995,-0.245,-2.872,0.5920000000000001,-2.0869999999999997,-2.455,-0.099,-3.552,4.62,-0.385,-2.0869999999999997,-2.435,3.19
109,0.614,2.616,-1.401,-4.013999999999999,0.614,-1.75,-1.401,0.252,2.6510000000000002,3.258,-0.9840000000000001,0.614,0.614,0.614,0.614,0.252,3.258,0.252,1.21,-0.9840000000000001,0.61,0.252,0.034,0.252,-1.401,-0.9840000000000001,3.258,-0.9840000000000001,0.614,-3.6460000000000004,4.133,4.133,-1.75,-0.9840000000000001,2.8489999999999998,0.614,0.252,-0.9840000000000001,-3.6460000000000004,-1.75,0.252,0.614,-1.401,-1.75,0.614,-1.401,-1.401,0.252,-1.75,-3.6460000000000004,4.133,0.614,-1.75,-0.9840000000000001,-1.401,-3.6460000000000004,-1.75,-3.6460000000000004,0.252,-0.863,1.771,3.258,2.6510000000000002,3.258,2.8169999999999997,0.252,4.133,1.151,0.252,-3.6460000000000004,-2.114,3.258,4.133,-0.20800000000000002,-3.6460000000000004,0.614,0.659,-1.75,2.035,2.6510000000000002,4.133,0.252,4.133,4.133,4.133,3.803,0.614,-1.401,-3.6460000000000004,4.133,0.614,0.614,2.6510000000000002,3.258,2.8169999999999997,0.252,4.133,0.252,0.614,4.133,3.258,0.252,2.872,1.09,4.133,-3.6460000000000004,-1.401,0.252,-1.401,0.614,4.133,-3.25,-3.6460000000000004,0.252,4.133,0.252,0.614,1.3659999999999999,0.614,-1.401,3.258,0.614,-1.401,3.511,4.133,-0.863,1.771,3.5410000000000004,-3.6460000000000004,0.252,4.133,-1.8319999999999999,-1.75
