,T_AKAP9,T_AMER1,T_APC,T_ARID2,T_BCOR,T_BMP5,T_CACNA1D,T_CARD11,T_CHD2,T_CLP1,T_CREBBP,T_CRNKL1,T_CSMD3,T_DCTN1,T_DDX10,T_DNMT3A,T_EGFR,T_ELN,T_EP300,T_FANCA,T_HIST1H3B,T_KAT6B,T_KMT2C,T_KMT2D,T_LARP4B,T_MACC1,T_MAP3K1,T_MTOR,T_MUTYH,T_NACA,T_NBN,T_NCOR2,T_NSD1,T_PCM1,T_PDE4DIP,T_PIK3R1,T_PML,T_PTEN,T_PTPN13,T_RB1,T_RECQL4,T_STAG2,T_TAF15,T_VTI1A
559,2.972,2.668,-2.416,-2.972,2.972,2.972,-2.416,-2.416,2.972,2.972,-2.972,-2.972,0.609,-2.972,-2.972,2.668,2.668,-2.972,-2.972,2.972,2.972,2.668,2.668,2.668,-2.972,-2.972,2.972,-2.416,2.972,2.972,-2.416,2.972,-2.416,2.668,2.972,-2.972,-2.972,2.972,-2.972,-2.416,2.972,-2.416,2.972,2.668
560,2.311,-2.1830000000000003,1.58,-2.311,2.311,2.311,1.58,1.58,2.311,2.311,-2.311,-2.311,-0.395,-2.311,-2.311,-2.1830000000000003,-2.1830000000000003,-2.311,-2.311,2.311,2.311,-2.1830000000000003,-2.1830000000000003,-2.1830000000000003,-2.311,-2.311,2.311,1.58,2.311,2.311,1.58,2.311,1.58,-2.1830000000000003,2.311,-2.311,-2.311,2.311,-2.311,1.58,2.311,1.58,2.311,-2.1830000000000003
561,1.23,-1.54,1.054,-1.23,1.23,1.23,1.054,1.054,1.23,1.23,-1.23,-1.23,-1.379,-1.23,-1.23,-1.54,-1.54,-1.23,-1.23,1.23,1.23,-1.54,-1.54,-1.54,-1.23,-1.23,1.23,1.054,1.23,1.23,1.054,1.23,1.054,-1.54,1.23,-1.23,-1.23,1.23,-1.23,1.054,1.23,1.054,1.23,-1.54
562,0.659,3.023,2.6460000000000004,-0.659,0.659,0.659,2.6460000000000004,2.6460000000000004,0.659,0.659,-0.659,-0.659,1.9769999999999999,-0.659,-0.659,3.023,3.023,-0.659,-0.659,0.659,0.659,3.023,3.023,3.023,-0.659,-0.659,0.659,2.6460000000000004,0.659,0.659,2.6460000000000004,0.659,2.6460000000000004,3.023,0.659,-0.659,-0.659,0.659,-0.659,2.6460000000000004,0.659,2.6460000000000004,0.659,3.023
563,2.311,-3.3789999999999996,0.8290000000000001,-2.311,2.311,2.311,0.8290000000000001,0.8290000000000001,2.311,2.311,-2.311,-2.311,0.39,-2.311,-2.311,-3.3789999999999996,-3.3789999999999996,-2.311,-2.311,2.311,2.311,-3.3789999999999996,-3.3789999999999996,-3.3789999999999996,-2.311,-2.311,2.311,0.8290000000000001,2.311,2.311,0.8290000000000001,2.311,0.8290000000000001,-3.3789999999999996,2.311,-2.311,-2.311,2.311,-2.311,0.8290000000000001,2.311,0.8290000000000001,2.311,-3.3789999999999996
564,2.9130000000000003,-3.9589999999999996,2.7760000000000002,-2.9130000000000003,2.9130000000000003,2.9130000000000003,2.7760000000000002,2.7760000000000002,2.9130000000000003,2.9130000000000003,-2.9130000000000003,-2.9130000000000003,2.611,-2.9130000000000003,-2.9130000000000003,-3.9589999999999996,-3.9589999999999996,-2.9130000000000003,-2.9130000000000003,2.9130000000000003,2.9130000000000003,-3.9589999999999996,-3.9589999999999996,-3.9589999999999996,-2.9130000000000003,-2.9130000000000003,2.9130000000000003,2.7760000000000002,2.9130000000000003,2.9130000000000003,2.7760000000000002,2.9130000000000003,2.7760000000000002,-3.9589999999999996,2.9130000000000003,-2.9130000000000003,-2.9130000000000003,2.9130000000000003,-2.9130000000000003,2.7760000000000002,2.9130000000000003,2.7760000000000002,2.9130000000000003,-3.9589999999999996
565,-0.14,0.698,0.922,0.14,-0.14,-0.14,0.922,0.922,-0.14,-0.14,0.14,0.14,-1.5719999999999998,0.14,0.14,0.698,0.698,0.14,0.14,-0.14,-0.14,0.698,0.698,0.698,0.14,0.14,-0.14,0.922,-0.14,-0.14,0.922,-0.14,0.922,0.698,-0.14,0.14,0.14,-0.14,0.14,0.922,-0.14,0.922,-0.14,0.698
566,3.332,3.0839999999999996,-1.3019999999999998,-3.332,3.332,3.332,-1.3019999999999998,-1.3019999999999998,3.332,3.332,-3.332,-3.332,3.978,-3.332,-3.332,3.0839999999999996,3.0839999999999996,-3.332,-3.332,3.332,3.332,3.0839999999999996,3.0839999999999996,3.0839999999999996,-3.332,-3.332,3.332,-1.3019999999999998,3.332,3.332,-1.3019999999999998,3.332,-1.3019999999999998,3.0839999999999996,3.332,-3.332,-3.332,3.332,-3.332,-1.3019999999999998,3.332,-1.3019999999999998,3.332,3.0839999999999996
567,2.9760000000000004,3.4789999999999996,3.589,-2.9760000000000004,2.9760000000000004,2.9760000000000004,3.589,3.589,2.9760000000000004,2.9760000000000004,-2.9760000000000004,-2.9760000000000004,3.2239999999999998,-2.9760000000000004,-2.9760000000000004,3.4789999999999996,3.4789999999999996,-2.9760000000000004,-2.9760000000000004,2.9760000000000004,2.9760000000000004,3.4789999999999996,3.4789999999999996,3.4789999999999996,-2.9760000000000004,-2.9760000000000004,2.9760000000000004,3.589,2.9760000000000004,2.9760000000000004,3.589,2.9760000000000004,3.589,3.4789999999999996,2.9760000000000004,-2.9760000000000004,-2.9760000000000004,2.9760000000000004,-2.9760000000000004,3.589,2.9760000000000004,3.589,2.9760000000000004,3.4789999999999996
568,1.344,0.0,0.6759999999999999,-1.344,1.344,1.344,0.6759999999999999,0.6759999999999999,1.344,1.344,-1.344,-1.344,1.331,-1.344,-1.344,0.0,0.0,-1.344,-1.344,1.344,1.344,0.0,0.0,0.0,-1.344,-1.344,1.344,0.6759999999999999,1.344,1.344,0.6759999999999999,1.344,0.6759999999999999,0.0,1.344,-1.344,-1.344,1.344,-1.344,0.6759999999999999,1.344,0.6759999999999999,1.344,0.0
569,3.103,1.885,-2.013,-3.103,3.103,3.103,-2.013,-2.013,3.103,3.103,-3.103,-3.103,1.796,-3.103,-3.103,1.885,1.885,-3.103,-3.103,3.103,3.103,1.885,1.885,1.885,-3.103,-3.103,3.103,-2.013,3.103,3.103,-2.013,3.103,-2.013,1.885,3.103,-3.103,-3.103,3.103,-3.103,-2.013,3.103,-2.013,3.103,1.885
570,0.192,-1.285,-1.839,-0.192,0.192,0.192,-1.839,-1.839,0.192,0.192,-0.192,-0.192,-3.748,-0.192,-0.192,-1.285,-1.285,-0.192,-0.192,0.192,0.192,-1.285,-1.285,-1.285,-0.192,-0.192,0.192,-1.839,0.192,0.192,-1.839,0.192,-1.839,-1.285,0.192,-0.192,-0.192,0.192,-0.192,-1.839,0.192,-1.839,0.192,-1.285
571,-3.783,-2.47,1.115,3.783,-3.783,-3.783,1.115,1.115,-3.783,-3.783,3.783,3.783,0.92,3.783,3.783,-2.47,-2.47,3.783,3.783,-3.783,-3.783,-2.47,-2.47,-2.47,3.783,3.783,-3.783,1.115,-3.783,-3.783,1.115,-3.783,1.115,-2.47,-3.783,3.783,3.783,-3.783,3.783,1.115,-3.783,1.115,-3.783,-2.47
572,4.026,0.0,0.775,-4.026,4.026,4.026,0.775,0.775,4.026,4.026,-4.026,-4.026,2.065,-4.026,-4.026,0.0,0.0,-4.026,-4.026,4.026,4.026,0.0,0.0,0.0,-4.026,-4.026,4.026,0.775,4.026,4.026,0.775,4.026,0.775,0.0,4.026,-4.026,-4.026,4.026,-4.026,0.775,4.026,0.775,4.026,0.0
573,-0.6970000000000001,1.409,-2.04,0.6970000000000001,-0.6970000000000001,-0.6970000000000001,-2.04,-2.04,-0.6970000000000001,-0.6970000000000001,0.6970000000000001,0.6970000000000001,-0.795,0.6970000000000001,0.6970000000000001,1.409,1.409,0.6970000000000001,0.6970000000000001,-0.6970000000000001,-0.6970000000000001,1.409,1.409,1.409,0.6970000000000001,0.6970000000000001,-0.6970000000000001,-2.04,-0.6970000000000001,-0.6970000000000001,-2.04,-0.6970000000000001,-2.04,1.409,-0.6970000000000001,0.6970000000000001,0.6970000000000001,-0.6970000000000001,0.6970000000000001,-2.04,-0.6970000000000001,-2.04,-0.6970000000000001,1.409
574,1.751,0.0,-0.775,-1.751,1.751,1.751,-0.775,-0.775,1.751,1.751,-1.751,-1.751,-1.7009999999999998,-1.751,-1.751,0.0,0.0,-1.751,-1.751,1.751,1.751,0.0,0.0,0.0,-1.751,-1.751,1.751,-0.775,1.751,1.751,-0.775,1.751,-0.775,0.0,1.751,-1.751,-1.751,1.751,-1.751,-0.775,1.751,-0.775,1.751,0.0
575,1.6130000000000002,-3.3510000000000004,3.405,-1.6130000000000002,1.6130000000000002,1.6130000000000002,3.405,3.405,1.6130000000000002,1.6130000000000002,-1.6130000000000002,-1.6130000000000002,2.57,-1.6130000000000002,-1.6130000000000002,-3.3510000000000004,-3.3510000000000004,-1.6130000000000002,-1.6130000000000002,1.6130000000000002,1.6130000000000002,-3.3510000000000004,-3.3510000000000004,-3.3510000000000004,-1.6130000000000002,-1.6130000000000002,1.6130000000000002,3.405,1.6130000000000002,1.6130000000000002,3.405,1.6130000000000002,3.405,-3.3510000000000004,1.6130000000000002,-1.6130000000000002,-1.6130000000000002,1.6130000000000002,-1.6130000000000002,3.405,1.6130000000000002,3.405,1.6130000000000002,-3.3510000000000004
576,-0.27,-1.389,-3.8310000000000004,0.27,-0.27,-0.27,-3.8310000000000004,-3.8310000000000004,-0.27,-0.27,0.27,0.27,-2.287,0.27,0.27,-1.389,-1.389,0.27,0.27,-0.27,-0.27,-1.389,-1.389,-1.389,0.27,0.27,-0.27,-3.8310000000000004,-0.27,-0.27,-3.8310000000000004,-0.27,-3.8310000000000004,-1.389,-0.27,0.27,0.27,-0.27,0.27,-3.8310000000000004,-0.27,-3.8310000000000004,-0.27,-1.389
577,2.488,2.0469999999999997,0.638,-2.488,2.488,2.488,0.638,0.638,2.488,2.488,-2.488,-2.488,0.807,-2.488,-2.488,2.0469999999999997,2.0469999999999997,-2.488,-2.488,2.488,2.488,2.0469999999999997,2.0469999999999997,2.0469999999999997,-2.488,-2.488,2.488,0.638,2.488,2.488,0.638,2.488,0.638,2.0469999999999997,2.488,-2.488,-2.488,2.488,-2.488,0.638,2.488,0.638,2.488,2.0469999999999997
578,3.583,-2.07,-2.593,-3.583,3.583,3.583,-2.593,-2.593,3.583,3.583,-3.583,-3.583,-1.546,-3.583,-3.583,-2.07,-2.07,-3.583,-3.583,3.583,3.583,-2.07,-2.07,-2.07,-3.583,-3.583,3.583,-2.593,3.583,3.583,-2.593,3.583,-2.593,-2.07,3.583,-3.583,-3.583,3.583,-3.583,-2.593,3.583,-2.593,3.583,-2.07
579,-1.954,-2.943,-1.7280000000000002,1.954,-1.954,-1.954,-1.7280000000000002,-1.7280000000000002,-1.954,-1.954,1.954,1.954,-1.569,1.954,1.954,-2.943,-2.943,1.954,1.954,-1.954,-1.954,-2.943,-2.943,-2.943,1.954,1.954,-1.954,-1.7280000000000002,-1.954,-1.954,-1.7280000000000002,-1.954,-1.7280000000000002,-2.943,-1.954,1.954,1.954,-1.954,1.954,-1.7280000000000002,-1.954,-1.7280000000000002,-1.954,-2.943
580,3.1639999999999997,-1.409,2.9930000000000003,-3.1639999999999997,3.1639999999999997,3.1639999999999997,2.9930000000000003,2.9930000000000003,3.1639999999999997,3.1639999999999997,-3.1639999999999997,-3.1639999999999997,2.609,-3.1639999999999997,-3.1639999999999997,-1.409,-1.409,-3.1639999999999997,-3.1639999999999997,3.1639999999999997,3.1639999999999997,-1.409,-1.409,-1.409,-3.1639999999999997,-3.1639999999999997,3.1639999999999997,2.9930000000000003,3.1639999999999997,3.1639999999999997,2.9930000000000003,3.1639999999999997,2.9930000000000003,-1.409,3.1639999999999997,-3.1639999999999997,-3.1639999999999997,3.1639999999999997,-3.1639999999999997,2.9930000000000003,3.1639999999999997,2.9930000000000003,3.1639999999999997,-1.409
581,4.172,0.7090000000000001,-1.375,-4.172,4.172,4.172,-1.375,-1.375,4.172,4.172,-4.172,-4.172,-2.291,-4.172,-4.172,0.7090000000000001,0.7090000000000001,-4.172,-4.172,4.172,4.172,0.7090000000000001,0.7090000000000001,0.7090000000000001,-4.172,-4.172,4.172,-1.375,4.172,4.172,-1.375,4.172,-1.375,0.7090000000000001,4.172,-4.172,-4.172,4.172,-4.172,-1.375,4.172,-1.375,4.172,0.7090000000000001
582,2.025,-3.095,1.493,-2.025,2.025,2.025,1.493,1.493,2.025,2.025,-2.025,-2.025,-0.987,-2.025,-2.025,-3.095,-3.095,-2.025,-2.025,2.025,2.025,-3.095,-3.095,-3.095,-2.025,-2.025,2.025,1.493,2.025,2.025,1.493,2.025,1.493,-3.095,2.025,-2.025,-2.025,2.025,-2.025,1.493,2.025,1.493,2.025,-3.095
583,1.167,1.577,-0.652,-1.167,1.167,1.167,-0.652,-0.652,1.167,1.167,-1.167,-1.167,2.092,-1.167,-1.167,1.577,1.577,-1.167,-1.167,1.167,1.167,1.577,1.577,1.577,-1.167,-1.167,1.167,-0.652,1.167,1.167,-0.652,1.167,-0.652,1.577,1.167,-1.167,-1.167,1.167,-1.167,-0.652,1.167,-0.652,1.167,1.577
584,0.963,-1.052,-1.6880000000000002,-0.963,0.963,0.963,-1.6880000000000002,-1.6880000000000002,0.963,0.963,-0.963,-0.963,-2.193,-0.963,-0.963,-1.052,-1.052,-0.963,-0.963,0.963,0.963,-1.052,-1.052,-1.052,-0.963,-0.963,0.963,-1.6880000000000002,0.963,0.963,-1.6880000000000002,0.963,-1.6880000000000002,-1.052,0.963,-0.963,-0.963,0.963,-0.963,-1.6880000000000002,0.963,-1.6880000000000002,0.963,-1.052
585,12.658,-2.124,2.238,-12.658,12.658,12.658,2.238,2.238,12.658,12.658,-12.658,-12.658,2.3169999999999997,-12.658,-12.658,-2.124,-2.124,-12.658,-12.658,12.658,12.658,-2.124,-2.124,-2.124,-12.658,-12.658,12.658,2.238,12.658,12.658,2.238,12.658,2.238,-2.124,12.658,-12.658,-12.658,12.658,-12.658,2.238,12.658,2.238,12.658,-2.124
586,7.4,1.841,1.3619999999999999,-7.4,7.4,7.4,1.3619999999999999,1.3619999999999999,7.4,7.4,-7.4,-7.4,1.406,-7.4,-7.4,1.841,1.841,-7.4,-7.4,7.4,7.4,1.841,1.841,1.841,-7.4,-7.4,7.4,1.3619999999999999,7.4,7.4,1.3619999999999999,7.4,1.3619999999999999,1.841,7.4,-7.4,-7.4,7.4,-7.4,1.3619999999999999,7.4,1.3619999999999999,7.4,1.841
587,4.157,-3.218,-2.508,-4.157,4.157,4.157,-2.508,-2.508,4.157,4.157,-4.157,-4.157,1.5919999999999999,-4.157,-4.157,-3.218,-3.218,-4.157,-4.157,4.157,4.157,-3.218,-3.218,-3.218,-4.157,-4.157,4.157,-2.508,4.157,4.157,-2.508,4.157,-2.508,-3.218,4.157,-4.157,-4.157,4.157,-4.157,-2.508,4.157,-2.508,4.157,-3.218
588,4.379,-1.8659999999999999,0.963,-4.379,4.379,4.379,0.963,0.963,4.379,4.379,-4.379,-4.379,-1.12,-4.379,-4.379,-1.8659999999999999,-1.8659999999999999,-4.379,-4.379,4.379,4.379,-1.8659999999999999,-1.8659999999999999,-1.8659999999999999,-4.379,-4.379,4.379,0.963,4.379,4.379,0.963,4.379,0.963,-1.8659999999999999,4.379,-4.379,-4.379,4.379,-4.379,0.963,4.379,0.963,4.379,-1.8659999999999999
589,4.251,0.604,1.153,-4.251,4.251,4.251,1.153,1.153,4.251,4.251,-4.251,-4.251,-0.14800000000000002,-4.251,-4.251,0.604,0.604,-4.251,-4.251,4.251,4.251,0.604,0.604,0.604,-4.251,-4.251,4.251,1.153,4.251,4.251,1.153,4.251,1.153,0.604,4.251,-4.251,-4.251,4.251,-4.251,1.153,4.251,1.153,4.251,0.604
590,7.465,0.915,2.49,-7.465,7.465,7.465,2.49,2.49,7.465,7.465,-7.465,-7.465,-2.03,-7.465,-7.465,0.915,0.915,-7.465,-7.465,7.465,7.465,0.915,0.915,0.915,-7.465,-7.465,7.465,2.49,7.465,7.465,2.49,7.465,2.49,0.915,7.465,-7.465,-7.465,7.465,-7.465,2.49,7.465,2.49,7.465,0.915
591,4.61,2.206,-2.244,-4.61,4.61,4.61,-2.244,-2.244,4.61,4.61,-4.61,-4.61,2.477,-4.61,-4.61,2.206,2.206,-4.61,-4.61,4.61,4.61,2.206,2.206,2.206,-4.61,-4.61,4.61,-2.244,4.61,4.61,-2.244,4.61,-2.244,2.206,4.61,-4.61,-4.61,4.61,-4.61,-2.244,4.61,-2.244,4.61,2.206
592,1.815,-1.06,1.4369999999999998,-1.815,1.815,1.815,1.4369999999999998,1.4369999999999998,1.815,1.815,-1.815,-1.815,1.2690000000000001,-1.815,-1.815,-1.06,-1.06,-1.815,-1.815,1.815,1.815,-1.06,-1.06,-1.06,-1.815,-1.815,1.815,1.4369999999999998,1.815,1.815,1.4369999999999998,1.815,1.4369999999999998,-1.06,1.815,-1.815,-1.815,1.815,-1.815,1.4369999999999998,1.815,1.4369999999999998,1.815,-1.06
593,5.707000000000001,1.09,2.464,-5.707000000000001,5.707000000000001,5.707000000000001,2.464,2.464,5.707000000000001,5.707000000000001,-5.707000000000001,-5.707000000000001,-0.953,-5.707000000000001,-5.707000000000001,1.09,1.09,-5.707000000000001,-5.707000000000001,5.707000000000001,5.707000000000001,1.09,1.09,1.09,-5.707000000000001,-5.707000000000001,5.707000000000001,2.464,5.707000000000001,5.707000000000001,2.464,5.707000000000001,2.464,1.09,5.707000000000001,-5.707000000000001,-5.707000000000001,5.707000000000001,-5.707000000000001,2.464,5.707000000000001,2.464,5.707000000000001,1.09
594,0.363,2.026,-2.946,-0.363,0.363,0.363,-2.946,-2.946,0.363,0.363,-0.363,-0.363,0.094,-0.363,-0.363,2.026,2.026,-0.363,-0.363,0.363,0.363,2.026,2.026,2.026,-0.363,-0.363,0.363,-2.946,0.363,0.363,-2.946,0.363,-2.946,2.026,0.363,-0.363,-0.363,0.363,-0.363,-2.946,0.363,-2.946,0.363,2.026
595,2.4,3.2039999999999997,-0.772,-2.4,2.4,2.4,-0.772,-0.772,2.4,2.4,-2.4,-2.4,2.528,-2.4,-2.4,3.2039999999999997,3.2039999999999997,-2.4,-2.4,2.4,2.4,3.2039999999999997,3.2039999999999997,3.2039999999999997,-2.4,-2.4,2.4,-0.772,2.4,2.4,-0.772,2.4,-0.772,3.2039999999999997,2.4,-2.4,-2.4,2.4,-2.4,-0.772,2.4,-0.772,2.4,3.2039999999999997
596,2.827,2.444,-0.153,-2.827,2.827,2.827,-0.153,-0.153,2.827,2.827,-2.827,-2.827,-1.1440000000000001,-2.827,-2.827,2.444,2.444,-2.827,-2.827,2.827,2.827,2.444,2.444,2.444,-2.827,-2.827,2.827,-0.153,2.827,2.827,-0.153,2.827,-0.153,2.444,2.827,-2.827,-2.827,2.827,-2.827,-0.153,2.827,-0.153,2.827,2.444
597,3.8160000000000003,-2.6510000000000002,-1.98,-3.8160000000000003,3.8160000000000003,3.8160000000000003,-1.98,-1.98,3.8160000000000003,3.8160000000000003,-3.8160000000000003,-3.8160000000000003,-1.911,-3.8160000000000003,-3.8160000000000003,-2.6510000000000002,-2.6510000000000002,-3.8160000000000003,-3.8160000000000003,3.8160000000000003,3.8160000000000003,-2.6510000000000002,-2.6510000000000002,-2.6510000000000002,-3.8160000000000003,-3.8160000000000003,3.8160000000000003,-1.98,3.8160000000000003,3.8160000000000003,-1.98,3.8160000000000003,-1.98,-2.6510000000000002,3.8160000000000003,-3.8160000000000003,-3.8160000000000003,3.8160000000000003,-3.8160000000000003,-1.98,3.8160000000000003,-1.98,3.8160000000000003,-2.6510000000000002
598,1.023,-1.595,2.456,-1.023,1.023,1.023,2.456,2.456,1.023,1.023,-1.023,-1.023,3.043,-1.023,-1.023,-1.595,-1.595,-1.023,-1.023,1.023,1.023,-1.595,-1.595,-1.595,-1.023,-1.023,1.023,2.456,1.023,1.023,2.456,1.023,2.456,-1.595,1.023,-1.023,-1.023,1.023,-1.023,2.456,1.023,2.456,1.023,-1.595
599,-0.115,-4.279,-2.752,0.115,-0.115,-0.115,-2.752,-2.752,-0.115,-0.115,0.115,0.115,-1.2429999999999999,0.115,0.115,-4.279,-4.279,0.115,0.115,-0.115,-0.115,-4.279,-4.279,-4.279,0.115,0.115,-0.115,-2.752,-0.115,-0.115,-2.752,-0.115,-2.752,-4.279,-0.115,0.115,0.115,-0.115,0.115,-2.752,-0.115,-2.752,-0.115,-4.279
600,0.166,-4.066,-2.753,-0.166,0.166,0.166,-2.753,-2.753,0.166,0.166,-0.166,-0.166,-4.159,-0.166,-0.166,-4.066,-4.066,-0.166,-0.166,0.166,0.166,-4.066,-4.066,-4.066,-0.166,-0.166,0.166,-2.753,0.166,0.166,-2.753,0.166,-2.753,-4.066,0.166,-0.166,-0.166,0.166,-0.166,-2.753,0.166,-2.753,0.166,-4.066
601,-0.21600000000000003,1.895,-2.707,0.21600000000000003,-0.21600000000000003,-0.21600000000000003,-2.707,-2.707,-0.21600000000000003,-0.21600000000000003,0.21600000000000003,0.21600000000000003,3.284,0.21600000000000003,0.21600000000000003,1.895,1.895,0.21600000000000003,0.21600000000000003,-0.21600000000000003,-0.21600000000000003,1.895,1.895,1.895,0.21600000000000003,0.21600000000000003,-0.21600000000000003,-2.707,-0.21600000000000003,-0.21600000000000003,-2.707,-0.21600000000000003,-2.707,1.895,-0.21600000000000003,0.21600000000000003,0.21600000000000003,-0.21600000000000003,0.21600000000000003,-2.707,-0.21600000000000003,-2.707,-0.21600000000000003,1.895
602,3.992,-0.767,-1.609,-3.992,3.992,3.992,-1.609,-1.609,3.992,3.992,-3.992,-3.992,-0.192,-3.992,-3.992,-0.767,-0.767,-3.992,-3.992,3.992,3.992,-0.767,-0.767,-0.767,-3.992,-3.992,3.992,-1.609,3.992,3.992,-1.609,3.992,-1.609,-0.767,3.992,-3.992,-3.992,3.992,-3.992,-1.609,3.992,-1.609,3.992,-0.767
603,-0.7390000000000001,3.722,-4.162,0.7390000000000001,-0.7390000000000001,-0.7390000000000001,-4.162,-4.162,-0.7390000000000001,-0.7390000000000001,0.7390000000000001,0.7390000000000001,0.97,0.7390000000000001,0.7390000000000001,3.722,3.722,0.7390000000000001,0.7390000000000001,-0.7390000000000001,-0.7390000000000001,3.722,3.722,3.722,0.7390000000000001,0.7390000000000001,-0.7390000000000001,-4.162,-0.7390000000000001,-0.7390000000000001,-4.162,-0.7390000000000001,-4.162,3.722,-0.7390000000000001,0.7390000000000001,0.7390000000000001,-0.7390000000000001,0.7390000000000001,-4.162,-0.7390000000000001,-4.162,-0.7390000000000001,3.722
604,-1.358,1.454,-2.1069999999999998,1.358,-1.358,-1.358,-2.1069999999999998,-2.1069999999999998,-1.358,-1.358,1.358,1.358,1.621,1.358,1.358,1.454,1.454,1.358,1.358,-1.358,-1.358,1.454,1.454,1.454,1.358,1.358,-1.358,-2.1069999999999998,-1.358,-1.358,-2.1069999999999998,-1.358,-2.1069999999999998,1.454,-1.358,1.358,1.358,-1.358,1.358,-2.1069999999999998,-1.358,-2.1069999999999998,-1.358,1.454
605,4.17,0.0,-0.715,-4.17,4.17,4.17,-0.715,-0.715,4.17,4.17,-4.17,-4.17,-3.522,-4.17,-4.17,0.0,0.0,-4.17,-4.17,4.17,4.17,0.0,0.0,0.0,-4.17,-4.17,4.17,-0.715,4.17,4.17,-0.715,4.17,-0.715,0.0,4.17,-4.17,-4.17,4.17,-4.17,-0.715,4.17,-0.715,4.17,0.0
606,14.218,-3.06,2.088,-14.218,14.218,14.218,2.088,2.088,14.218,14.218,-14.218,-14.218,-0.264,-14.218,-14.218,-3.06,-3.06,-14.218,-14.218,14.218,14.218,-3.06,-3.06,-3.06,-14.218,-14.218,14.218,2.088,14.218,14.218,2.088,14.218,2.088,-3.06,14.218,-14.218,-14.218,14.218,-14.218,2.088,14.218,2.088,14.218,-3.06
607,7.4510000000000005,-1.369,1.058,-7.4510000000000005,7.4510000000000005,7.4510000000000005,1.058,1.058,7.4510000000000005,7.4510000000000005,-7.4510000000000005,-7.4510000000000005,-2.1590000000000003,-7.4510000000000005,-7.4510000000000005,-1.369,-1.369,-7.4510000000000005,-7.4510000000000005,7.4510000000000005,7.4510000000000005,-1.369,-1.369,-1.369,-7.4510000000000005,-7.4510000000000005,7.4510000000000005,1.058,7.4510000000000005,7.4510000000000005,1.058,7.4510000000000005,1.058,-1.369,7.4510000000000005,-7.4510000000000005,-7.4510000000000005,7.4510000000000005,-7.4510000000000005,1.058,7.4510000000000005,1.058,7.4510000000000005,-1.369
608,1.5519999999999998,1.923,1.719,-1.5519999999999998,1.5519999999999998,1.5519999999999998,1.719,1.719,1.5519999999999998,1.5519999999999998,-1.5519999999999998,-1.5519999999999998,-0.42200000000000004,-1.5519999999999998,-1.5519999999999998,1.923,1.923,-1.5519999999999998,-1.5519999999999998,1.5519999999999998,1.5519999999999998,1.923,1.923,1.923,-1.5519999999999998,-1.5519999999999998,1.5519999999999998,1.719,1.5519999999999998,1.5519999999999998,1.719,1.5519999999999998,1.719,1.923,1.5519999999999998,-1.5519999999999998,-1.5519999999999998,1.5519999999999998,-1.5519999999999998,1.719,1.5519999999999998,1.719,1.5519999999999998,1.923
609,1.385,1.577,2.18,-1.385,1.385,1.385,2.18,2.18,1.385,1.385,-1.385,-1.385,0.32299999999999995,-1.385,-1.385,1.577,1.577,-1.385,-1.385,1.385,1.385,1.577,1.577,1.577,-1.385,-1.385,1.385,2.18,1.385,1.385,2.18,1.385,2.18,1.577,1.385,-1.385,-1.385,1.385,-1.385,2.18,1.385,2.18,1.385,1.577
610,2.917,-0.877,2.193,-2.917,2.917,2.917,2.193,2.193,2.917,2.917,-2.917,-2.917,1.274,-2.917,-2.917,-0.877,-0.877,-2.917,-2.917,2.917,2.917,-0.877,-0.877,-0.877,-2.917,-2.917,2.917,2.193,2.917,2.917,2.193,2.917,2.193,-0.877,2.917,-2.917,-2.917,2.917,-2.917,2.193,2.917,2.193,2.917,-0.877
611,3.9960000000000004,-1.781,-2.84,-3.9960000000000004,3.9960000000000004,3.9960000000000004,-2.84,-2.84,3.9960000000000004,3.9960000000000004,-3.9960000000000004,-3.9960000000000004,-0.5710000000000001,-3.9960000000000004,-3.9960000000000004,-1.781,-1.781,-3.9960000000000004,-3.9960000000000004,3.9960000000000004,3.9960000000000004,-1.781,-1.781,-1.781,-3.9960000000000004,-3.9960000000000004,3.9960000000000004,-2.84,3.9960000000000004,3.9960000000000004,-2.84,3.9960000000000004,-2.84,-1.781,3.9960000000000004,-3.9960000000000004,-3.9960000000000004,3.9960000000000004,-3.9960000000000004,-2.84,3.9960000000000004,-2.84,3.9960000000000004,-1.781
612,0.778,2.075,-2.4,-0.778,0.778,0.778,-2.4,-2.4,0.778,0.778,-0.778,-0.778,2.182,-0.778,-0.778,2.075,2.075,-0.778,-0.778,0.778,0.778,2.075,2.075,2.075,-0.778,-0.778,0.778,-2.4,0.778,0.778,-2.4,0.778,-2.4,2.075,0.778,-0.778,-0.778,0.778,-0.778,-2.4,0.778,-2.4,0.778,2.075
613,5.176,1.777,3.515,-5.176,5.176,5.176,3.515,3.515,5.176,5.176,-5.176,-5.176,3.5789999999999997,-5.176,-5.176,1.777,1.777,-5.176,-5.176,5.176,5.176,1.777,1.777,1.777,-5.176,-5.176,5.176,3.515,5.176,5.176,3.515,5.176,3.515,1.777,5.176,-5.176,-5.176,5.176,-5.176,3.515,5.176,3.515,5.176,1.777
