,T_ABL1,T_AKAP9,T_ALK,T_APC,T_ARHGEF12,T_ARID1A,T_ARID2,T_ATP1A1,T_ATP2B3,T_ATR,T_ATRX,T_BARD1,T_BAZ1A,T_BCL11B,T_BCR,T_BIRC6,T_BMP5,T_BRAF,T_BRCA1,T_BRCA2,T_BRD3,T_BRD4,T_CACNA1D,T_CARD11,T_CASP8,T_CCND1,T_CDH17,T_CDKN2A,T_CHD2,T_CHD4,T_CIC,T_CNBD1,T_CNTNAP2,T_COL1A1,T_CREB3L1,T_CREB3L2,T_CREBBP,T_CRNKL1,T_CSF1R,T_CSMD3,T_CTNND1,T_CYLD,T_DCC,T_DICER1,T_EPHA3,T_EPHA7,T_ERBB4,T_ERC1,T_EZR,T_FANCC,T_FAT3,T_FAT4,T_FLI1,T_FLT3,T_FNBP1,T_FOXP1,T_FOXR1,T_HSP90AA1,T_IGF2BP2,T_IL21R,T_ISX,T_JAK3,T_KAT6B,T_KDM5A,T_KDR,T_KMT2C,T_KMT2D,T_LATS1,T_LIFR,T_LRP1B,T_LZTR1,T_MAML2,T_MAP3K1,T_MECOM,T_MGMT,T_MPL,T_MSH2,T_MTCP1,T_MUC16,T_MYH11,T_NACA,T_NCOR1,T_NF1,T_NIN,T_NOTCH2,T_NRAS,T_NTRK1,T_NUMA1,T_NUTM2B,T_PDE4DIP,T_PDGFRB,T_PIK3CB,T_PML,T_POLE,T_POLQ,T_POT1,T_PREX2,T_PRRX1,T_PTCH1,T_PTEN,T_PTPRC,T_PTPRK,T_PTPRT,T_RANBP2,T_RECQL4,T_RGPD3,T_RGS7,T_RHOH,T_RNF43,T_ROS1,T_RPL22,T_RPL5,T_SALL4,T_SDHA,T_SEPT6,T_SETBP1,T_SETD2,T_SMARCA4,T_SMARCB1,T_SND1,T_SPEN,T_STAG1,T_TAF15,T_TAL1,T_TET1,T_TET2,T_TNC,T_TP53,T_TP63,T_TRIM24,T_TRIM27,T_TRIP11,T_TRRAP,T_TSC2,T_UBR5,T_USP6,T_WRN,T_XPA,T_ZBTB16,T_ZEB1,T_ZFHX3,T_ZMYM2
673,1.37,-0.18100000000000002,1.163,5.516,-1.955,-0.662,-0.662,1.163,-0.662,-1.955,1.163,1.37,0.647,-2.187,-1.955,0.34600000000000003,5.516,-3.07,-0.40399999999999997,1.37,-1.955,1.163,-0.662,-3.094,1.163,-0.662,-0.40399999999999997,1.37,1.163,-0.662,1.163,1.37,-0.40399999999999997,-1.955,-0.662,-1.176,1.163,1.37,-0.662,-0.662,-0.662,-1.955,-0.662,1.37,-3.094,-2.187,-0.6759999999999999,-1.955,1.163,1.163,1.37,1.37,-0.662,-1.955,5.516,-0.662,1.163,1.163,1.163,-1.955,-0.662,-2.187,1.37,-1.955,1.37,1.163,0.486,-0.662,-1.955,-0.545,-0.40399999999999997,-2.187,-1.955,1.163,-0.662,1.163,1.163,-0.40399999999999997,1.022,-1.955,-0.821,-0.662,-0.662,5.516,1.163,1.163,0.486,5.516,1.163,-0.22399999999999998,-0.662,-1.955,5.516,0.055999999999999994,1.163,5.516,-1.955,-0.40399999999999997,1.163,-0.40399999999999997,-0.662,1.163,5.516,5.516,-1.7719999999999998,-0.662,-0.662,-1.955,1.37,-0.40399999999999997,1.163,1.37,1.163,-0.662,-1.955,1.163,0.34600000000000003,5.516,-2.187,-0.40399999999999997,-1.955,1.163,-1.955,-2.187,1.163,5.516,-0.662,-0.6759999999999999,-0.662,-1.955,-0.662,-3.094,0.821,-0.662,1.163,-0.662,1.37,-1.955,-1.955,-0.662,1.163,1.163
674,-0.284,-0.7879999999999999,-0.87,1.5830000000000002,6.117000000000001,-1.931,-1.931,-0.87,-1.931,6.117000000000001,-0.87,-0.284,-1.431,1.976,6.117000000000001,-2.004,1.5830000000000002,3.409,-0.76,-0.284,6.117000000000001,-0.87,-1.931,3.9960000000000004,-0.87,-1.931,-0.76,-0.284,-0.87,-1.931,-0.87,-0.284,-0.76,6.117000000000001,-1.931,4.836,-0.87,-0.284,-1.931,-1.931,-1.931,6.117000000000001,-1.931,-0.284,3.9960000000000004,1.976,3.222,6.117000000000001,-0.87,-0.87,-0.284,-0.284,-1.931,6.117000000000001,1.5830000000000002,-1.931,-0.87,-0.87,-0.87,6.117000000000001,-1.931,1.976,-0.284,6.117000000000001,-0.284,-0.87,-1.554,-1.931,6.117000000000001,3.748,-0.76,1.976,6.117000000000001,-0.87,-1.931,-0.87,-0.87,-0.76,-2.875,6.117000000000001,0.9079999999999999,-1.931,-1.931,1.5830000000000002,-0.87,-0.87,-1.554,1.5830000000000002,-0.87,1.5630000000000002,-1.931,6.117000000000001,1.5830000000000002,-2.408,-0.87,1.5830000000000002,6.117000000000001,-0.76,-0.87,-0.76,-1.931,-0.87,1.5830000000000002,1.5830000000000002,3.305,-1.931,-1.931,6.117000000000001,-0.284,-0.76,-0.87,-0.284,-0.87,-1.931,6.117000000000001,-0.87,-2.004,1.5830000000000002,1.976,-0.76,6.117000000000001,-0.87,6.117000000000001,1.976,-0.87,1.5830000000000002,-1.931,3.222,-1.931,6.117000000000001,-1.931,3.9960000000000004,-0.9079999999999999,-1.931,-0.87,-1.931,-0.284,6.117000000000001,6.117000000000001,-1.931,-0.87,-0.87
675,-3.0639999999999996,2.826,1.251,-4.14,-6.572,1.7730000000000001,1.7730000000000001,1.251,1.7730000000000001,-6.572,1.251,-3.0639999999999996,-0.66,4.136,-6.572,2.185,-4.14,-4.16,-2.075,-3.0639999999999996,-6.572,1.251,1.7730000000000001,-4.57,1.251,1.7730000000000001,-2.075,-3.0639999999999996,1.251,1.7730000000000001,1.251,-3.0639999999999996,-2.075,-6.572,1.7730000000000001,-2.475,1.251,-3.0639999999999996,1.7730000000000001,1.7730000000000001,1.7730000000000001,-6.572,1.7730000000000001,-3.0639999999999996,-4.57,4.136,-3.091,-6.572,1.251,1.251,-3.0639999999999996,-3.0639999999999996,1.7730000000000001,-6.572,-4.14,1.7730000000000001,1.251,1.251,1.251,-6.572,1.7730000000000001,4.136,-3.0639999999999996,-6.572,-3.0639999999999996,1.251,-0.7759999999999999,1.7730000000000001,-6.572,-8.669,-2.075,4.136,-6.572,1.251,1.7730000000000001,1.251,1.251,-2.075,-1.331,-6.572,5.142,1.7730000000000001,1.7730000000000001,-4.14,1.251,1.251,-0.7759999999999999,-4.14,1.251,-4.1,1.7730000000000001,-6.572,-4.14,0.632,1.251,-4.14,-6.572,-2.075,1.251,-2.075,1.7730000000000001,1.251,-4.14,-4.14,-1.329,1.7730000000000001,1.7730000000000001,-6.572,-3.0639999999999996,-2.075,1.251,-3.0639999999999996,1.251,1.7730000000000001,-6.572,1.251,2.185,-4.14,4.136,-2.075,-6.572,1.251,-6.572,4.136,1.251,-4.14,1.7730000000000001,-3.091,1.7730000000000001,-6.572,1.7730000000000001,-4.57,-5.142,1.7730000000000001,1.251,1.7730000000000001,-3.0639999999999996,-6.572,-6.572,1.7730000000000001,1.251,1.251
676,-1.7819999999999998,-1.5519999999999998,-1.3430000000000002,2.079,0.265,-0.473,-0.473,-1.3430000000000002,-0.473,0.265,-1.3430000000000002,-1.7819999999999998,0.305,1.403,0.265,-1.288,2.079,0.821,1.72,-1.7819999999999998,0.265,-1.3430000000000002,-0.473,-0.166,-1.3430000000000002,-0.473,1.72,-1.7819999999999998,-1.3430000000000002,-0.473,-1.3430000000000002,-1.7819999999999998,1.72,0.265,-0.473,-0.9009999999999999,-1.3430000000000002,-1.7819999999999998,-0.473,-0.473,-0.473,0.265,-0.473,-1.7819999999999998,-0.166,1.403,-0.6659999999999999,0.265,-1.3430000000000002,-1.3430000000000002,-1.7819999999999998,-1.7819999999999998,-0.473,0.265,2.079,-0.473,-1.3430000000000002,-1.3430000000000002,-1.3430000000000002,0.265,-0.473,1.403,-1.7819999999999998,0.265,-1.7819999999999998,-1.3430000000000002,-1.595,-0.473,0.265,-0.9390000000000001,1.72,1.403,0.265,-1.3430000000000002,-0.473,-1.3430000000000002,-1.3430000000000002,1.72,-1.33,0.265,0.049,-0.473,-0.473,2.079,-1.3430000000000002,-1.3430000000000002,-1.595,2.079,-1.3430000000000002,-2.2030000000000003,-0.473,0.265,2.079,-0.079,-1.3430000000000002,2.079,0.265,1.72,-1.3430000000000002,1.72,-0.473,-1.3430000000000002,2.079,2.079,-1.3219999999999998,-0.473,-0.473,0.265,-1.7819999999999998,1.72,-1.3430000000000002,-1.7819999999999998,-1.3430000000000002,-0.473,0.265,-1.3430000000000002,-1.288,2.079,1.403,1.72,0.265,-1.3430000000000002,0.265,1.403,-1.3430000000000002,2.079,-0.473,-0.6659999999999999,-0.473,0.265,-0.473,-0.166,-0.049,-0.473,-1.3430000000000002,-0.473,-1.7819999999999998,0.265,0.265,-0.473,-1.3430000000000002,-1.3430000000000002
677,-1.902,-0.488,-0.897,4.363,2.414,-2.697,-2.697,-0.897,-2.697,2.414,-0.897,-1.902,-2.501,5.965,2.414,-2.565,4.363,0.7170000000000001,-1.8969999999999998,-1.902,2.414,-0.897,-2.697,0.11800000000000001,-0.897,-2.697,-1.8969999999999998,-1.902,-0.897,-2.697,-0.897,-1.902,-1.8969999999999998,2.414,-2.697,3.215,-0.897,-1.902,-2.697,-2.697,-2.697,2.414,-2.697,-1.902,0.11800000000000001,5.965,1.16,2.414,-0.897,-0.897,-1.902,-1.902,-2.697,2.414,4.363,-2.697,-0.897,-0.897,-0.897,2.414,-2.697,5.965,-1.902,2.414,-1.902,-0.897,-3.423,-2.697,2.414,0.526,-1.8969999999999998,5.965,2.414,-0.897,-2.697,-0.897,-0.897,-1.8969999999999998,-7.087999999999999,2.414,3.557,-2.697,-2.697,4.363,-0.897,-0.897,-3.423,4.363,-0.897,-1.76,-2.697,2.414,4.363,-3.925,-0.897,4.363,2.414,-1.8969999999999998,-0.897,-1.8969999999999998,-2.697,-0.897,4.363,4.363,1.406,-2.697,-2.697,2.414,-1.902,-1.8969999999999998,-0.897,-1.902,-0.897,-2.697,2.414,-0.897,-2.565,4.363,5.965,-1.8969999999999998,2.414,-0.897,2.414,5.965,-0.897,4.363,-2.697,1.16,-2.697,2.414,-2.697,0.11800000000000001,-3.557,-2.697,-0.897,-2.697,-1.902,2.414,2.414,-2.697,-0.897,-0.897
678,-1.713,0.452,2.242,-0.726,-4.912,0.225,0.225,2.242,0.225,-4.912,2.242,-1.713,1.527,-0.059000000000000004,-4.912,1.719,-0.726,-6.162999999999999,-0.414,-1.713,-4.912,2.242,0.225,-5.691,2.242,0.225,-0.414,-1.713,2.242,0.225,2.242,-1.713,-0.414,-4.912,0.225,-3.022,2.242,-1.713,0.225,0.225,0.225,-4.912,0.225,-1.713,-5.691,-0.059000000000000004,-1.6969999999999998,-4.912,2.242,2.242,-1.713,-1.713,0.225,-4.912,-0.726,0.225,2.242,2.242,2.242,-4.912,0.225,-0.059000000000000004,-1.713,-4.912,-1.713,2.242,-1.0290000000000001,0.225,-4.912,-5.106,-0.414,-0.059000000000000004,-4.912,2.242,0.225,2.242,2.242,-0.414,0.201,-4.912,1.861,0.225,0.225,-0.726,2.242,2.242,-1.0290000000000001,-0.726,2.242,-2.787,0.225,-4.912,-0.726,1.297,2.242,-0.726,-4.912,-0.414,2.242,-0.414,0.225,2.242,-0.726,-0.726,-3.1039999999999996,0.225,0.225,-4.912,-1.713,-0.414,2.242,-1.713,2.242,0.225,-4.912,2.242,1.719,-0.726,-0.059000000000000004,-0.414,-4.912,2.242,-4.912,-0.059000000000000004,2.242,-0.726,0.225,-1.6969999999999998,0.225,-4.912,0.225,-5.691,-1.861,0.225,2.242,0.225,-1.713,-4.912,-4.912,0.225,2.242,2.242
679,-3.395,2.512,6.372000000000001,-4.516,-4.835,1.5419999999999998,1.5419999999999998,6.372000000000001,1.5419999999999998,-4.835,6.372000000000001,-3.395,2.679,0.168,-4.835,5.646,-4.516,-8.917,-1.9069999999999998,-3.395,-4.835,6.372000000000001,1.5419999999999998,-3.452,6.372000000000001,1.5419999999999998,-1.9069999999999998,-3.395,6.372000000000001,1.5419999999999998,6.372000000000001,-3.395,-1.9069999999999998,-4.835,1.5419999999999998,-1.874,6.372000000000001,-3.395,1.5419999999999998,1.5419999999999998,1.5419999999999998,-4.835,1.5419999999999998,-3.395,-3.452,0.168,0.08199999999999999,-4.835,6.372000000000001,6.372000000000001,-3.395,-3.395,1.5419999999999998,-4.835,-4.516,1.5419999999999998,6.372000000000001,6.372000000000001,6.372000000000001,-4.835,1.5419999999999998,0.168,-3.395,-4.835,-3.395,6.372000000000001,-1.112,1.5419999999999998,-4.835,-7.129,-1.9069999999999998,0.168,-4.835,6.372000000000001,1.5419999999999998,6.372000000000001,6.372000000000001,-1.9069999999999998,0.955,-4.835,5.307,1.5419999999999998,1.5419999999999998,-4.516,6.372000000000001,6.372000000000001,-1.112,-4.516,6.372000000000001,-0.9440000000000001,1.5419999999999998,-4.835,-4.516,3.153,6.372000000000001,-4.516,-4.835,-1.9069999999999998,6.372000000000001,-1.9069999999999998,1.5419999999999998,6.372000000000001,-4.516,-4.516,-0.899,1.5419999999999998,1.5419999999999998,-4.835,-3.395,-1.9069999999999998,6.372000000000001,-3.395,6.372000000000001,1.5419999999999998,-4.835,6.372000000000001,5.646,-4.516,0.168,-1.9069999999999998,-4.835,6.372000000000001,-4.835,0.168,6.372000000000001,-4.516,1.5419999999999998,0.08199999999999999,1.5419999999999998,-4.835,1.5419999999999998,-3.452,-5.307,1.5419999999999998,6.372000000000001,1.5419999999999998,-3.395,-4.835,-4.835,1.5419999999999998,6.372000000000001,6.372000000000001
680,0.013000000000000001,1.065,-1.465,4.898,1.469,-0.12300000000000001,-0.12300000000000001,-1.465,-0.12300000000000001,1.469,-1.465,0.013000000000000001,-2.844,3.358,1.469,-1.115,4.898,2.201,-1.656,0.013000000000000001,1.469,-1.465,-0.12300000000000001,1.5759999999999998,-1.465,-0.12300000000000001,-1.656,0.013000000000000001,-1.465,-0.12300000000000001,-1.465,0.013000000000000001,-1.656,1.469,-0.12300000000000001,2.249,-1.465,0.013000000000000001,-0.12300000000000001,-0.12300000000000001,-0.12300000000000001,1.469,-0.12300000000000001,0.013000000000000001,1.5759999999999998,3.358,0.14800000000000002,1.469,-1.465,-1.465,0.013000000000000001,0.013000000000000001,-0.12300000000000001,1.469,4.898,-0.12300000000000001,-1.465,-1.465,-1.465,1.469,-0.12300000000000001,3.358,0.013000000000000001,1.469,0.013000000000000001,-1.465,-0.078,-0.12300000000000001,1.469,1.109,-1.656,3.358,1.469,-1.465,-0.12300000000000001,-1.465,-1.465,-1.656,-2.352,1.469,1.412,-0.12300000000000001,-0.12300000000000001,4.898,-1.465,-1.465,-0.078,4.898,-1.465,0.076,-0.12300000000000001,1.469,4.898,-2.171,-1.465,4.898,1.469,-1.656,-1.465,-1.656,-0.12300000000000001,-1.465,4.898,4.898,2.347,-0.12300000000000001,-0.12300000000000001,1.469,0.013000000000000001,-1.656,-1.465,0.013000000000000001,-1.465,-0.12300000000000001,1.469,-1.465,-1.115,4.898,3.358,-1.656,1.469,-1.465,1.469,3.358,-1.465,4.898,-0.12300000000000001,0.14800000000000002,-0.12300000000000001,1.469,-0.12300000000000001,1.5759999999999998,-1.412,-0.12300000000000001,-1.465,-0.12300000000000001,0.013000000000000001,1.469,1.469,-0.12300000000000001,-1.465,-1.465
681,0.159,-1.07,-0.858,5.568,-3.7089999999999996,-2.675,-2.675,-0.858,-2.675,-3.7089999999999996,-0.858,0.159,-1.652,1.75,-3.7089999999999996,-2.517,5.568,-4.588,-1.016,0.159,-3.7089999999999996,-0.858,-2.675,-13.814,-0.858,-2.675,-1.016,0.159,-0.858,-2.675,-0.858,0.159,-1.016,-3.7089999999999996,-2.675,-1.8880000000000001,-0.858,0.159,-2.675,-2.675,-2.675,-3.7089999999999996,-2.675,0.159,-13.814,1.75,-3.367,-3.7089999999999996,-0.858,-0.858,0.159,0.159,-2.675,-3.7089999999999996,5.568,-2.675,-0.858,-0.858,-0.858,-3.7089999999999996,-2.675,1.75,0.159,-3.7089999999999996,0.159,-0.858,-1.705,-2.675,-3.7089999999999996,-2.526,-1.016,1.75,-3.7089999999999996,-0.858,-2.675,-0.858,-0.858,-1.016,-3.273,-3.7089999999999996,0.738,-2.675,-2.675,5.568,-0.858,-0.858,-1.705,5.568,-0.858,-5.997999999999999,-2.675,-3.7089999999999996,5.568,-3.1189999999999998,-0.858,5.568,-3.7089999999999996,-1.016,-0.858,-1.016,-2.675,-0.858,5.568,5.568,-4.406000000000001,-2.675,-2.675,-3.7089999999999996,0.159,-1.016,-0.858,0.159,-0.858,-2.675,-3.7089999999999996,-0.858,-2.517,5.568,1.75,-1.016,-3.7089999999999996,-0.858,-3.7089999999999996,1.75,-0.858,5.568,-2.675,-3.367,-2.675,-3.7089999999999996,-2.675,-13.814,-0.738,-2.675,-0.858,-2.675,0.159,-3.7089999999999996,-3.7089999999999996,-2.675,-0.858,-0.858
682,-2.133,1.541,-0.9670000000000001,0.37200000000000005,-0.634,1.4080000000000001,1.4080000000000001,-0.9670000000000001,1.4080000000000001,-0.634,-0.9670000000000001,-2.133,-1.5119999999999998,4.423,-0.634,0.299,0.37200000000000005,1.153,-0.754,-2.133,-0.634,-0.9670000000000001,1.4080000000000001,0.654,-0.9670000000000001,1.4080000000000001,-0.754,-2.133,-0.9670000000000001,1.4080000000000001,-0.9670000000000001,-2.133,-0.754,-0.634,1.4080000000000001,0.013000000000000001,-0.9670000000000001,-2.133,1.4080000000000001,1.4080000000000001,1.4080000000000001,-0.634,1.4080000000000001,-2.133,0.654,4.423,-1.1179999999999999,-0.634,-0.9670000000000001,-0.9670000000000001,-2.133,-2.133,1.4080000000000001,-0.634,0.37200000000000005,1.4080000000000001,-0.9670000000000001,-0.9670000000000001,-0.9670000000000001,-0.634,1.4080000000000001,4.423,-2.133,-0.634,-2.133,-0.9670000000000001,-0.469,1.4080000000000001,-0.634,-1.8769999999999998,-0.754,4.423,-0.634,-0.9670000000000001,1.4080000000000001,-0.9670000000000001,-0.9670000000000001,-0.754,-1.724,-0.634,2.572,1.4080000000000001,1.4080000000000001,0.37200000000000005,-0.9670000000000001,-0.9670000000000001,-0.469,0.37200000000000005,-0.9670000000000001,-1.575,1.4080000000000001,-0.634,0.37200000000000005,-0.214,-0.9670000000000001,0.37200000000000005,-0.634,-0.754,-0.9670000000000001,-0.754,1.4080000000000001,-0.9670000000000001,0.37200000000000005,0.37200000000000005,1.0,1.4080000000000001,1.4080000000000001,-0.634,-2.133,-0.754,-0.9670000000000001,-2.133,-0.9670000000000001,1.4080000000000001,-0.634,-0.9670000000000001,0.299,0.37200000000000005,4.423,-0.754,-0.634,-0.9670000000000001,-0.634,4.423,-0.9670000000000001,0.37200000000000005,1.4080000000000001,-1.1179999999999999,1.4080000000000001,-0.634,1.4080000000000001,0.654,-2.572,1.4080000000000001,-0.9670000000000001,1.4080000000000001,-2.133,-0.634,-0.634,1.4080000000000001,-0.9670000000000001,-0.9670000000000001
683,-1.065,0.174,-1.52,-4.433,-0.11900000000000001,-0.8240000000000001,-0.8240000000000001,-1.52,-0.8240000000000001,-0.11900000000000001,-1.52,-1.065,-2.326,4.19,-0.11900000000000001,-1.675,-4.433,0.376,-1.077,-1.065,-0.11900000000000001,-1.52,-0.8240000000000001,-0.965,-1.52,-0.8240000000000001,-1.077,-1.065,-1.52,-0.8240000000000001,-1.52,-1.065,-1.077,-0.11900000000000001,-0.8240000000000001,0.609,-1.52,-1.065,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001,-0.11900000000000001,-0.8240000000000001,-1.065,-0.965,4.19,-1.075,-0.11900000000000001,-1.52,-1.52,-1.065,-1.065,-0.8240000000000001,-0.11900000000000001,-4.433,-0.8240000000000001,-1.52,-1.52,-1.52,-0.11900000000000001,-0.8240000000000001,4.19,-1.065,-0.11900000000000001,-1.065,-1.52,-1.347,-0.8240000000000001,-0.11900000000000001,-0.784,-1.077,4.19,-0.11900000000000001,-1.52,-0.8240000000000001,-1.52,-1.52,-1.077,-3.487,-0.11900000000000001,1.899,-0.8240000000000001,-0.8240000000000001,-4.433,-1.52,-1.52,-1.347,-4.433,-1.52,-2.419,-0.8240000000000001,-0.11900000000000001,-4.433,-2.322,-1.52,-4.433,-0.11900000000000001,-1.077,-1.52,-1.077,-0.8240000000000001,-1.52,-4.433,-4.433,0.077,-0.8240000000000001,-0.8240000000000001,-0.11900000000000001,-1.065,-1.077,-1.52,-1.065,-1.52,-0.8240000000000001,-0.11900000000000001,-1.52,-1.675,-4.433,4.19,-1.077,-0.11900000000000001,-1.52,-0.11900000000000001,4.19,-1.52,-4.433,-0.8240000000000001,-1.075,-0.8240000000000001,-0.11900000000000001,-0.8240000000000001,-0.965,-1.899,-0.8240000000000001,-1.52,-0.8240000000000001,-1.065,-0.11900000000000001,-0.11900000000000001,-0.8240000000000001,-1.52,-1.52
684,-1.1159999999999999,0.215,-1.032,-6.778,0.375,0.39399999999999996,0.39399999999999996,-1.032,0.39399999999999996,0.375,-1.032,-1.1159999999999999,-0.813,2.124,0.375,-0.445,-6.778,1.329,0.08900000000000001,-1.1159999999999999,0.375,-1.032,0.39399999999999996,0.831,-1.032,0.39399999999999996,0.08900000000000001,-1.1159999999999999,-1.032,0.39399999999999996,-1.032,-1.1159999999999999,0.08900000000000001,0.375,0.39399999999999996,0.225,-1.032,-1.1159999999999999,0.39399999999999996,0.39399999999999996,0.39399999999999996,0.375,0.39399999999999996,-1.1159999999999999,0.831,2.124,-0.386,0.375,-1.032,-1.032,-1.1159999999999999,-1.1159999999999999,0.39399999999999996,0.375,-6.778,0.39399999999999996,-1.032,-1.032,-1.032,0.375,0.39399999999999996,2.124,-1.1159999999999999,0.375,-1.1159999999999999,-1.032,-0.503,0.39399999999999996,0.375,-0.439,0.08900000000000001,2.124,0.375,-1.032,0.39399999999999996,-1.032,-1.032,0.08900000000000001,-1.176,0.375,0.884,0.39399999999999996,0.39399999999999996,-6.778,-1.032,-1.032,-0.503,-6.778,-1.032,-0.856,0.39399999999999996,0.375,-6.778,-0.353,-1.032,-6.778,0.375,0.08900000000000001,-1.032,0.08900000000000001,0.39399999999999996,-1.032,-6.778,-6.778,0.522,0.39399999999999996,0.39399999999999996,0.375,-1.1159999999999999,0.08900000000000001,-1.032,-1.1159999999999999,-1.032,0.39399999999999996,0.375,-1.032,-0.445,-6.778,2.124,0.08900000000000001,0.375,-1.032,0.375,2.124,-1.032,-6.778,0.39399999999999996,-0.386,0.39399999999999996,0.375,0.39399999999999996,0.831,-0.884,0.39399999999999996,-1.032,0.39399999999999996,-1.1159999999999999,0.375,0.375,0.39399999999999996,-1.032,-1.032
685,0.021,-0.077,-2.33,-1.209,2.149,-0.038,-0.038,-2.33,-0.038,2.149,-2.33,0.021,-1.922,2.224,2.149,-1.633,-1.209,3.613,0.071,0.021,2.149,-2.33,-0.038,2.476,-2.33,-0.038,0.071,0.021,-2.33,-0.038,-2.33,0.021,0.071,2.149,-0.038,1.544,-2.33,0.021,-0.038,-0.038,-0.038,2.149,-0.038,0.021,2.476,2.224,0.106,2.149,-2.33,-2.33,0.021,0.021,-0.038,2.149,-1.209,-0.038,-2.33,-2.33,-2.33,2.149,-0.038,2.224,0.021,2.149,0.021,-2.33,-0.012,-0.038,2.149,1.608,0.071,2.224,2.149,-2.33,-0.038,-2.33,-2.33,0.071,-1.5630000000000002,2.149,-0.079,-0.038,-0.038,-1.209,-2.33,-2.33,-0.012,-1.209,-2.33,0.095,-0.038,2.149,-1.209,-1.4569999999999999,-2.33,-1.209,2.149,0.071,-2.33,0.071,-0.038,-2.33,-1.209,-1.209,1.645,-0.038,-0.038,2.149,0.021,0.071,-2.33,0.021,-2.33,-0.038,2.149,-2.33,-1.633,-1.209,2.224,0.071,2.149,-2.33,2.149,2.224,-2.33,-1.209,-0.038,0.106,-0.038,2.149,-0.038,2.476,0.079,-0.038,-2.33,-0.038,0.021,2.149,2.149,-0.038,-2.33,-2.33
686,4.803,-1.307,-4.849,-5.434,-0.899,-3.174,-3.174,-4.849,-3.174,-0.899,-4.849,4.803,-5.615,1.1179999999999999,-0.899,-6.731,-5.434,0.051,-1.091,4.803,-0.899,-4.849,-3.174,-4.721,-4.849,-3.174,-1.091,4.803,-4.849,-3.174,-4.849,4.803,-1.091,-0.899,-3.174,0.031,-4.849,4.803,-3.174,-3.174,-3.174,-0.899,-3.174,4.803,-4.721,1.1179999999999999,-3.72,-0.899,-4.849,-4.849,4.803,4.803,-3.174,-0.899,-5.434,-3.174,-4.849,-4.849,-4.849,-0.899,-3.174,1.1179999999999999,4.803,-0.899,4.803,-4.849,0.7659999999999999,-3.174,-0.899,2.002,-1.091,1.1179999999999999,-0.899,-4.849,-3.174,-4.849,-4.849,-1.091,-3.0860000000000003,-0.899,-2.681,-3.174,-3.174,-5.434,-4.849,-4.849,0.7659999999999999,-5.434,-4.849,-2.78,-3.174,-0.899,-5.434,-7.7379999999999995,-4.849,-5.434,-0.899,-1.091,-4.849,-1.091,-3.174,-4.849,-5.434,-5.434,-2.101,-3.174,-3.174,-0.899,4.803,-1.091,-4.849,4.803,-4.849,-3.174,-0.899,-4.849,-6.731,-5.434,1.1179999999999999,-1.091,-0.899,-4.849,-0.899,1.1179999999999999,-4.849,-5.434,-3.174,-3.72,-3.174,-0.899,-3.174,-4.721,2.681,-3.174,-4.849,-3.174,4.803,-0.899,-0.899,-3.174,-4.849,-4.849
687,0.233,0.5660000000000001,-3.908,-4.98,-0.5329999999999999,-0.515,-0.515,-3.908,-0.515,-0.5329999999999999,-3.908,0.233,-5.0280000000000005,5.831,-0.5329999999999999,-3.0260000000000002,-4.98,1.666,-1.334,0.233,-0.5329999999999999,-3.908,-0.515,-1.1420000000000001,-3.908,-0.515,-1.334,0.233,-3.908,-0.515,-3.908,0.233,-1.334,-0.5329999999999999,-0.515,0.45799999999999996,-3.908,0.233,-0.515,-0.515,-0.515,-0.5329999999999999,-0.515,0.233,-1.1420000000000001,5.831,-2.847,-0.5329999999999999,-3.908,-3.908,0.233,0.233,-0.515,-0.5329999999999999,-4.98,-0.515,-3.908,-3.908,-3.908,-0.5329999999999999,-0.515,5.831,0.233,-0.5329999999999999,0.233,-3.908,-0.19899999999999998,-0.515,-0.5329999999999999,-0.249,-1.334,5.831,-0.5329999999999999,-3.908,-0.515,-3.908,-3.908,-1.334,-4.096,-0.5329999999999999,0.9420000000000001,-0.515,-0.515,-4.98,-3.908,-3.908,-0.19899999999999998,-4.98,-3.908,-3.0810000000000004,-0.515,-0.5329999999999999,-4.98,-3.928,-3.908,-4.98,-0.5329999999999999,-1.334,-3.908,-1.334,-0.515,-3.908,-4.98,-4.98,0.13,-0.515,-0.515,-0.5329999999999999,0.233,-1.334,-3.908,0.233,-3.908,-0.515,-0.5329999999999999,-3.908,-3.0260000000000002,-4.98,5.831,-1.334,-0.5329999999999999,-3.908,-0.5329999999999999,5.831,-3.908,-4.98,-0.515,-2.847,-0.515,-0.5329999999999999,-0.515,-1.1420000000000001,-0.9420000000000001,-0.515,-3.908,-0.515,0.233,-0.5329999999999999,-0.5329999999999999,-0.515,-3.908,-3.908
