,T_ABI1,T_ABL1,T_AFF3,T_AKAP9,T_AKT1,T_ALDH2,T_ANK1,T_APC,T_AR,T_ARID1A,T_ASXL1,T_ASXL2,T_ATM,T_ATP2B3,T_ATRX,T_BAP1,T_BAX,T_BCL10,T_BCL6,T_BCR,T_BIRC6,T_BLM,T_BRCA1,T_BRD4,T_CACNA1D,T_CARS,T_CCDC6,T_CCNE1,T_CDH1,T_CDH10,T_CDH17,T_CDKN1A,T_CDKN2A,T_CDKN2C,T_CIITA,T_CNTNAP2,T_COL1A1,T_CREB3L2,T_CREBBP,T_CRTC3,T_CSF1R,T_CSMD3,T_CTNND2,T_CUL3,T_CUX1,T_CYP2C8,T_DCC,T_DDX3X,T_DNMT3A,T_ELF3,T_ELF4,T_ELK4,T_EP300,T_EPS15,T_ERBB2,T_ERBB3,T_ERBB4,T_ETV6,T_EZR,T_FAM135B,T_FAM47C,T_FAT1,T_FAT3,T_FAT4,T_FCRL4,T_FEN1,T_FGFR3,T_FHIT,T_FLT4,T_FNBP1,T_FOXP1,T_GLI1,T_GRIN2A,T_HIF1A,T_HOXA13,T_HRAS,T_HSP90AA1,T_IKBKB,T_IL6ST,T_IL7R,T_KAT6B,T_KDM5A,T_KDM6A,T_KEAP1,T_KIAA1549,T_KMT2C,T_KMT2D,T_KRAS,T_KTN1,T_LATS1,T_LCK,T_LCP1,T_LRP1B,T_MALT1,T_MAML2,T_MAP3K1,T_MAPK1,T_MB21D2,T_MDM4,T_MECOM,T_MED12,T_MITF,T_MLH1,T_MTOR,T_MUC16,T_MUTYH,T_NACA,T_NBEA,T_NCOR1,T_NCOR2,T_NF2,T_NFATC2,T_NIN,T_NOTCH2,T_NRAS,T_NRG1,T_NSD1,T_NUP214,T_OMD,T_PALB2,T_PAX7,T_PBRM1,T_PCM1,T_PDE4DIP,T_PIK3CA,T_PLCG1,T_PML,T_PMS2,T_POLE,T_POT1,T_POU5F1,T_PPARG,T_PPP2R1A,T_PRDM16,T_PRDM2,T_PRKCB,T_PTPN11,T_PTPN13,T_PTPN6,T_PTPRT,T_RANBP2,T_RARA,T_RB1,T_RECQL4,T_REL,T_RET,T_RHOA,T_RHOH,T_RNF213,T_ROBO2,T_ROS1,T_RPN1,T_RUNX1,T_RUNX1T1,T_SDHC,T_SEPT5,T_SETD2,T_SETDB1,T_SOX2,T_SPEN,T_SPOP,T_STAG2,T_STIL,T_STRN,T_TET2,T_TFEB,T_TGFBR2,T_THRAP3,T_TNC,T_TNFAIP3,T_TNFRSF17,T_TP53,T_TP63,T_TPR,T_TRIP11,T_TRRAP,T_TSC1,T_TSC2,T_UBR5,T_USP8,T_WIF1,T_WRN,T_ZCCHC8,T_ZFHX3,T_ZNF479
270,0.14800000000000002,1.2919999999999998,0.7,0.442,0.142,0.45799999999999996,0.07,3.032,-1.202,0.242,0.18,0.07,1.04,0.07,-0.226,-2.281,1.2919999999999998,8.906,0.142,3.032,-2.0869999999999997,-1.61,1.489,-1.202,-1.202,-1.61,0.142,0.07,1.6019999999999999,8.906,8.906,-1.6580000000000001,1.2919999999999998,0.45799999999999996,0.142,2.029,2.029,0.45899999999999996,2.571,-0.541,-1.61,1.09,8.906,-1.61,1.2919999999999998,-1.61,0.45799999999999996,-9.596,-2.281,-2.281,0.45799999999999996,-1.041,-0.971,0.45799999999999996,2.862,0.07,2.772,1.2919999999999998,-1.041,2.772,-1.9809999999999999,-2.24,-9.596,-1.3130000000000002,-1.61,-9.596,3.565,1.2919999999999998,0.45799999999999996,-1.202,0.142,0.7959999999999999,0.142,-1.202,1.0490000000000002,-1.9809999999999999,0.45799999999999996,2.772,1.807,-1.9809999999999999,-1.61,0.45799999999999996,0.527,1.2919999999999998,-9.596,2.772,-0.373,0.07,0.142,-1.202,-1.202,0.07,1.531,2.029,0.303,0.018000000000000002,1.287,-9.596,-1.202,-2.0869999999999997,2.772,0.45799999999999996,-1.041,3.032,-0.36200000000000004,0.07,-1.465,-9.596,1.2919999999999998,-2.0869999999999997,0.45799999999999996,-1.61,2.398,-9.596,-1.068,2.029,0.07,-9.596,0.07,-1.61,0.142,-1.202,0.45799999999999996,-0.43700000000000006,3.032,-0.541,0.45799999999999996,-1.041,0.142,0.45799999999999996,-0.774,-2.281,8.906,0.142,-2.281,-1.61,1.2919999999999998,2.359,-1.202,0.303,0.45799999999999996,8.906,-1.111,2.6010000000000004,-1.041,2.11,-2.281,1.6019999999999999,1.2919999999999998,0.242,8.906,0.064,2.029,0.45799999999999996,0.45799999999999996,1.2919999999999998,-1.041,-1.3330000000000002,-1.61,-0.9359999999999999,1.2919999999999998,0.07,-1.202,2.029,1.287,0.142,-9.596,8.906,0.142,0.45799999999999996,-1.202,0.166,-9.596,0.32799999999999996,3.719,-0.226,-2.281,0.07,-1.202,-1.041,-1.9809999999999999,-2.281,-0.687,-1.61,-2.281
271,2.238,0.36,-0.086,-1.145,-0.539,0.087,3.1060000000000003,0.32799999999999996,-1.361,0.047,0.45,3.1060000000000003,2.616,3.1060000000000003,0.777,-2.376,0.36,4.343,-0.539,0.32799999999999996,-0.479,0.698,0.715,-1.361,-1.361,0.698,-0.539,3.1060000000000003,1.839,4.343,4.343,-0.8059999999999999,0.36,0.087,-0.539,-0.613,-0.613,1.452,-0.295,-0.93,0.698,-0.929,4.343,0.698,0.36,0.698,0.087,1.636,-2.376,-2.376,0.087,0.253,-1.307,0.087,0.33299999999999996,3.1060000000000003,0.087,0.36,0.253,0.087,-0.773,-0.38,1.636,-1.024,0.698,1.636,-0.466,0.36,0.087,-1.361,-0.539,0.5760000000000001,-0.539,-1.361,-0.36200000000000004,-0.773,0.087,0.087,-0.858,-0.773,0.698,0.087,0.9179999999999999,0.36,1.636,0.087,0.823,3.1060000000000003,-0.539,-1.361,-1.361,3.1060000000000003,0.16399999999999998,-0.613,-2.0,0.07400000000000001,0.32799999999999996,1.636,-1.361,-0.479,0.087,0.087,0.253,0.32799999999999996,1.5859999999999999,3.1060000000000003,-0.353,1.636,0.36,-0.479,0.087,0.698,-0.5720000000000001,1.636,0.11599999999999999,-0.613,3.1060000000000003,1.636,3.1060000000000003,0.698,-0.539,-1.361,0.087,1.141,0.32799999999999996,-0.93,0.087,0.253,-0.539,0.087,-1.3980000000000001,-2.376,4.343,-0.539,-2.376,0.698,0.36,0.128,-1.361,-2.0,0.087,4.343,-0.63,-0.971,0.253,-0.331,-2.376,1.839,0.36,0.047,4.343,-0.727,-0.613,0.087,0.087,0.36,0.253,-0.965,0.698,-1.901,0.36,3.1060000000000003,-1.361,-0.613,0.32799999999999996,-0.539,1.636,4.343,-0.539,0.087,-1.361,1.3659999999999999,1.636,-1.6540000000000001,-4.898,0.777,-2.376,3.1060000000000003,-1.361,0.253,-0.773,-2.376,1.702,0.698,-2.376
272,2.839,-0.136,-0.74,-2.8110000000000004,-0.067,1.7180000000000002,3.452,0.35200000000000004,-1.99,-1.43,-1.639,3.452,3.6,3.452,-1.385,-3.687,-0.136,2.3569999999999998,-0.067,0.35200000000000004,-2.8110000000000004,-1.761,-0.785,-1.99,-1.99,-1.761,-0.067,3.452,2.937,2.3569999999999998,2.3569999999999998,-3.089,-0.136,1.7180000000000002,-0.067,0.40399999999999997,0.40399999999999997,0.387,0.259,-0.19,-1.761,-0.985,2.3569999999999998,-1.761,-0.136,-1.761,1.7180000000000002,4.252,-3.687,-3.687,1.7180000000000002,-2.114,-1.153,1.7180000000000002,1.367,3.452,0.616,-0.136,-2.114,0.616,0.12300000000000001,-1.442,4.252,-2.636,-1.761,4.252,0.7290000000000001,-0.136,1.7180000000000002,-1.99,-0.067,-0.8240000000000001,-0.067,-1.99,-0.95,0.12300000000000001,1.7180000000000002,0.616,0.302,0.12300000000000001,-1.761,1.7180000000000002,1.531,-0.136,4.252,0.616,0.415,3.452,-0.067,-1.99,-1.99,3.452,0.198,0.40399999999999997,-1.8430000000000002,-1.12,1.15,4.252,-1.99,-2.8110000000000004,0.616,1.7180000000000002,-2.114,0.35200000000000004,2.43,3.452,-1.252,4.252,-0.136,-2.8110000000000004,1.7180000000000002,-1.761,0.196,4.252,-1.3330000000000002,0.40399999999999997,3.452,4.252,3.452,-1.761,-0.067,-1.99,1.7180000000000002,-0.413,0.35200000000000004,-0.19,1.7180000000000002,-2.114,-0.067,1.7180000000000002,-1.4969999999999999,-3.687,2.3569999999999998,-0.067,-3.687,-1.761,-0.136,1.719,-1.99,-1.8430000000000002,1.7180000000000002,2.3569999999999998,-1.466,-0.6829999999999999,-2.114,0.40299999999999997,-3.687,2.937,-0.136,-1.43,2.3569999999999998,-1.55,0.40399999999999997,1.7180000000000002,1.7180000000000002,-0.136,-2.114,0.040999999999999995,-1.761,-1.72,-0.136,3.452,-1.99,0.40399999999999997,1.15,-0.067,4.252,2.3569999999999998,-0.067,1.7180000000000002,-1.99,1.3719999999999999,4.252,-2.1319999999999997,-1.3630000000000002,-1.385,-3.687,3.452,-1.99,-2.114,0.12300000000000001,-3.687,1.5730000000000002,-1.761,-3.687
273,3.8369999999999997,0.9620000000000001,-1.202,-2.177,-0.284,1.314,4.937,2.322,-2.113,-0.33799999999999997,-0.18899999999999997,4.937,5.297000000000001,4.937,-0.49,-6.792999999999999,0.9620000000000001,5.416,-0.284,2.322,-2.8160000000000003,-1.6469999999999998,0.912,-2.113,-2.113,-1.6469999999999998,-0.284,4.937,3.4210000000000003,5.416,5.416,-2.4819999999999998,0.9620000000000001,1.314,-0.284,-0.212,-0.212,1.499,0.41700000000000004,-0.562,-1.6469999999999998,0.042,5.416,-1.6469999999999998,0.9620000000000001,-1.6469999999999998,1.314,2.918,-6.792999999999999,-6.792999999999999,1.314,-1.224,-1.126,1.314,2.844,4.937,2.174,0.9620000000000001,-1.224,2.174,-0.59,-1.335,2.918,-2.282,-1.6469999999999998,2.918,1.1520000000000001,0.9620000000000001,1.314,-2.113,-0.284,0.36700000000000005,-0.284,-2.113,-0.9420000000000001,-0.59,1.314,2.174,-0.358,-0.59,-1.6469999999999998,1.314,3.242,0.9620000000000001,2.918,2.174,0.579,4.937,-0.284,-2.113,-2.113,4.937,0.183,-0.212,-3.9560000000000004,-0.925,1.682,2.918,-2.113,-2.8160000000000003,2.174,1.314,-1.224,2.322,3.108,4.937,-1.507,2.918,0.9620000000000001,-2.8160000000000003,1.314,-1.6469999999999998,0.21600000000000003,2.918,-1.415,-0.212,4.937,2.918,4.937,-1.6469999999999998,-0.284,-2.113,1.314,0.271,2.322,-0.562,1.314,-1.224,-0.284,1.314,-1.7519999999999998,-6.792999999999999,5.416,-0.284,-6.792999999999999,-1.6469999999999998,0.9620000000000001,2.5989999999999998,-2.113,-3.9560000000000004,1.314,5.416,-1.244,0.264,-1.224,1.3619999999999999,-6.792999999999999,3.4210000000000003,0.9620000000000001,-0.33799999999999997,5.416,-0.8170000000000001,-0.212,1.314,1.314,0.9620000000000001,-1.224,-0.642,-1.6469999999999998,-2.623,0.9620000000000001,4.937,-2.113,-0.212,1.682,-0.284,2.918,5.416,-0.284,1.314,-2.113,3.4610000000000003,2.918,-2.641,4.985,-0.49,-6.792999999999999,4.937,-2.113,-1.224,-0.59,-6.792999999999999,2.546,-1.6469999999999998,-6.792999999999999
274,3.128,0.447,0.124,1.308,2.165,-1.599,1.9969999999999999,0.16,-0.46299999999999997,1.355,0.027000000000000003,1.9969999999999999,0.8690000000000001,1.9969999999999999,-0.29,0.527,0.447,-0.573,2.165,0.16,-0.961,-0.8440000000000001,-0.389,-0.46299999999999997,-0.46299999999999997,-0.8440000000000001,2.165,1.9969999999999999,2.14,-0.573,-0.573,-0.6409999999999999,0.447,-1.599,2.165,0.765,0.765,1.5959999999999999,0.9309999999999999,-1.515,-0.8440000000000001,-0.508,-0.573,-0.8440000000000001,0.447,-0.8440000000000001,-1.599,9.977,0.527,0.527,-1.599,-0.409,1.5630000000000002,-1.599,-0.852,1.9969999999999999,-0.228,0.447,-0.409,-0.228,0.64,0.16899999999999998,9.977,0.778,-0.8440000000000001,9.977,0.507,0.447,-1.599,-0.46299999999999997,2.165,-0.787,2.165,-0.46299999999999997,0.39399999999999996,0.64,-1.599,-0.228,2.0069999999999997,0.64,-0.8440000000000001,-1.599,2.682,0.447,9.977,-0.228,3.2,1.9969999999999999,2.165,-0.46299999999999997,-0.46299999999999997,1.9969999999999999,-0.494,0.765,0.981,1.617,-0.8340000000000001,9.977,-0.46299999999999997,-0.961,-0.228,-1.599,-0.409,0.16,0.354,1.9969999999999999,-1.828,9.977,0.447,-0.961,-1.599,-0.8440000000000001,2.075,9.977,0.9390000000000001,0.765,1.9969999999999999,9.977,1.9969999999999999,-0.8440000000000001,2.165,-0.46299999999999997,-1.599,2.101,0.16,-1.515,-1.599,-0.409,2.165,-1.599,1.2209999999999999,0.527,-0.573,2.165,0.527,-0.8440000000000001,0.447,-1.338,-0.46299999999999997,0.981,-1.599,-0.573,-1.547,0.461,-0.409,1.3980000000000001,0.527,2.14,0.447,1.355,-0.573,-0.012,0.765,-1.599,-1.599,0.447,-0.409,2.064,-0.8440000000000001,0.585,0.447,1.9969999999999999,-0.46299999999999997,0.765,-0.8340000000000001,2.165,9.977,-0.573,2.165,-1.599,-0.46299999999999997,0.5379999999999999,9.977,0.218,-0.915,-0.29,0.527,1.9969999999999999,-0.46299999999999997,-0.409,0.64,0.527,1.3880000000000001,-0.8440000000000001,0.527
275,0.7020000000000001,0.632,-0.314,0.588,0.835,1.406,0.213,-0.29600000000000004,-1.965,1.775,1.4609999999999999,0.213,1.3159999999999998,0.213,-0.535,-0.66,0.632,3.4019999999999997,0.835,-0.29600000000000004,-2.4859999999999998,-1.3719999999999999,-1.1059999999999999,-1.965,-1.965,-1.3719999999999999,0.835,0.213,0.648,3.4019999999999997,3.4019999999999997,-0.43200000000000005,0.632,1.406,0.835,0.629,0.629,1.093,0.9309999999999999,-0.39299999999999996,-1.3719999999999999,-2.227,3.4019999999999997,-1.3719999999999999,0.632,-1.3719999999999999,1.406,8.83,-0.66,-0.66,1.406,1.351,0.015,1.406,0.617,0.213,-1.04,0.632,1.351,-1.04,0.491,1.355,8.83,0.152,-1.3719999999999999,8.83,-0.111,0.632,1.406,-1.965,0.835,-1.785,0.835,-1.965,1.382,0.491,1.406,-1.04,1.0590000000000002,0.491,-1.3719999999999999,1.406,-0.359,0.632,8.83,-1.04,0.58,0.213,0.835,-1.965,-1.965,0.213,0.8059999999999999,0.629,0.12300000000000001,-0.153,1.501,8.83,-1.965,-2.4859999999999998,-1.04,1.406,1.351,-0.29600000000000004,-0.138,0.213,-1.19,8.83,0.632,-2.4859999999999998,1.406,-1.3719999999999999,1.32,8.83,-0.387,0.629,0.213,8.83,0.213,-1.3719999999999999,0.835,-1.965,1.406,0.015,-0.29600000000000004,-0.39299999999999996,1.406,1.351,0.835,1.406,-0.8059999999999999,-0.66,3.4019999999999997,0.835,-0.66,-1.3719999999999999,0.632,0.262,-1.965,0.12300000000000001,1.406,3.4019999999999997,0.502,1.05,1.351,-0.14800000000000002,-0.66,0.648,0.632,1.775,3.4019999999999997,-0.956,0.629,1.406,1.406,0.632,1.351,0.975,-1.3719999999999999,-0.752,0.632,0.213,-1.965,0.629,1.501,0.835,8.83,3.4019999999999997,0.835,1.406,-1.965,0.591,8.83,-1.252,1.224,-0.535,-0.66,0.213,-1.965,1.351,0.491,-0.66,-1.026,-1.3719999999999999,-0.66
276,2.525,-1.4609999999999999,-0.25,-2.94,0.402,-0.12,2.676,-0.767,-1.659,-1.23,-1.7590000000000001,2.676,1.11,2.676,-1.2890000000000001,-4.079,-1.4609999999999999,8.892000000000001,0.402,-0.767,-1.433,-0.297,-0.838,-1.659,-1.659,-0.297,0.402,2.676,1.965,8.892000000000001,8.892000000000001,-1.906,-1.4609999999999999,-0.12,0.402,-0.076,-0.076,-0.314,-0.97,-1.3,-0.297,-0.909,8.892000000000001,-0.297,-1.4609999999999999,-0.297,-0.12,3.4219999999999997,-4.079,-4.079,-0.12,-0.919,-1.232,-0.12,-0.726,2.676,0.40299999999999997,-1.4609999999999999,-0.919,0.40299999999999997,0.513,-0.29600000000000004,3.4219999999999997,-1.3519999999999999,-0.297,3.4219999999999997,0.187,-1.4609999999999999,-0.12,-1.659,0.402,0.078,0.402,-1.659,-0.636,0.513,-0.12,0.40299999999999997,0.18600000000000003,0.513,-0.297,-0.12,0.882,-1.4609999999999999,3.4219999999999997,0.40299999999999997,-0.6859999999999999,2.676,0.402,-1.659,-1.659,2.676,-1.046,-0.076,-2.492,-1.4340000000000002,-1.156,3.4219999999999997,-1.659,-1.433,0.40299999999999997,-0.12,-0.919,-0.767,1.001,2.676,-1.291,3.4219999999999997,-1.4609999999999999,-1.433,-0.12,-0.297,-0.648,3.4219999999999997,0.078,-0.076,2.676,3.4219999999999997,2.676,-0.297,0.402,-1.659,-0.12,0.48700000000000004,-0.767,-1.3,-0.12,-0.919,0.402,-0.12,-0.909,-4.079,8.892000000000001,0.402,-4.079,-0.297,-1.4609999999999999,0.20800000000000002,-1.659,-2.492,-0.12,8.892000000000001,-1.689,-1.733,-0.919,0.5920000000000001,-4.079,1.965,-1.4609999999999999,-1.23,8.892000000000001,-2.322,-0.076,-0.12,-0.12,-1.4609999999999999,-0.919,0.672,-0.297,-1.811,-1.4609999999999999,2.676,-1.659,-0.076,-1.156,0.402,3.4219999999999997,8.892000000000001,0.402,-0.12,-1.659,0.16,3.4219999999999997,-2.552,8.867,-1.2890000000000001,-4.079,2.676,-1.659,-0.919,0.513,-4.079,1.1840000000000002,-0.297,-4.079
277,3.589,-0.818,-2.866,-2.539,-0.22,2.717,4.547,0.256,-1.778,-1.227,-1.2819999999999998,4.547,4.63,4.547,-2.351,-4.192,-0.818,-8.863999999999999,-0.22,0.256,-3.117,-2.366,-1.227,-1.778,-1.778,-2.366,-0.22,4.547,2.025,-8.863999999999999,-8.863999999999999,-1.996,-0.818,2.717,-0.22,-1.57,-1.57,0.071,-1.858,0.64,-2.366,-0.43,-8.863999999999999,-2.366,-0.818,-2.366,2.717,-2.575,-4.192,-4.192,2.717,-0.9209999999999999,-2.2030000000000003,2.717,1.8840000000000001,4.547,1.172,-0.818,-0.9209999999999999,1.172,-1.032,-1.4409999999999998,-2.575,-1.831,-2.366,-2.575,-0.593,-0.818,2.717,-1.778,-0.22,-0.838,-0.22,-1.778,-1.925,-1.032,2.717,1.172,-1.4709999999999999,-1.032,-2.366,2.717,1.5090000000000001,-0.818,-2.575,1.172,0.39,4.547,-0.22,-1.778,-1.778,4.547,-1.395,-1.57,-4.02,-0.99,1.3359999999999999,-2.575,-1.778,-3.117,1.172,2.717,-0.9209999999999999,0.256,3.948,4.547,-0.897,-2.575,-0.818,-3.117,2.717,-2.366,-1.805,-2.575,-1.8840000000000001,-1.57,4.547,-2.575,4.547,-2.366,-0.22,-1.778,2.717,-0.838,0.256,0.64,2.717,-0.9209999999999999,-0.22,2.717,-1.4609999999999999,-4.192,-8.863999999999999,-0.22,-4.192,-2.366,-0.818,2.8930000000000002,-1.778,-4.02,2.717,-8.863999999999999,-0.028999999999999998,-1.021,-0.9209999999999999,0.6940000000000001,-4.192,2.025,-0.818,-1.227,-8.863999999999999,-1.9169999999999998,-1.57,2.717,2.717,-0.818,-0.9209999999999999,-0.919,-2.366,-2.388,-0.818,4.547,-1.778,-1.57,1.3359999999999999,-0.22,-2.575,-8.863999999999999,-0.22,2.717,-1.778,2.532,-2.575,-2.019,-9.542,-2.351,-4.192,4.547,-1.778,-0.9209999999999999,-1.032,-4.192,2.496,-2.366,-4.192
278,-1.409,-1.581,-0.434,-0.132,-1.746,3.702,-0.38,2.502,0.865,-2.066,-1.125,-0.38,0.7859999999999999,-0.38,-2.292,-1.9069999999999998,-1.581,-9.169,-1.746,2.502,-0.456,-1.499,1.145,0.865,0.865,-1.499,-1.746,-0.38,0.152,-9.169,-9.169,0.662,-1.581,3.702,-1.746,0.578,0.578,-0.066,-0.483,3.3539999999999996,-1.499,4.643,-9.169,-1.499,-1.581,-1.499,3.702,-1.785,-1.9069999999999998,-1.9069999999999998,3.702,0.038,-1.889,3.702,4.67,-0.38,5.5889999999999995,-1.581,0.038,5.5889999999999995,-0.8740000000000001,-0.612,-1.785,-0.512,-1.499,-1.785,3.773,-1.581,3.702,0.865,-1.746,2.5660000000000003,-1.746,0.865,0.515,-0.8740000000000001,3.702,5.5889999999999995,-0.583,-0.8740000000000001,-1.499,3.702,0.531,-1.581,-1.785,5.5889999999999995,-3.1489999999999996,-0.38,-1.746,0.865,0.865,-0.38,0.642,0.578,-0.679,2.582,1.413,-1.785,0.865,-0.456,5.5889999999999995,3.702,0.038,2.502,2.2030000000000003,-0.38,1.805,-1.785,-1.581,-0.456,3.702,-1.499,-1.421,-1.785,-2.419,0.578,-0.38,-1.785,-0.38,-1.499,-1.746,0.865,3.702,-1.022,2.502,3.3539999999999996,3.702,0.038,-1.746,3.702,-0.631,-1.9069999999999998,-9.169,-1.746,-1.9069999999999998,-1.499,-1.581,7.778,0.865,-0.679,3.702,-9.169,2.833,3.5839999999999996,0.038,2.375,-1.9069999999999998,0.152,-1.581,-2.066,-9.169,-0.514,0.578,3.702,3.702,-1.581,0.038,-1.9369999999999998,-1.499,1.3359999999999999,-1.581,-0.38,0.865,0.578,1.413,-1.746,-1.785,-9.169,-1.746,3.702,0.865,3.3139999999999996,-1.785,2.253,-3.6519999999999997,-2.292,-1.9069999999999998,-0.38,0.865,0.038,-0.8740000000000001,-1.9069999999999998,0.215,-1.499,-1.9069999999999998
279,-3.68,0.642,1.315,0.161,-1.661,2.38,-2.983,1.849,0.8590000000000001,-0.111,1.078,-2.983,-0.53,-2.983,-0.114,-1.368,0.642,-9.311,-1.661,1.849,0.043,-0.799,1.054,0.8590000000000001,0.8590000000000001,-0.799,-1.661,-2.983,-0.568,-9.311,-9.311,1.239,0.642,2.38,-1.661,2.169,2.169,0.631,2.256,2.3930000000000002,-0.799,2.016,-9.311,-0.799,0.642,-0.799,2.38,7.189,-1.368,-1.368,2.38,0.823,0.03,2.38,3.134,-2.983,1.869,0.642,0.823,1.869,0.195,0.747,7.189,0.023,-0.799,7.189,3.085,0.642,2.38,0.8590000000000001,-1.661,0.765,-1.661,0.8590000000000001,2.378,0.195,2.38,1.869,0.7809999999999999,0.195,-0.799,2.38,-1.0070000000000001,0.642,7.189,1.869,-3.5060000000000002,-2.983,-1.661,0.8590000000000001,0.8590000000000001,-2.983,2.772,2.169,0.96,0.583,2.222,7.189,0.8590000000000001,0.043,1.869,2.38,0.823,1.849,-0.408,-2.983,1.4969999999999999,7.189,0.642,0.043,2.38,-0.799,1.072,7.189,-1.817,2.169,-2.983,7.189,-2.983,-0.799,-1.661,0.8590000000000001,2.38,-0.8859999999999999,1.849,2.3930000000000002,2.38,0.823,-1.661,2.38,-0.575,-1.368,-9.311,-1.661,-1.368,-0.799,0.642,3.201,0.8590000000000001,0.96,2.38,-9.311,2.571,4.189,0.823,0.145,-1.368,-0.568,0.642,-0.111,-9.311,1.105,2.169,2.38,2.38,0.642,0.823,-1.065,-0.799,0.42200000000000004,0.642,-2.983,0.8590000000000001,2.169,2.222,-1.661,7.189,-9.311,-1.661,2.38,0.8590000000000001,1.399,7.189,0.354,-1.57,-0.114,-1.368,-2.983,0.8590000000000001,0.823,0.195,-1.368,-1.929,-0.799,-1.368
280,-2.1590000000000003,13.796,0.474,3.272,-0.508,-0.5820000000000001,-2.1590000000000003,5.053,-1.9140000000000001,7.848,11.894,-2.1590000000000003,2.681,-2.1590000000000003,14.935,-2.129,13.796,1.1,-0.508,5.053,0.975,3.383,7.197,-1.9140000000000001,-1.9140000000000001,3.383,-0.508,-2.1590000000000003,-3.147,1.1,1.1,0.32799999999999996,13.796,-0.5820000000000001,-0.508,-1.8219999999999998,-1.8219999999999998,2.9160000000000004,3.733,-1.8359999999999999,3.383,-2.897,1.1,3.383,13.796,3.383,-0.5820000000000001,7.749,-2.129,-2.129,-0.5820000000000001,2.3930000000000002,3.048,-0.5820000000000001,3.696,-2.1590000000000003,-1.946,13.796,2.3930000000000002,-1.946,-0.493,1.358,7.749,-0.038,3.383,7.749,-2.822,13.796,-0.5820000000000001,-1.9140000000000001,-0.508,0.9520000000000001,-0.508,-1.9140000000000001,-0.07200000000000001,-0.493,-0.5820000000000001,-1.946,-1.8719999999999999,-0.493,3.383,-0.5820000000000001,0.19,13.796,7.749,-1.946,1.3780000000000001,-2.1590000000000003,-0.508,-1.9140000000000001,-1.9140000000000001,-2.1590000000000003,4.843999999999999,-1.8219999999999998,-2.943,-4.123,6.5729999999999995,7.749,-1.9140000000000001,0.975,-1.946,-0.5820000000000001,2.3930000000000002,5.053,-3.159,-2.1590000000000003,0.46299999999999997,7.749,13.796,0.975,-0.5820000000000001,3.383,3.002,7.749,2.017,-1.8219999999999998,-2.1590000000000003,7.749,-2.1590000000000003,3.383,-0.508,-1.9140000000000001,-0.5820000000000001,-1.095,5.053,-1.8359999999999999,-0.5820000000000001,2.3930000000000002,-0.508,-0.5820000000000001,-1.78,-2.129,1.1,-0.508,-2.129,3.383,13.796,-1.859,-1.9140000000000001,-2.943,-0.5820000000000001,1.1,-0.083,1.544,2.3930000000000002,-1.8030000000000002,-2.129,-3.147,13.796,7.848,1.1,5.085,-1.8219999999999998,-0.5820000000000001,-0.5820000000000001,13.796,2.3930000000000002,-0.736,3.383,-2.915,13.796,-2.1590000000000003,-1.9140000000000001,-1.8219999999999998,6.5729999999999995,-0.508,7.749,1.1,-0.508,-0.5820000000000001,-1.9140000000000001,1.328,7.749,-3.0660000000000003,7.916,14.935,-2.129,-2.1590000000000003,-1.9140000000000001,2.3930000000000002,-0.493,-2.129,-3.1069999999999998,3.383,-2.129
