Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
Methylhistidine Metabolism,-1.012746538866301,-0.624439027068561,-0.8394563098369356,-1.3619373495197744,-0.813855882332115,-1.0977032412117842,-0.23357727295053088,-1.491427200941662,-1.012746538866301,-1.1637585605013467,-0.5684890208816769,-2.40913271946989,-0.7093878808834155,-0.6715790452820027,-0.544297362466437,-0.6198854627295932,-1.7340748725392898,-1.8866973580789033,-1.0781395004284675,-1.4852228885403818,-1.3619373495197744,-1.3619373495197744,-1.6860290354171306,-0.39278347512462947,-1.6114248358827867,-0.19560592775344016,-1.1206918511143404,-1.045770207285584,-1.3619373495197744,-0.7282378370707462,-1.3619373495197744,-0.31832781389502823,-0.2868959380379484,-1.2345705810738445,-0.38583825640462116,-0.902778423631477,-0.8693591437364179,-0.07943137798678983,-1.1637585605013467,-0.06824028234133704,-1.5166973600087819,-0.22668579711881107,-0.4345106038213701,-1.1206918511143404,-1.1637585605013467,-1.3995271941024061,-1.1206918511143404,-0.6884075279240728,-0.07597258126387896,-0.6726142643264186,-0.6911948760577896,-0.41357586788354556,-0.7851717948050789,-0.5419644811219003,-0.4877581584967406,-1.1549489554490553,-0.15923274273792257,-1.440721253836049,-0.03424882951409409,-0.7908711053091532,-0.23563055591474769,-0.9556505668294688,-0.6461060453397491,-0.18681226323598835,-1.2116646218911862,-1.3995271941024061,-0.18183641875630213,-0.6520350723320593,-0.9535498907506497,-1.8374714138685126,-1.1416816121683988,-0.7017653425735298,-2.438937701095632,-0.6942814078522509,-1.2377943886389742,-0.17288345167986768,-1.3995271941024061,-1.1006880947607143,-0.4234130446031515,-1.2116646218911862,-0.1358065866722414,-1.440721253836049,-1.0704357405334544,-1.0552302209642643,-0.11660541182975641,-0.04711596372853189,-0.8394563098369356,-0.9130318419654687,-1.0815826611059514,-1.1637585605013467,-0.8554539895010148,-1.1416816121683988,-0.813855882332115,-1.2026762985705286,-0.9934214027881335,-1.1507324710478462,-0.3168173581157697,-0.99715245351758,-0.2649663871777324,-0.15828346480401506,-1.503970383316366,-1.5103105613473842,-0.19115553899388973,-0.9267988405615346,-0.4275082393150913,-0.23709427755199813
Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,-1.5684822665703861,-1.2779199543858366,-0.5068318138102899,-0.09866653118396446,-0.34776598157444394,-0.7400215579474467,-1.357925415702773,-1.4031367782830668,-0.45239035476656586,-0.6031857460335657,-0.1872886305537009,-1.7387167349713772,-1.4561353029402957,-0.5866971283003268,-1.6451734272711076,-1.465963039146667,-0.5963430646559568,-0.9173814239335568,-0.6776795690637729,-0.7085337048994335,-1.2963732297241537,-0.6031857460335657,-0.5622912701426178,-0.6464442706562363,-1.5950278820196229,-0.3291060138183096,-1.275489017184767,-0.4492475059448842,-1.4201244783941216,-1.1663724903615882,-0.2786748975287229,-1.4894697070254197,-0.63624431749331,-1.993823391470114,-0.22281832405038127,-0.442097242926413,-2.16558489978306,-0.6091292727267852,-0.917578794682583,-0.48013154750613957,-1.4031367782830668,-0.9173814239336956,-0.40305264578182604,-0.6624592080754027,-0.6337031303611561,-0.9055503200483992,-0.25252391243435685,-0.3853939842565149,-0.21842544088051113,-0.49329841725265344,-0.7666271463283885,-0.06757006461120177,-0.6119988230077815,-1.6584307639117264,-0.4282168874200717,-0.6588255502991875,-0.5399878560745037,-0.8105175919139009,-0.481491187661441,-1.5962454512517847,-1.1297684058567388,-0.9519500558394599,-1.8948696567453553,-0.5487284211832235,-1.200650335176788,-0.349453023929403,-0.2788364867169198,-1.9862541488281669,-0.4103176157929134,-0.5945966025944883,-0.6497136357464696,-0.9055503200483992,-0.717794199567769,-0.8783502062094217,-0.2452034746086945,-0.5522834851524075,-1.357925415702773,-1.1825660462270269,-0.7620339555570321,-3.2676101791205565,-0.8783502062094217,-0.7641594150675717,-0.7729015907034504,-0.5016614790901246,-0.566157294729046,-0.6458508782361212,-0.6374464860591704,-1.3574753644646977,-1.1330633322903714,-1.200650335176788,-0.7641594150675717,-0.812821466288225,-0.6008377179913803,-1.7704030774861406,-1.5950278820196229,-1.4201244783941216,-0.8105175919139009,-0.8320668432830242,-0.9479461397100978,-0.4603193497534998,-1.3643476677128774,-1.307285902434314,-0.20652056757644335,-1.2045012675233606,-1.1103476237161976,-0.4170746574076218
Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,-0.9861704686829227,-0.6593658270091157,-0.513337294907542,-0.20512116998140104,-0.25015244012355853,-0.8540293688192021,-0.5129291990981106,-1.5402700969193706,-0.5489056751779993,-0.6618082990762357,-0.1428683540956748,-1.9099702372545555,-1.1117584311493625,-0.706712350360535,-1.784686545490239,-1.0255887369754049,-0.8011118630841962,-1.3563379737288461,-0.6938981444197558,-1.0243815735938973,-1.3627258695181617,-0.6618082990762357,-0.7759290699678588,-0.45474782984801415,-1.6617764089297287,-0.13159577012167084,-1.4110365836366698,-0.5455094416208118,-1.4866749551107914,-0.5555649143829857,-0.2678617318763539,-1.4316798681629042,-0.5031962591102486,-2.1357173651365167,-0.16429413513629257,-0.5898176526466864,-1.3914248770642712,-0.5218466295727622,-1.038642172929527,-0.5072762141315601,-1.5402700969193706,-0.3921384487382292,-0.13555770058468267,-0.8250990233249252,-0.7455666014238048,-0.9707204586253961,-0.45874274858131087,-0.2785618927067472,-0.4942456352205215,-0.549120103433907,-0.8281053473773418,-0.22082861270461782,-0.35791598710440337,-1.0001229143218247,-0.36686293789792923,-0.6144027754876191,-0.11912792886655588,-0.8725732798035074,-0.5305166829571372,-1.1272975424235125,-1.7877049507747726,-0.6844510324638287,-1.9618164463759697,-0.4701030975616855,-1.2668053520635243,-0.46095094838987977,-0.21283446985062246,-2.4507087523732887,-0.5451605896608798,-0.6530306997860268,-0.7901966830413523,-0.9707204586253961,-0.8307610347768474,-0.34997668152200806,-0.1811079918342441,-0.7042717233669636,-1.4077655790848977,-1.3666829065071329,-0.48620530502621306,-2.6053208129904024,-0.25662315735761143,-0.8285455790382104,-0.9445423081689307,-0.5589574997426099,-0.7429102855626418,-0.4563668907555517,-1.0243815735938973,-1.7873357942950845,-1.2664977731026985,-1.2668053520635243,-0.8285455790382104,-0.723351577929916,-0.6938981444200583,-1.5402700969193706,-1.6617764089297287,-1.4866749551107914,-0.6199739932906669,-0.7301778741064149,-1.0779504091348966,-0.39436478007012665,-0.8380027724566352,-0.9896897327605705,-0.6121812542806436,-0.8221048323023756,-1.3779414707800857,-0.9228604250353427
Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,-0.9861704686829227,-0.8223169332558086,-0.8143672905715232,-0.24034391789506204,-0.7608279027079129,-0.8540293688192021,-0.9053633226930532,-1.5402700969193706,-0.5723725030919499,-0.6618082990762357,-0.1428683540956748,-1.9099702372545555,-1.1117584311493625,-0.8599874954069181,-1.784686545490239,-1.0255887369754049,-0.8143672905715232,-1.0553079780648649,-0.39286814875577464,-0.7725292072386474,-1.3627258695181617,-0.6618082990762357,-0.8725732798035074,-0.45474782984801415,-1.6617764089297287,-0.2982264948281522,-1.4110365836366698,-0.5455094416208118,-1.4866749551107914,-0.8011118630841962,-0.2678617318763539,-1.4316798681629042,-0.7639485315191282,-2.1357173651365167,-0.4703337687451612,-0.4605464581645154,-1.3914248770642712,-0.9053633226930532,-0.8782152425920079,-0.5072762141315601,-1.5402700969193706,-0.5756912517203454,-0.6279474374718658,-0.524069027660944,-0.7455666014238048,-0.9707204586253961,-0.29740155536833246,-0.3281888675085484,-0.9053633226930532,-0.549120103433907,-0.8281053473773418,-0.25073987298831174,-0.3472811376361749,-1.0001229143218247,-0.36686293789792923,-0.6144027754876191,-0.11912792886655588,-0.8725732798035074,-0.45093253295126096,-1.1272975424235125,-1.2313463057237317,-0.6844510324638287,-1.9618164463759697,-0.4632182646670837,-1.2668053520635243,-0.46095094838987977,-0.6618082990762357,-2.4507087523732887,-0.5451605896608798,-0.6530306997860268,-0.7901966830413523,-0.9707204586253961,-0.689409444808914,-0.44187982915699486,-0.23272723836581422,-1.5678353477275055,-1.4077655790848977,-1.3666829065071329,-0.6528327193219369,-2.6053208129904024,-1.9618164463759697,-0.8285455790382104,-0.9445423081689307,-0.5589574997426099,-0.4418802898986606,-0.5688457926778623,-0.7508775432194752,-1.7873357942950845,-1.2664977731026985,-1.2668053520635243,-0.8285455790382104,-0.723351577929916,-0.45646547238072266,-1.5402700969193706,-1.6617764089297287,-1.4866749551107914,-0.9805982839981886,-0.7301778741064149,-1.0779504091348966,-0.5688457926778623,-0.8380027724566352,-0.9896897327605705,-1.6617764089297287,-1.019790438690976,-1.3779414707800857,-0.407773814974923
Mitochondrial Electron Transport Chain,-0.5439848256540354,-1.2784542004087123,-0.5215982956780476,-0.1269750146356607,-0.6070461482944665,-0.49430320176842124,-0.01922413110993766,-0.4542851213040684,-0.3515863129759137,-0.2299082790966922,-0.28532328614336916,-1.933020648949359,-2.5414524109253143,-2.169417813954366,-3.6646543184527745,-2.6834401518086155,-0.6751628366822631,-0.7305406696654632,-0.2593286689879778,-0.551105960035293,-0.2191569862779447,-0.17894295371648694,-0.7019419217804324,-0.43693336784508346,-0.6126056966893675,-0.9266077604976416,-0.8974531828646948,-0.15658632069048395,-0.262029021917766,-0.09027358712200927,-0.23833950814227578,-3.438999640439485,-0.050296110286207354,-0.22413451621856137,-0.04084359142593015,-0.25821381891747125,-2.099100337807983,-0.17894295371648694,-0.36384498780100283,-1.57200591732049,-0.6115316662736724,-0.06478610915824753,-0.052086536749159515,-0.4241939439565768,-0.29268545659094397,-0.3345827876712792,-0.40610334210069826,-0.07205130240914602,-0.0829744756550049,-0.5343005844490899,-0.3342184621166737,-0.17177148922627028,-1.619042010664309,-2.122220166394186,-0.2320399747900095,-0.28404235592577715,-0.17894295371648694,-0.3946684756554075,-0.9472215946921445,-2.8859190223519358,-0.07568896940756145,-0.44968152490061786,-3.0805797321291055,-0.0937037654551944,-0.14496154729791833,-0.41380356061810847,-0.5330297175073052,-1.9095541155296458,-0.06544395564324061,-0.3057045301230607,-0.276113201755014,-0.4657722277660847,-0.16227140182532937,-0.09392826071024635,-0.057534395091204824,-0.22406496898903794,-0.46367052227321287,-0.3337395775812175,-0.6383847334369162,-2.501091175876737,-0.09392826071024635,-0.40983737340022713,-0.2878420508645815,-0.33042733517862566,-0.5152716924907993,-0.49803692141741385,-0.5135868475655394,-1.3573593433961932,-0.3782519334427933,-0.2816324290020634,-0.19767166356998261,-0.09444267679974679,-0.10491282963740389,-1.9575365964517175,-0.5348300393742964,-0.6257963799832064,-0.40983737340022713,-0.14679637747801091,-1.1234113863859019,-0.5723012959296474,-0.6090747281942225,-0.8154902893828984,-0.22026522082856104,-0.7293431110202181,-2.7086652640307913,-0.3782519334427933
Nicotinate and Nicotinamide Metabolism,-1.7281286881403508,-0.9769670911308813,-0.6336405772499046,-0.8438546585913577,-1.2348575188431843,-3.5063325255350097,-0.08610755294277013,-1.0263461993411296,-0.9783683399879471,-1.6424612486062447,-0.8438546585913577,-2.991120945396951,-2.2462007447089163,-1.664337880682913,-1.9618394837817204,-1.7635234860068159,-0.8345365976288384,-1.6111494114336262,-0.8285455790382076,-0.6552850321086063,-1.1162783814610557,-0.9954330609520426,-1.2988381996455043,-0.614390048885483,-0.9158879191313187,-0.13248184618602266,-1.2585360014911928,-0.9455927841289495,-1.2988381996455043,-0.11513003895272961,-1.732706942874826,-2.6727247855899154,-0.13505874826505132,-0.8103946486127372,-0.21525109880776605,-0.21490457884716527,-0.958417989845581,-0.15602375936790036,-1.0310260154784328,-0.779794344204254,-1.2429417372842742,-0.1010117597803159,-0.055910336895930536,-1.2585360014911928,-1.3414312529422634,-1.808716621264609,-1.9990668363394057,-0.17445182877740417,-0.5293590732671248,-0.8563613016761473,-0.9051625812384158,-0.5173245262002343,-1.2296761023395963,-1.2988381996455043,-0.37296001375695303,-2.956558272814286,-0.3515895930316927,-1.892694387904525,-0.8162498405366533,-2.3915374629380852,-0.43640284886954145,-1.3155263833063973,-1.5938396610813705,-0.9498051384897788,-1.3554387406809423,-0.9783683399879471,-0.6632026545213174,-1.0770130541489351,-1.2459130076398124,-1.3414312529422634,-1.2988381996455043,-1.052256058452068,-1.8948696567453518,-0.27759373407581794,-0.7290483974731804,-0.1538727829024749,-1.808716621264609,-1.2730992831277281,-0.9955214195991654,-2.2298046656389134,-0.12937099368012772,-1.892694387904525,-0.9706932542450701,-0.9042658296846607,-0.7854869091309447,-0.18075335463281547,-0.9158879191313187,-2.458971512613298,-1.1839588962134404,-1.3414312529422634,-0.5587693137762001,-0.6422111691729256,-0.7526537215391353,-1.9607924479990873,-1.2725179493239323,-0.7641594150675717,-0.07286001965633153,-1.2573379813587617,-1.1933595948196098,-0.8438546585913577,-0.602009559413823,-1.3667135799519983,-0.3434443447258264,-3.2521932977082946,-0.7196315034160216,-0.420485157086679
Nucleotide Sugars Metabolism,-0.6369885992185694,-2.1388122398372924,-1.2915879962441996,-0.14114905294234711,-0.16074865457617352,-0.5724860573321845,-0.015901069804045938,-1.3724980087217256,-0.2770284470591933,-0.11249644763183934,-0.09223655417076862,-2.2075197274340437,-4.654931349457771,-3.6855208168207856,-3.794146101252447,-3.9315532382857867,-0.7740165731873286,-2.277198682412418,-0.5717123726223282,-0.6263704729563814,-1.1519611192974581,-0.21139855168955202,-1.4076405604531372,-0.4380030158580984,-2.1081052413702,-0.23646631524271994,-0.7791020467740076,-0.6701903032411611,-0.8681019188946605,-0.008774332236505769,-0.4887540269345598,-4.607361896166653,-0.08413776213886978,-0.8856139368615215,-0.11662394367608257,-0.2631758938844475,-1.7701065128271831,-0.44679003248854166,-0.39867998085933665,-0.39139286458141026,-0.9082136803050453,-0.004608278224110426,-0.015901069804045938,-0.6323775418876896,-0.7141095554640992,-0.767532901632665,-0.5989554351857528,-0.12070185609674097,-0.07201782174158454,-0.19959533716390165,-0.08818527029686893,-0.17840768323516948,-1.8405374531003722,-2.8279537457802864,-0.09208222291700004,-0.5546782850605125,-0.027865195914690374,-0.4030316653838849,-0.5762410318214706,-2.3960336163995817,-0.16993783132361642,-1.0996480154303734,-4.146820872098357,-0.182334539805684,-0.2997761631842011,-0.12445560910982244,-0.35109705066970887,-3.247224559737041,-0.035859630148482,-0.8685519077005646,-0.4555948639608014,-1.1785560990212895,-0.055910336895930536,-0.16581344627226294,-0.03173921300594443,-0.182334539805684,-0.5401432988408523,-0.4954390154611922,-0.5536448121873374,-3.0274722758511814,-0.059931610829355636,-0.6080745656997688,-0.8129408546643724,-0.624157235167913,-0.5336321747218419,-0.4909937925999755,-1.1618522179993271,-2.406368582482116,-0.625558474217946,-0.5581546604167689,-0.8182855915707407,-0.5795039766516098,-0.5257812070552607,-5.737688920697797,-0.7436281561569339,-1.3030546887465448,-0.007943257420046927,-0.5184492189047741,-0.3827507878211929,-0.5491396423071258,-0.9029748413637734,-2.301458252808258,-0.24485449406350854,-3.365597359836817,-1.9788961566875019,-0.13705190480106164
Oxidation of Branched-Chain Fatty Acids,-0.8738871443970954,-1.0187197226605866,-0.4513042129097473,-0.19162809432916308,-0.21257055256613447,-0.8393372806406622,-0.7219532753657798,-1.534920438643219,-0.5951048264046281,-0.597823654217424,-0.8077415051238308,-1.2102904300704884,-1.2681484839985178,-1.0511567770181054,-1.17708408449469,-1.3937291845168245,-0.8139678810178423,-0.7539190717978586,-0.7951781278034414,-0.6388036423378078,-1.0652620937491537,-0.43206478130559656,-0.9446055408978987,-0.5261111747134739,-1.361937349519772,-0.8781273831483181,-1.8436645757638574,-0.4893356407959134,-1.1880246379739376,-1.489054633637919,-0.3599492236747629,-1.8174744443648212,-0.09134933708634962,-1.5176322441609988,-0.2890625551201263,-0.6155538887995234,-1.4435382929685017,-0.31291427628135743,-0.6556981608272647,-0.47256130005182284,-1.4130146639489398,-0.3016697366831584,-0.2196574442880991,-0.6980776018112287,-0.5726953503396284,-0.8618355464217843,-0.9202468162426236,-0.3100576362959327,-0.5116534035884345,-0.3288225309059278,-0.929005258634954,-0.2639342926680139,-0.7246047897912761,-1.6144789370607648,-0.7358942938847237,-0.9981606181047521,-0.23892661040821675,-0.8393372806406622,-0.6006429156808192,-2.785741819785291,-0.4803967398595234,-0.6854952458584672,-1.6607864507119878,-0.17555324953570728,-0.9705259098610856,-0.8550602436364592,-0.741153386270574,-0.9278078361253637,-0.42898299529478534,-0.5170802804405423,-0.6042167716729501,-0.9306744005420104,-0.7724478779048997,-0.23754075393418186,-0.44407203064720363,-0.22318408421878574,-1.1299419467953944,-0.7729131539493944,-0.6613039682795883,-1.4665941783399918,-0.6267075464742152,-0.8438546585913608,-0.7782599198962646,-1.1866521743846752,-0.6784305393600089,-0.3345854488551038,-0.44465689467377884,-1.1504585508669118,-0.9995995118123141,-0.9705259098610856,-0.6547680584274105,-0.5854201138125212,-0.723330073049166,-1.702070755411512,-1.361937349519772,-1.1880246379739376,-1.489054633637919,-0.501024368410011,-1.2636774601257004,-0.4736537946725576,-0.5286106515029578,-0.9944033061992861,-0.29410277975966176,-1.3753394735810471,-1.688467462583041,-0.22667136494435727
Pantothenate and CoA Biosynthesis,-1.1444616195469148,-1.033289269801883,-1.398575155954458,-0.9426092293085129,-1.1691543098155073,-0.9586023962182406,-0.07192818921209451,-1.2881915649250137,-1.6607864507119878,-1.6888534618813589,-1.489054633637919,-1.6178553677174532,-0.6922551720039978,-1.6300038799253087,-1.5213741739647435,-0.6773866081690655,-2.6447740418300705,-2.645115341407484,-1.8485883433340549,-1.2772679260132647,-2.122220166394186,-1.3009509723885608,-2.163212179142336,-1.5113113194172045,-1.6629673451836793,-0.21900650783053183,-2.905332026376717,-1.3014484799292039,-2.351011257031976,-0.43537737736283866,-1.1994681760427777,-1.1315438675983673,-0.25851239697776884,-0.906494617699364,-0.32952150469587493,-0.7065679655245338,-1.014698576193325,-0.871240959947717,-1.1927600969098833,-0.7010486481824558,-2.5042179588347384,-0.17873049819821,-0.3662449973080781,-2.242258675364739,-1.151247002424514,-2.986959081764501,-1.3628349160723794,-0.7612432358492417,-0.22096621037847863,-1.4288558634154356,-0.6475137524036367,-0.8524824322313821,-0.4902063474420217,-1.7964765362089188,-0.7966234114244434,-1.1762620858323731,-0.23892661040821675,-2.3471483861357756,-0.7836780642394462,-1.6814657466510776,-0.10592042129969899,-1.8669149578526678,-1.961816446375895,-0.8948882348362281,-3.96543811094742,-2.8288454255029416,-0.19421297863475065,-0.9557738435196754,-1.216493570147975,-1.6616057433819005,-1.8052610138823622,-2.0405114596448435,-0.8200000072361429,-1.0008114841141358,-0.9313148591138637,-0.23454096929979204,-2.351011257031976,-2.228718703489127,-0.7468834446424938,-0.8675642318176877,-0.7018143013196302,-2.181135479305838,-1.6178553677174532,-1.906201790449074,-0.5261111747134739,-0.49053451963831046,-1.7730006173405333,-1.4563379737613815,-1.2772679260132647,-2.027955828356458,-1.4435382929685017,-1.5176322441609988,-1.3304676098532509,-1.1502133127741958,-2.4944928655105927,-2.027955828356458,-0.5103184439932413,-1.305290636410896,-2.1128468580528854,-1.0643823801678471,-0.717907810915557,-1.352690600876464,-0.29410277975966176,-0.9937034567138041,-1.2455560502935392,-0.7659756745563931
Pentose Phosphate Pathway,-0.8611598534635844,-0.7386408329623458,-1.0804197200029702,-0.11938295114495923,-0.30602209242977296,-0.6101320265185001,-0.17503667928105887,-0.6687518523473672,-0.37346129493656105,-0.11490774592452706,-0.3929344953328163,-1.0937337521478159,-2.648837080842238,-2.0425399382826317,-2.281283940097778,-2.113212133695573,-1.0010799969969684,-1.2707889171383784,-0.30602209242977296,-0.7707516515222678,-0.38625188129172594,-0.39549414133655675,-0.5602096750356551,-0.48203579718330425,-0.7576017956994238,-0.4338335656202813,-0.6534178231718586,-0.1818588982419109,-0.27381386511403344,-0.0836981469334665,-0.4758404673300878,-2.94961100511268,-0.4918945156174098,-0.4483419400316456,-0.39549414133655675,-0.27871634187010974,-1.298439879387576,-0.27871634187010974,-0.44774038744552536,-0.5599538131154959,-0.8320539078436702,-0.07925623066580285,-0.04386880767438707,-0.452196653462012,-0.3580673049138232,-0.3535697712442036,-0.4760409927934193,-0.08814419721152157,-0.2187887958138399,-0.17604798544983763,-0.7562456463341586,-0.39026217034149135,-1.0240755094229095,-1.950602014388557,-0.23264767505657938,-0.8447912364512354,-0.11938295114495923,-0.47515387381809426,-0.6210753583723426,-3.297156243732099,-0.43179406969735923,-2.3980228155655032,-2.746322941892397,-0.45794453131620494,-0.5435820648075015,-0.2120020046563596,-0.42850362635955946,-2.1761982909498356,-0.06959254193972868,-0.42012733317510376,-0.3379668036408557,-0.3804342460817769,-0.013118395412015756,-0.18701902940107437,-0.04808811092054995,-0.2510218649000227,-0.36686431173212614,-0.2321699053263415,-0.30910534614015167,-3.942920898555342,-0.11490774592452706,-0.5111066076283202,-0.4169605173616557,-0.8513850081106833,-0.15789727311732213,-0.2694669990572158,-1.0483666536344929,-1.893932093628996,-0.40536755403839514,-0.2595313890918142,-0.4101234395955905,-0.3906303796281491,-0.39101682817970096,-2.9112924242064007,-0.8792332330542998,-0.7656230473162782,-0.1543655134706614,-0.15984957859544727,-0.5557953603026886,-0.29684503474428714,-0.4723847069429205,-1.2394372037788208,-0.2694669990572158,-3.120672170068277,-1.005742014015722,-0.27871634187010974
Phenylacetate Metabolism,-1.0279127007215505,-0.30681681656682236,-0.7503930234989338,-0.5818470562951334,-0.37358555200108295,-1.0652620937491537,-0.11382338803921277,-1.238975520978216,-0.2703314136693307,-1.0148886808038258,-0.12296498602332336,-1.4820416070543703,-1.2232825973780554,-0.7292831647368259,-0.7220087250120331,-0.9677159215820933,-0.8275792383624072,-0.7068104099176842,-0.44461761251014753,-0.9427025829700685,-1.5376290950933285,-0.588864477557671,-0.737803272307093,-0.3711197830807926,-1.8374714138685126,-0.531732186008683,-1.1884173249065175,-0.8061055599720198,-1.6619739485586773,-0.20492209610334516,-0.3941270419606629,-1.7621681789332815,-0.31921229101679444,-1.031094663900184,-0.3310937300860539,-1.644208955732375,-0.5294490659580927,-0.07168171831193315,-0.6260669687721234,-0.22770214661996746,-1.605603278737794,-0.1436424213878319,-0.03389707670112126,-0.5108995785584196,-0.7068104099176842,-1.143254248611073,-0.42796038176921836,-0.21897394424571345,-0.3060035140573121,-0.5173783427665961,-0.23706326795905244,-0.3579707223695376,-0.6611618682855914,-0.40497716700156194,-0.29049084134994324,-1.1884173249065175,-0.3040905866997899,-0.737803272307093,-0.4105364295373394,-1.4488096661877017,-0.12830074236489883,-0.5943336750443927,-2.1379077054316507,-0.31308862965614015,-1.4413130543763306,-0.5421076657438758,-0.4658591899186841,-0.6350018405048653,-0.5551979555311205,-0.8119295742224009,-0.569464720756124,-1.143254248611073,-0.6582353557059561,-0.12012057629999336,-0.3355185133164583,-0.1497260099937754,-1.2963732297241537,-1.238975520978216,-0.2793012346737936,-2.309419356747682,-0.08493356316896644,-0.9995047438076738,-0.9427025829700685,-0.7068104099176842,-0.023906520709939805,-0.06943185436740963,-0.8698542889502344,-0.7771415879615985,-0.771373891439623,-1.4413130543763306,-0.9995047438076738,-0.8927401910446411,-0.4496252532238731,-2.5251820735490433,-1.8374714138685126,-1.6619739485586773,-0.06599541722923749,-0.892163980896815,-0.676566482382573,-0.13661006370652387,-0.3148829093990747,-1.0201187579545055,-0.09766580139355398,-0.8570149563737378,-2.2876402572817662,-0.9394654960034543
Phenylalanine and Tyrosine Metabolism,-1.5147088842254064,-1.446659298178484,-0.2679848598812845,-0.03346901630945488,-0.01678480524017083,-1.0739431496133756,-0.08686429623206268,-0.6785877576233046,-0.3754164580516866,-0.17939328263462972,-0.793289812876385,-0.903326059940329,-1.745462550830915,-2.718052971827175,-2.981309846533313,-1.602056736842884,-0.40856456401817026,-0.8196143087453241,-0.1892683960182815,-0.3062149427129255,-0.2679848598812845,-0.12053235992326568,-0.2744198093503962,-0.5490205826283927,-0.4251056273227183,-1.4954465405449375,-0.22203783618116427,-0.26895026159513824,-0.06545248785924385,-0.11565716019494213,-0.11940618636891871,-0.9007400623417406,-0.11565716019494213,-0.2639342926680139,-0.11078651682323588,-0.2824558885520367,-2.794679205892744,-0.29410277975966176,-0.2840272003719936,-1.5574801350227598,-0.41631063071008456,-0.18152804182777438,-0.33403974699489425,-0.253916815009304,-0.17446273413917693,-0.2129475985598162,-0.16953684599845148,-0.05269111864359624,-0.664688979879713,-0.3908050340382476,-0.39284777491303846,-0.2639342926680139,-3.639820150570437,-1.6048779726474967,-0.5491516022556593,-1.366292089413135,-0.4113650566853718,-0.13029646260521258,-2.186238712693621,-1.5358878461894767,-0.3447749582060902,-0.41962434805708027,-4.072086823272114,-0.051762118770132134,-0.11231304871114844,-0.223979399743424,-1.1108150858387706,-2.8925976834466427,-0.049168482378346964,-0.11012137191092485,-0.17875939877941688,-0.3170629972348725,-0.04787894218591437,-0.12541212454074863,-0.11565716019494213,-0.6475137524036367,-0.2711682422456332,-0.20420612133711252,-0.42171917995838154,-2.068805158069834,-0.5118874723707416,-0.17875939877941688,-0.4534069469439291,-0.33403974699489425,-0.8379819389070003,-0.812641404721385,-0.4038678325985578,-0.7737350406694025,-0.17446273413917693,-0.2429872488820195,-0.1712565576333517,-0.16953684599845148,-0.1400788934221011,-2.552131535570834,-0.4687085514792941,-0.3070229808034168,-0.1751960579523742,-0.17446273413917693,-0.2002337377211049,-1.3179755016544024,-1.3702331481995136,-1.0438127223441902,-0.5469590427345616,-1.3880325702800016,-0.8781273831480311,-0.5050648176467468
