Pathway,Score_AR,Score_ARNTL,Score_ATF1,Score_ATF2,Score_ATF4,Score_BACH1,Score_CDX2,Score_CEBPA,Score_CEBPB,Score_CEBPD,Score_CREB1,Score_CTCF,Score_E2F1,Score_E2F2,Score_E2F3,Score_E2F4,Score_EGR1,Score_ELK1,Score_EPAS1,Score_ERG,Score_ESR1,Score_ESR2,Score_ETS1,Score_ETS2,Score_ETV4,Score_FLI1,Score_FOS,Score_FOSL1,Score_FOSL2,Score_FOXA1,Score_FOXL2,Score_FOXM1,Score_FOXO1,Score_FOXO3,Score_FOXO4,Score_FOXP1,Score_GATA1,Score_GATA2,Score_GATA3,Score_GLI2,Score_HIF1A,Score_HNF1A,Score_HNF4A,Score_IRF1,Score_IRF9,Score_JUN,Score_JUND,Score_KLF4,Score_KMT2A,Score_LEF1,Score_MITF,Score_MYB,Score_MYC,Score_MYCN,Score_NFATC2,Score_NFE2L2,Score_NFIC,Score_NFKB1,Score_NFKB2,Score_NR2F2,Score_NR5A1,Score_PAX6,Score_PAX8,Score_PGR,Score_POU2F1,Score_PPARA,Score_PPARG,Score_PRDM14,Score_RARA,Score_REL,Score_RELA,Score_RELB,Score_REST,Score_RFX5,Score_RUNX1,Score_RXRA,Score_SMAD3,Score_SMAD4,Score_SOX10,Score_SOX2,Score_SOX9,Score_SP1,Score_SP3,Score_SPI1,Score_SREBF1,Score_SREBF2,Score_SRF,Score_STAT1,Score_STAT2,Score_STAT3,Score_STAT5A,Score_STAT5B,Score_STAT6,Score_TAL1,Score_TCF7L2,Score_TFAP2A,Score_TFAP2C,Score_TP53,Score_TP63,Score_TWIST1,Score_USF1,Score_USF2,Score_VDR,Score_WT1,Score_YY1,Score_ZNF263
Methionine Metabolism,-0.48235678220469147,-0.5503025213940732,-0.35580336934849005,-2.2756488330241536,-1.8147004812187295,-1.32831425747809,-2.9779956434678336,-0.1669903415513232,-0.7433614025719248,-1.4830175332569393,-0.7462337751363088,-0.023769460894193656,-0.2091695980200844,-0.5880469226659909,-1.1734209528585078,-0.12971207089701278,-0.19100541926054354,-0.13559420094919725,-0.37842164042234677,-0.30274017895023964,-0.3823732552680994,-1.0154994156188266,-0.06044255927819737,-3.0340327385046386,-0.07132117405171469,-2.830126191057313,-0.7654268425790579,-1.3480979929905308,-0.7499540233081239,-2.778764107318581,-0.9774936636890477,-0.26149583186255965,-4.0660470435434855,-0.3210160207726625,-3.0183791610394435,-2.621699606272894,-0.6619750018245042,-2.2231458580537287,-1.1636812565510959,-2.6477441483803337,-0.13804799865223144,-4.139946155710723,-2.1476879334374455,-0.521619320774628,-0.7970796443938901,-0.38711761722457755,-0.37390102030673067,-2.1305384453793867,-3.178663213569496,-0.3167571053215344,-0.6631982965266968,-0.5716173621649333,-0.25457225998892424,-0.6263098973979266,-0.7941342150399429,-1.5312669550134566,-4.584280783249372,-0.566218311978087,-1.8814414959532684,-0.09900762848048644,-3.5123570550868886,-0.299326520403279,-0.3746680375091984,-1.2706832157792585,-0.6428795598264625,-1.3984717784561813,-0.6359560619241796,-0.4033644439711411,-1.4758483224045558,-0.3910033815599625,-0.6137025782349729,-0.5190884031246804,-2.825332204736172,-2.322676943730942,-1.5171850419332376,-2.159136499629573,-0.8679560940616144,-1.2735955058474242,-0.9271025439092655,-1.4647885561653304,-3.137780276413387,-0.39663908214234084,-0.4247015445992978,-0.2295212157665936,-3.0941996385424924,-2.1221349075779723,-0.27373280577505227,-0.4672086828324977,-0.856214561704142,-0.7969531686923395,-0.4120819308423479,-0.5190884031246804,-0.3403229192469564,-0.46302784499725047,-0.07894108461689381,-0.4704724954543031,-3.2831540562063557,-1.0664787749281384,-0.7921463998145251,-0.8420486876069577,-0.5060434548112249,-0.11166315956951754,-3.268208322230185,-0.4622518897487544,-0.37889867492690604,-2.493703618558196
Methylhistidine Metabolism,-0.05803071529651217,-0.09252593528130323,-0.1620868172367673,-0.7558873804431167,-0.6650493885267451,-0.08377433293855788,-0.8446599004434342,-0.028942251269119767,-0.23709427755199813,-0.28870989101341266,-0.5684890208817517,-0.017572057909026752,-0.2834039424886624,-0.6715790452819279,-1.045770207285584,-0.342684768556348,-0.060576210506117965,-0.03963524527441675,-0.03139820716606548,-0.04129206821145654,-0.011753667329072915,-0.1682122094897665,-0.004757232219635856,-0.3927834751245545,-0.08464553580273376,-0.5843883229771113,-0.09010725785528921,-0.23976397584541026,-0.023192230608921637,-0.7282378370706714,-0.2602201537668133,-0.12772827926794783,-0.7716293754968606,-0.0716683644433008,-0.45034707029980686,-1.440721253836049,-0.030578783372025974,-0.8971811857442614,-0.05244685743418596,-1.6554142072935016,-0.04212166632821848,-0.6198854627295932,-0.43451060382129525,-0.08719048661533363,-0.1523364587499922,-0.05931768803270502,-0.05581916147475783,-0.6884075279241476,-0.8483195650715131,-0.07205056053003758,-0.057191543116200255,-0.128441716196241,-0.4311079491831597,-0.5419644811218255,-0.4877581584967406,-0.03221840473118118,-1.1056538094208201,-0.06294529527926497,-1.440721253836049,-0.1941166415578723,-0.6788916858459855,-0.20006930389986918,-0.6461060453396742,-0.18681226323591357,-0.09657255605731159,-0.5490087037786578,-0.38055731738123233,-0.49010134803258937,-0.16624135962809775,-0.1623545335948,-0.05305073910989164,-0.05095498117400578,-0.902778423631477,-0.6586295722246659,-0.34012381941306785,-0.19311501067064493,-0.05899435032834837,-0.0653223545263565,-0.22247254768893593,-1.059369675481665,-0.34939933539059315,-0.02225173265222388,-0.02323854964399723,-0.045448005148054554,-1.2438853642530558,-2.0842136481406723,-0.04129206821145654,-0.07770025797263284,-0.1293424349825376,-0.04068533425037705,-0.04146863112345304,-0.10994295153374405,-0.036406187523065806,-1.2026762985706034,-0.034683654706269905,-0.038808017439981426,-1.012746538866301,-0.07096091580089119,-0.24886636673684995,-0.39575801482943,-0.01114101215087522,-0.01114101215087522,-0.5775371498593399,-0.2479417616825543,-0.4275082393150913,-0.8341374236394798
Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,-1.0095637005634146,-0.2991098291691352,-0.3314513282065324,-1.1067286336804374,-2.192257969008694,-1.86028061694581,-2.5078553900786478,-0.2900441246136935,-0.8271650942089147,-1.358192117973244,-1.5751884004108758,-0.6809543390283025,-0.3897032271905489,-0.2929832444893751,-0.23761073633220217,-0.25750071132507485,-0.3769758510405684,-0.9173814239336956,-0.9506242560192145,-0.4750733262342754,-0.6167276075859155,-1.830195268302234,-0.5622912701427567,-0.6464442706560727,-0.6702293532372003,-1.3802196437212915,-0.8765494589456314,-1.0583231207463675,-0.37715842714977404,-1.2317955750097573,-1.193894100325347,-0.3853939842565149,-0.6362443174934428,-0.5124684328185305,-0.6510791263118082,-2.1781799763193717,-0.8929599348626995,-0.8437503175509448,-0.9175787946824443,-0.4527421668198853,-1.1297684058567388,-2.2140329144813604,-2.1375111320846707,-0.6624592080755879,-0.6337031303611684,-0.7686459140266249,-0.6472989786397128,-0.9099866294958366,-1.745579409926214,-0.6276835426314172,-0.8437503175509448,-1.0858269158481182,-0.6119988230079203,-0.3688140380606255,-0.6596364979835901,-2.0966787988530906,-1.1876095903372617,-0.810517591913762,-0.5094875962499198,-0.29596044121234505,-2.1781799763193717,-0.3599642156026206,-0.21973396051877872,-0.667440143846809,-0.8492397838668503,-0.42223831310951293,-0.36115492377443265,-0.25007934709649904,-1.200902495500513,-0.5945966025943494,-0.6497136357463308,-0.6458508782361212,-1.1842598282433825,-0.9303440764086965,-1.4266258690199305,-1.3172156188682533,-1.3579254157026341,-1.1825660462268417,-0.7620339555570321,-0.6920141241294924,-0.8783502062092831,-0.5671247695905562,-0.7729015907032654,-0.5016614790899919,-0.5442637706630019,-0.6458508782361089,-0.5259310109380438,-0.3897032271905489,-0.8686203814916061,-0.8168640709512255,-0.5618725658911616,-0.8128214662880923,-0.6008377179912169,-0.09358197054764843,-0.5429617366781336,-0.5124684328185305,-2.078096138200806,-0.8320668432828853,-0.914819470442974,-1.2909518519493839,-0.45821197545929493,-0.6398911753398732,-1.4925616675292301,-0.3153764340078602,-0.15944106372677067,-1.4561353029402957
Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,-0.2653907358438131,-0.3041906734231877,-0.4986417866197978,-0.7462697748046623,-1.4420053826162011,-2.0013808786096225,-2.174344220789713,-0.3809642392849361,-0.5489056751783017,-1.494796775069818,-1.779311321256031,-1.2313463057237317,-0.3435596731841893,-0.34041020695379615,-0.25891669347197716,-0.15286891742609646,-0.8011118630841962,-1.356337973729022,-0.6938981444200583,-1.0243815735938973,-0.7751758357426743,-2.46649411279376,-0.7759290699678588,-0.34041020695379615,-0.7883084005470895,-1.5799539861783842,-0.5751598411059108,-1.2610310213833722,-0.5576790499193042,-0.9278476054610427,-0.8605287103873408,-0.6279474374718658,-0.7430749028744023,-0.8011118630841962,-1.0150999028511862,-1.5233659417615932,-1.0729167422260766,-0.6108339215359184,-1.401281352263417,-0.5072762141315601,-1.1006002235372416,-2.0013808786096225,-1.9312037838078395,-0.8250990233251012,-0.539859132825078,-0.9399659125740794,-0.45874274858131087,-0.500081867420215,-0.9175487281008936,-0.6023507824251356,-0.8281053473773418,-1.2786927038113427,-0.33297183285924103,-0.42009592119209344,-0.8437334187538951,-2.2391019563002543,-1.4825374646401237,-0.8725732798035074,-0.5715432841395263,-0.44007773598192346,-2.5089738935414663,-0.4481926807751643,-0.3212717829431516,-0.7324534985413825,-1.0729167422260766,-0.5354652773091938,-0.6814308892944794,-1.0243815735938973,-1.3353933110860685,-0.6530306997860268,-0.7901966830415281,-0.414688469361436,-1.0404697871089639,-1.0697341660493696,-1.5640235455399398,-1.528329742469676,-1.4077655790847219,-1.3666829065071329,-0.4862053050264106,-1.1295755747021916,-0.5848351063881275,-0.671812833492489,-0.9445423081687548,-0.4882201512740983,-0.7429102855626418,-0.4563668907557277,-1.0243815735938973,-0.5072762141315601,-0.56959739235125,-0.9917085815035953,-0.774883775858149,-0.5953895128519562,-0.6938981444197558,-0.42009592119209344,-0.6530306997860268,-0.6992699793747058,-1.7611348076938729,-0.7301778741064149,-0.7076591444444676,-0.5524410687124459,-0.5366000136558802,-0.8571686210731395,-1.1072414420403673,-0.34997668152200806,-0.16434970525337508,-1.5814669205196703
Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,-0.37023014492985945,-0.3041906734231877,-1.0154892496415509,-0.7462697748046623,-1.4420053826162011,-2.0013808786096225,-2.174344220789713,-0.5072762141315601,-0.5723725030921258,-1.494796775069818,-1.2095030310332961,-0.8571686210731395,-0.9053633226930532,-0.859987495406591,-0.528879989261843,-0.7639485315191282,-0.8143672905715232,-0.3109128727235366,-0.36901520433213625,-0.6530306997860268,-0.7751758357426743,-1.401281352263417,-0.8725732798035074,-0.34041020695379615,-1.0243815735938973,-1.2876360554817567,-0.5751598411059108,-2.1064246776635134,-0.7523436493695169,-0.9278476054610427,-0.8605287103873408,-1.2717504542893774,-0.7639485315191282,-0.16466581785611972,-0.4703337687451612,-1.5233659417615932,-0.5003523064681408,-0.9053633226930532,-0.8782152425916806,-0.5072762141315601,-0.8571686210731395,-2.0013808786096225,-1.9312037838078395,-0.4296585914013103,-0.47023610924900633,-0.9399659125740794,-0.3924891836865178,-0.500081867420215,-0.9175487281008936,-1.4420053826162011,-0.8281053473773418,-1.2786927038113427,-0.3472811376364772,-0.42009592119209344,-0.8437334187538951,-2.2391019563002543,-1.4825374646401237,-0.8725732798035074,-0.5715432841395263,-0.3435596731841893,-2.5089738935414663,-0.4481926807751643,-0.21953464608293935,-0.4632182646668801,-1.0729167422260766,-0.6389359169100981,-0.6814308892944794,-0.045731081112758434,-1.3353933110860685,-0.6530306997860268,-0.7901966830415281,-0.414688469361436,-1.0404697871089639,-1.0697341660493696,-1.5640235455399398,-1.5678353477275055,-1.4077655790847219,-1.3666829065071329,-0.6528327193219369,-0.4753482175221116,-0.8858651020521088,-0.671812833492489,-0.9445423081687548,-0.4882201512740983,-0.3878471483654807,-0.5688457926778623,-0.4804462064140769,-0.27970632349156943,-0.56959739235125,-0.9917085815035953,-0.774883775858149,-0.5953895128519562,-0.4564654723804202,-0.30271446345437253,-0.9228604250353427,-0.7883084005470895,-1.7611348076938729,-0.7301778741064149,-0.7076591444444676,-0.5688457926778623,-0.518684753348915,-0.8281053473773418,-1.4082714377043486,-0.2701925025563333,-0.7195796582551554,-1.5814669205196703
Mitochondrial Electron Transport Chain,-0.5439848256541865,-0.1872555288473428,-1.0126202803613147,-1.8226043803566943,-3.1617655577772243,-1.717881511310047,-2.484328473232533,-0.4542851213041301,-1.4835850780680175,-2.2552305041435825,-1.0752916591021147,-0.267925193457029,-0.20518834748155576,-0.0975863547174611,-0.02059949977660921,-0.13435683660769265,-0.6394315249615505,-0.6174266118859061,-1.1333537066186146,-1.2310128041471275,-1.0205316809564944,-2.7279226158088994,-0.7122842535166168,-0.969952245901175,-0.6126056966893675,-1.1472615921992515,-0.8974531828646207,-2.630721667092033,-0.9596725550405165,-2.4694321713540646,-0.8843598019692499,-0.06478610915824753,-3.2593400287686354,-0.278899183965024,-2.8480055585958253,-2.1508202041086184,-0.23833950814227578,-1.55539029767525,-1.6564316425203494,-0.27087536029156345,-0.44705588718425043,-4.7858865582396,-3.004864471521591,-1.7856469772811852,-1.233740977160973,-1.2263290536304472,-1.5590522026163085,-1.647428765326549,-1.4843636329710954,-1.3983630500948647,-0.9087290211664232,-2.92948918381245,-0.18642367217060207,-0.052659264361564595,-2.0873614967416305,-1.8700007624421735,-1.6015793987689753,-2.3024258779442683,-0.3345827876712792,-0.22448679272020153,-5.503832940754547,-0.44968152490061786,-0.10067226691505192,-1.8940405977418324,-2.035388829801163,-1.2891629721384248,-0.7817758167950333,-0.3821861831331184,-2.492061250595012,-0.4878318130234997,-2.2720143021480212,-0.884948656089156,-3.8518360588445297,-3.3775842695809932,-3.710729951736506,-2.5246955452915887,-1.2043219466348585,-1.691043438370251,-1.0148467388600475,-0.262029021917766,-1.8970583648476267,-0.9794878703369863,-1.5770844982693606,-1.1789633622527342,-0.9501225693760569,-0.7936555116549452,-0.3852726901460717,-0.8632824644766428,-1.5446499018438014,-1.233740977160973,-2.1896180018987756,-2.1028280267536306,-1.3160238642976847,-0.06115857035381901,-0.5348300393742347,-0.6257963799832064,-2.3695476520659753,-2.099100337807983,-1.1234113863858277,-0.5247731881300306,-0.6090747281942225,-0.8154902893830497,-3.5769891258524935,-0.40587520670226274,-0.05391357714064573,-2.1493214875547433
Nicotinate and Nicotinamide Metabolism,-0.2615547002729453,-0.2684243213064048,-0.6192615594513443,-2.2985761200552877,-1.3918922646302319,-1.82298048102422,-1.9857536112820857,-0.2131764118915868,-1.9781906703662955,-1.6424612486062447,-1.6046041914002513,-0.18365566376076936,-0.18648940287195515,-0.2393377959363722,-0.5578071452449729,-0.07278418851959678,-0.12979986973336244,-0.17636976453391995,-0.3772248126500772,-0.4185302780466551,-0.4507896814525634,-1.3162374999168636,-0.4275846516021731,-1.0770130541489351,-0.2705966925831488,-2.0472477688868724,-0.6504371294467667,-1.5458625867896396,-1.0519962681981159,-2.1422006479262174,-0.8703072816380676,-0.18648940287195515,-2.568413180297876,-0.8103946486127804,-2.573117822085904,-1.8676505374025143,-0.2566917663874548,-1.176295303366793,-1.0381224658115993,-0.779794344204254,-0.21274092240813924,-2.1258236991322663,-1.732706942874826,-0.6070391331478175,-0.923002155049826,-0.8018826090190745,-1.5656327202832423,-1.5219788312854787,-1.5542820680155756,-0.8563613016760733,-0.8706851100963833,-2.1287409843082656,-0.22679398176395862,-0.1441440376882518,-2.162908154473712,-2.8488188303284523,-4.109330675271576,-0.5824145327840536,-0.9200066746544349,-0.5675452264674687,-1.838418590283085,-0.2201357297903261,-0.53634863647401,-1.1632952858448602,-1.3554387406809423,-1.3821918654233698,-0.6632026545212435,-0.2065642793659937,-1.8186601264267837,-0.6739168886567293,-0.5280669721352319,-0.38999722278811133,-2.5255212889456553,-2.971429952117696,-1.8066158315910439,-1.5068645332806438,-0.5613838256418079,-1.2730992831274133,-0.9955214195991654,-0.3242265255425759,-1.8696285228340073,-0.6151669161220061,-0.9174030447504848,-0.3200635946670107,-2.0289092342421284,-1.463279254707326,-0.31222785987755103,-1.222596933553481,-0.89528212432535,-0.8703072816380676,-1.2156656721226007,-1.2355606574448401,-0.7526537215392094,-0.5991415653063801,-0.27106775433393027,-0.529733455580431,-1.7657292803777356,-1.2573379813588421,-1.0918000250005,-0.8610386121557921,-0.40261966667489724,-0.4503781291812275,-2.520320828622227,-0.6716398993658298,-1.1493309382004089,-2.562492376643644
Nucleotide Sugars Metabolism,-0.6369885992187886,-0.23640117798948998,-0.42485573648598174,-4.376493227071951,-3.142039225514371,-1.6109759537380495,-3.3471748253325115,-0.4600039828657818,-1.4407212538360497,-3.526411128049464,-2.271015835022051,-0.1906187147744274,-0.026809637592257414,-0.1044131306916758,-0.03986237260173532,-0.04106748486105031,-0.32934964484578305,-0.33820986058089453,-1.1530375958238763,-0.6263704729563814,-1.1651222158319838,-2.8771935817409156,-0.5440889217597135,-0.624643537279513,-0.6770853137805971,-1.4769336641777988,-0.6255584742181557,-1.625104232012677,-0.8681019188947777,-5.455730568150509,-1.2018688158287445,-0.11662394367608257,-3.2627797010495163,-0.5723522099856405,-3.5216996690156543,-2.9621617349499956,-0.11662394367608257,-1.9989266207921377,-2.1996633755976434,-0.39139286458162936,-0.41109010049420774,-3.8535540270623647,-5.627523929328012,-0.6323775418878994,-0.714109555463954,-0.7675329016330014,-0.5989554351857528,-3.526411128049464,-2.8221168809576906,-2.271015835022051,-3.6736531365067555,-2.8772584502594194,-0.16931769976425506,-0.2493432212113268,-1.6926050118610665,-2.5966479405682366,-6.463695658489663,-0.4865950386072969,-0.688462381426744,-0.4494476457750703,-5.189294348547173,-0.16581344627226294,-0.012501685072872614,-2.7391778728767497,-1.011479370510552,-2.111813235392802,-1.71535296905083,-0.33820986058089453,-3.3386085903393727,-0.8685519077007837,-0.4555948639608014,-0.2743413674634493,-3.105159450697935,-2.8642859731564005,-5.317486205616743,-1.6919163498649352,-1.024344206455047,-0.8876720080453925,-1.6738766161441638,-0.04386880767438707,-4.805777192564297,-0.6080745656997688,-0.8129408546645822,-0.2997761631842011,-1.1651222158319838,-0.6537182631753732,-0.4430285932686848,-0.073789648374868,-0.6255584742181557,-1.8481904237366455,-0.8182855915705957,-1.2733415122938925,-0.5257812070550416,-0.019885450795200408,-0.35109705066970887,-0.7507694119235049,-4.97136258093107,-1.1121226347414301,-1.3499112323295446,-1.4194182237932709,-0.8182855915707407,-0.6401431637464552,-4.719371404349869,-0.05885422065674392,-0.13066787711657452,-4.349611623959664
Oxidation of Branched-Chain Fatty Acids,-0.8738871443971694,-1.018719722660636,-0.45130421290969797,-0.9410049280187959,-1.2240483024963986,-0.8393372806407114,-3.206007234559015,-0.5424733197707863,-0.5951048264046281,-0.9554938465738957,-2.0745754545940653,-0.276336362099941,-0.22318408421878574,-0.29590622096119185,-0.3507985229586738,-0.12665597277297347,-0.5948155172081737,-0.7539190717978091,-0.610609116962105,-0.38483925903746086,-0.9096435228677034,-0.8353112507425888,-0.5541146043918006,-0.604114785245098,-0.2881416357293675,-0.8781273831480311,-0.8999645645708009,-0.4893356407959134,-1.0207932688690888,-1.489054633637845,-1.14084501101881,-0.2005030077131242,-1.688467462583041,-1.343104454679988,-2.871324810675504,-1.7818006225916627,-0.7585483537247698,-0.8696552696749469,-1.1115345409297002,-0.6420122994367747,-1.2715559055250667,-1.8337789828117397,-1.3424446982508174,-0.6980776018110807,-0.5726953503395543,-0.8618355464216949,-0.9202468162426236,-1.061407318854538,-1.2772679260132647,-0.3288225309056809,-0.5938147423169655,-1.011213752460079,-0.6006429156808931,-0.223979399743424,-0.7358942938847237,-0.5313860713234612,-1.058279980128995,-0.8393372806407114,-0.6006429156808931,-0.8738871443971694,-1.5315877459231515,-0.36884419141386454,-0.7547937256198668,-0.9285726696137561,-0.6292236632022608,-0.8039133651529599,-0.7411533862706481,-0.22667136494435727,-0.6803293276616958,-0.5170802804403942,-0.6042167716732371,-0.930674400541961,-1.5025371023602343,-1.4622857607185924,-1.2436967583331366,-2.121979810508979,-1.129941946795305,-0.6920786504661453,-0.6613039682796623,-0.7901597690701927,-1.154514955016449,-0.8438546585912867,-0.7782599198961226,-0.8777658933241715,-0.6784305393599597,-0.8038043025349046,-0.2872258709965191,-0.4507131827031698,-0.9995995118126011,-0.6890938462412206,-0.6547680584271481,-0.5694972833533082,-0.7233300730494282,-0.08165786525716376,-0.713222737948503,-0.5691888938342856,-2.006725965934557,-0.5010243684099369,-0.805567457820426,-1.279504555511238,-0.42898299529478534,-0.347661950724055,-1.4270077457641528,-0.41139407559099894,-0.12636008200351742,-1.1666090810145144
Pantothenate and CoA Biosynthesis,-1.1444616195470043,-0.39594467369132924,-0.7659756745563931,-0.9426092293082259,-0.854164320230774,-0.8247242833698899,-1.5836111825183674,-0.906494617699438,-0.1868775212890581,-0.46110116284538194,-2.223129069300839,-1.366292089413135,-0.29872218391574595,-1.6300038799252008,-0.8112580364581303,-0.3183811081502599,-0.906494617699438,-1.6629673451837532,-0.731122143761699,-0.9813593233256771,-0.4574957619783724,-0.6188146791391742,-1.489054633637919,-0.6890938462412206,-1.6629673451836793,-1.49045714049004,-0.7432944682855462,-0.7583838388109642,-0.7432944682855462,-0.8103306193057385,-0.7821364314004475,-0.5469590427345616,-1.5506764269672477,-0.906494617699438,-1.375378001768155,-0.967305539249925,-1.5176322441609988,-0.8712409599476275,-1.1927600969095868,-1.6482239915242705,-1.961816446375969,-1.635032599830252,-1.3375191401483981,-0.46628069842958275,-0.4790774516428353,-0.8738871443971694,-0.501024368410011,-0.7567474533810011,-1.6053564365855328,-1.110061935268053,-0.6475137524035627,-0.8734676538341484,-0.4902063474417748,-1.7964765362088109,-0.7966234114244434,-1.0072574204693858,-1.3842154099228199,-0.5863723300618096,-1.2115752907598383,-0.1469773854156358,-2.691596527860979,-1.273719786422829,-1.961816446375895,-0.7411533862706481,-0.8591548239271322,-0.5348282170996367,-1.0991251269756555,-0.5595701206718032,-1.3596150362581338,-0.6935362733956235,-0.7151404983301991,-0.8738871443971694,-0.9485528580333932,-1.6717999428250503,-0.9313148591140057,-1.7818006225916627,-0.9813593233256771,-1.366292089413135,-1.0524902431473413,-0.6042167716729501,-2.126808566389234,-1.6629673451837532,-0.932784301993042,-0.5348282170996367,-0.8498294451519797,-2.5498406910641784,-1.7730006173408204,-0.29410277975966176,-0.4435930004984129,-0.8052231981750445,-0.4259749697187161,-0.26444714308406725,-1.3304676098529546,-0.373555822696734,-1.2715559055250667,-1.489054633637919,-0.7431780320175215,-0.984854571055707,-0.23461934936894005,-1.0643823801678471,-1.361937349519772,-1.6607864507119878,-1.06805151336889,-1.361937349519772,-0.7572875022648609,-1.8072086712125865
Pentose Phosphate Pathway,-0.9877694581243666,-0.7386408329625156,-1.0804197200028005,-3.109812794097072,-2.4288672736919104,-0.6101320265183088,-2.0913126253694414,-0.6687518523471759,-1.2844457718085414,-1.1171807254753092,-0.6473442648002894,-0.879744113395545,-0.14632257986655325,-0.10150722923626024,-0.04264679279068361,-0.05710839139950462,-0.7738737430775969,-0.9166346244248534,-0.8119511561991216,-0.7707516515222678,-0.8881738976041653,-2.121724826747594,-0.5602096750354855,-1.0995847154772096,-0.7451635125552212,-0.4338335656205035,-0.653417823171834,-1.1423256130124828,-0.9214563702381348,-3.714885824522403,-0.6769210766473943,-0.14632257986655325,-2.6849724063223492,-0.8679780415896868,-2.646962599411422,-2.5897807716792682,-0.2910713341605227,-2.24720590052369,-2.3837272309021302,-0.49685210870369223,-0.5732022189849413,-2.497414774894433,-1.943451063604205,-0.5964295448374434,-0.7715460994893216,-0.4204037197944563,-1.4280819418265513,-3.5650591523970623,-1.602126713751558,-1.615337948188554,-1.621937295791795,-1.6413631188222444,-0.24103982536770202,-0.16398772554062171,-1.3805775278794687,-0.7562456463341586,-2.8219794373069984,-0.9303163100597505,-0.27871634187010974,-0.0615297524004583,-1.1835339584260602,-0.18248004338045778,-0.14580874218912257,-2.5447158484238583,-0.6883752198441707,-1.51526570427865,-0.42850362635977546,-0.16660316996066865,-2.1465410069688335,-0.6888972057273718,-0.6769210766473943,-0.3804342460816072,-5.879622867272543,-2.237877660468948,-2.581028901639345,-2.0485066636895186,-0.7074316225047569,-1.5239447653712337,-1.3335489465816033,-0.4868686637488805,-4.050284531812299,-0.8770412057456448,-0.6478864035273425,-0.38877912917892665,-2.6205930561606974,-1.011695581104149,-0.5279784046808773,-1.0344663666543767,-0.7120951045941518,-0.8715058058966856,-0.70278011425581,-1.391039828671603,-0.8128363747461208,-0.07481844072718857,-0.8792332330546608,-0.7656230473162782,-3.2890835848657347,-1.5172133073693759,-1.6912022636846848,-1.458127597162862,-1.7241439368265148,-1.2394372037788208,-2.886187157431468,-0.05710839139950462,-1.005742014015747,-2.881377199890018
Phenylacetate Metabolism,-0.49715272735536065,-0.3068168165666727,-0.2355558941656914,-1.6561136409898127,-0.8322354220348296,-0.5844029945104372,-2.6681210685966175,-0.5008890507754415,-0.270331413669181,-1.0148886808039244,-1.3850561135586656,-0.19541288075950836,-0.35444738164253237,-0.7005937661229986,-0.4360193832408143,-0.27705369446757633,-0.4417934492760973,-0.5336574490077484,-0.3734402846324538,-0.2628543671417914,-0.422259816175376,-0.5888644775578207,-0.3462600379354355,-0.8417466281462253,-0.1629429978884176,-0.5317321860085333,-0.45869702996133965,-0.5015120710709766,-0.34140023511543377,-2.202259770585482,-0.9120221273271967,-0.2703314136693307,-0.7542408261772932,-0.3862491537024162,-0.3453626564039038,-1.644208955732449,-0.24674500527240179,-2.0080155375071613,-0.5095321463662064,-0.4276439625819036,-0.12452890524635032,-1.1154225730960992,-1.2974367642465434,-0.3621193058096279,-0.6187508630605458,-0.4121985719000652,-0.684841023341313,-1.808384386253183,-1.2286624365981762,-0.5173783427667459,-0.4989103716994514,-0.4297269052448475,-0.6611618682856901,-0.5557261340990551,-0.9849244363376177,-0.11261406883051059,-1.4422750833114006,-0.5056788648859954,-0.737803272307093,-0.6185750248947994,-1.2437623981219035,-0.14580028365600975,-0.4209646170482012,-0.6432404269676225,-0.42564749736985463,-0.9749809742867844,-0.48143856224734666,-0.635001840505015,-1.143254248611073,-0.8119295742222511,-0.46272971547285535,-0.3702839277732701,-1.04374637539769,-0.8792371095653444,-1.3670819353263688,-2.722643310558639,-0.4188891599020667,-0.4339940439208457,-0.8943718929169346,-0.6829166535463815,-2.169371006049001,-0.38450367690939474,-0.880570376817036,-0.29712421488131996,-1.3314926555966635,-1.9968789341185804,-0.3252862433498166,-0.21111273613702236,-0.5767707357032593,-0.4359135848127987,-0.5103923133827986,-0.5377942710360272,-0.4496252532240228,-0.42796038176921836,-0.3325023476282632,-0.4209646170482012,-1.143254248611073,-0.8921639808969649,-0.9186420006494785,-1.8372856531191197,-0.3148829093990747,-0.26059989386655463,-0.9309862470009799,-0.15901448223004883,-0.09098111806157495,-1.1154225730960992
