Pathway,Alanine Metabolism,Alpha Linolenic Acid and Linoleic Acid Metabolism,Amino Sugar Metabolism,Ammonia Recycling,Androgen and Estrogen Metabolism,Androstenedione Metabolism,Arachidonic Acid Metabolism,Arginine and Proline Metabolism,Aspartate Metabolism,Beta Oxidation of Very Long Chain Fatty Acids,beta-Alanine Metabolism,Betaine Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Butyrate Metabolism,Caffeine Metabolism,Cardiolipin Biosynthesis,Carnitine Synthesis,Catecholamine Biosynthesis,Citric Acid Cycle,Cysteine Metabolism,D-Arginine and D-Ornithine Metabolism,De Novo Triacylglycerol Biosynthesis,Estrone Metabolism,Ethanol Degradation,Fatty Acid Biosynthesis,Fatty Acid Elongation in Mitochondria,Fatty Acid Metabolism,Folate Metabolism,Fructose and Mannose Degradation,Galactose Metabolism,Gluconeogenesis,Glucose-Alanine Cycle,Glutamate Metabolism,Glutathione Metabolism,Glycerol Phosphate Shuttle,Glycerolipid Metabolism,Glycine and Serine Metabolism,Glycolysis,Histidine Metabolism,Homocysteine Degradation,Inositol Metabolism,Inositol Phosphate Metabolism,Ketone Body Metabolism,Lactose Degradation,Lactose Synthesis,Lysine Degradation,Malate-Aspartate Shuttle,Methionine Metabolism,Methylhistidine Metabolism,Mitochondrial Beta-Oxidation of Long Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids,Mitochondrial Beta-Oxidation of Short Chain Saturated Fatty Acids,Mitochondrial Electron Transport Chain,Nicotinate and Nicotinamide Metabolism,Nucleotide Sugars Metabolism,Oxidation of Branched-Chain Fatty Acids,Pantothenate and CoA Biosynthesis,Pentose Phosphate Pathway,Phenylacetate Metabolism,Phenylalanine and Tyrosine Metabolism,Phosphatidylcholine Biosynthesis,Phosphatidylethanolamine Biosynthesis,Phosphatidylinositol Phosphate Metabolism,Phospholipid Biosynthesis,Phytanic Acid Peroxisomal Oxidation,Plasmalogen Synthesis,Porphyrin Metabolism,Propanoate Metabolism,Pterine Biosynthesis,Purine Metabolism,Pyrimidine Metabolism,Pyruvaldehyde Degradation,Pyruvate Metabolism,Retinol Metabolism,Riboflavin Metabolism,Selenoamino Acid Metabolism,Spermidine and Spermine Biosynthesis,Sphingolipid Metabolism,Starch and Sucrose Metabolism,Steroid Biosynthesis,Steroidogenesis,Sulfate_Sulfite Metabolism,Taurine and Hypotaurine Metabolism,Thiamine Metabolism,Threonine and 2-Oxobutanoate Degradation,Thyroid Hormone Synthesis,Transfer of Acetyl Groups into Mitochondria,Trehalose Degradation,Tryptophan Metabolism,Tyrosine Metabolism,Ubiquinone Biosynthesis,Urea Cycle,"Valine, Leucine, and Isoleucine Degradation",Vitamin B6 Metabolism,Vitamin K Metabolism,Warburg Effect
beta-Alanine Metabolism,0.8954704554141657,-0.3313502574248924,0.8946335047002396,0.9628491630083065,0.6508273670252287,0.6273627025609546,0.1929820693709529,0.9608604601793649,0.9437289051903959,0.8282695315033528,1.0,0.8816271437197083,0.6857440146350082,0.8888194969582436,0.8625730762499418,0.812343695713884,0.7337402914320648,0.8492793935749479,0.44170521128084045,0.9194234742005433,0.9066487617640573,0.8304859437863975,0.7781857024097414,0.7058299749820405,0.9393336031779697,-0.37179643926611283,0.9051998600903254,0.9255375989681237,0.8597061602769157,0.8398522035317758,0.7566114326796914,0.8212566735783928,0.807672416414603,0.9442639306000994,0.9247360022292422,0.6489203274595238,0.79772166600876,0.9621707955918409,0.7309474309390463,0.9675615544076278,0.8662672191654134,0.8645114032093252,0.8549112294806761,0.7589838917961439,0.794900452085296,0.7936062341747842,0.946503380605698,0.6940108344304002,0.9448296426185067,0.831097748882041,0.9112979372226204,0.8868034384358487,0.8998172111521714,0.7447576794893195,0.863061736623234,0.7841907111792753,0.8227502577523331,0.9338690638402545,0.8726783614116024,0.8758655232197419,0.8727717193569554,0.4701747102340955,0.5819431266157046,0.7701224449289035,0.600447125024232,0.8320767215966982,0.4074136402884015,0.9229215924614083,0.8848020454361655,0.47766379561870104,0.9654985701936792,0.9462752092602843,0.8910589778063535,0.9397378066161316,0.7724616340509369,0.7930949406727662,0.9086993379408081,0.8989835319502745,0.6706936093637201,0.7612610406837226,0.9437055923225116,-0.5189788053148976,0.7911167108016868,0.5427112225356168,0.869003017708969,0.9299646632427857,0.7855486974328462,0.8948976186245555,0.7764736760902567,0.8942637663068539,0.6015450917863923,0.6978184835299273,0.9447997434865212,0.9502799101004177,0.7083971268755368,0.4408433617178636,0.9063757995331804
Betaine Metabolism,0.8495003239903361,-0.2684644786692124,0.812640375833873,0.8415788721068018,0.6748949945220257,0.7523854481686597,0.22827385518465346,0.9140394367744586,0.8554247393990182,0.7276179150261343,0.8816271437197083,1.0,0.645706575228926,0.8888423750464017,0.7317608610780947,0.778547593690357,0.8114824524641198,0.8444461926802227,0.6417934922350443,0.8084374384908478,0.824308303390761,0.7768088043877305,0.8258160727027947,0.7558783729023933,0.906458718886664,-0.5094979024790933,0.8307911042884752,0.8403636638774107,0.9398833667892217,0.8720881305639759,0.8354176601744967,0.7951700002390342,0.791845767523747,0.8811419305968831,0.8553843978481043,0.6665360266687955,0.8016047818711388,0.8937506952653368,0.7219620067245246,0.9275318183242234,0.7094437280400764,0.863465715220883,0.819533064077609,0.6338641561579522,0.7419884090651183,0.8011155716240506,0.9164999490850817,0.7408815047113898,0.9271234236050249,0.9075661282899172,0.863470617558117,0.8579987550586773,0.858177438104529,0.7075560653986646,0.8890017224481449,0.8378503136156082,0.6455314249084491,0.8353647143251185,0.872076890250025,0.7120336765946801,0.8309561301392988,0.6200614592362071,0.6710553554301739,0.6518243520147763,0.5559284966164069,0.7017848423061599,0.46302375942771373,0.867219832409635,0.7786426953794282,0.6291833503489112,0.880217295072844,0.8627714506205719,0.8106139645372789,0.8648588895027601,0.8724048837464262,0.6948855488431279,0.769939639329182,0.8840675760324227,0.6663321753604183,0.8180799922745267,0.8107815594638591,-0.3270050372795415,0.7483630409322348,0.42118451581216776,0.7844903731272427,0.8156266167714414,0.6745078184080721,0.8544270078012705,0.7754494845260911,0.9085332600316995,0.725269300203875,0.8548837197105085,0.8296236690270902,0.8671230810700583,0.5331888531591478,0.32934755836328866,0.8303179997287333
Bile Acid Biosynthesis,0.5440335681796261,-0.08986464256762546,0.5312998178439327,0.630921618193291,0.3330586650076062,0.275749586249562,0.5358211658998845,0.6169334585313648,0.6495639877931778,0.8117757020312957,0.6857440146350082,0.645706575228926,1.0,0.6271688687361533,0.5515757034316113,0.7586774267243275,0.444199596055093,0.5584201554738409,0.49728389253755667,0.604951797976513,0.5616964161809597,0.5951990539663603,0.5692019542362797,0.423827321357963,0.7058582486702434,-0.025177564778810682,0.6698211555887448,0.772817552218884,0.6301524301056677,0.52348248477089,0.4131638091725116,0.4320442785242287,0.44058714824925,0.6125632127326484,0.6526004397038996,0.4204102153985464,0.5456270715229837,0.6177070994141826,0.3152604854529214,0.6069287564260611,0.5821424070858957,0.5478983828158271,0.5111403887801446,0.4382198502903348,0.5735521100353279,0.41349285246315104,0.710375404191577,0.36990720528597093,0.6669904336126448,0.6401957231291673,0.7680244133619045,0.7592970383148542,0.7586888400740522,0.4282000755362234,0.5243175971516871,0.3880937696083897,0.8182506705294391,0.7651352483830727,0.5725070350212772,0.6471670694019307,0.7164651944814792,0.23489964545625913,0.28142878627677853,0.49676961283319904,0.5718845974901177,0.703196570233545,0.3124649183794163,0.5928961837096273,0.5790340792024157,0.5074376085164864,0.6598618097912077,0.5852708864007544,0.6255278509127875,0.6238148339581722,0.6259573394376972,0.7616874522049997,0.5634578142823882,0.5857921021498683,0.3963384047760456,0.3775196834667936,0.7838799093692816,-0.058681966459573395,0.43714636579028837,0.5876806457122387,0.6341710719013685,0.6245419715380588,0.6409486657888797,0.5920308252549438,0.48923841044251637,0.8065397401629986,0.6299138796773399,0.47786105505447823,0.5435551173363743,0.6724951032307545,0.6934632384340909,0.11694977798476636,0.5086528705906678
Biotin Metabolism,0.8099130281044171,-0.36589750955882655,0.8869901686636983,0.8177479393638019,0.627987231465392,0.6979871469605478,0.16983625428123783,0.8757602136119476,0.8423897370948903,0.7831089799225157,0.8888194969582436,0.8888423750464017,0.6271688687361533,1.0,0.7541801708849053,0.801618695233053,0.7929985364056935,0.7764285213331003,0.5742745640929613,0.8367336499486178,0.8128366183685907,0.7381673889552507,0.7879027678058328,0.6777128152020394,0.9346752106765149,-0.45926864987285626,0.8625891587017235,0.8989956694199392,0.8647177998205534,0.8745890480143783,0.8017544145437895,0.8406040360892221,0.7487297601609892,0.8835362659979289,0.8690270781137767,0.6887771532668654,0.8358847285383411,0.8307133726275847,0.7810003767120139,0.8916374304529386,0.6340369123080478,0.892792023230839,0.8642862295856566,0.5893476617524616,0.7962469820261948,0.8502250941001155,0.9005641896716556,0.671455125812364,0.8257816612396833,0.7612355048483063,0.9269443434685499,0.9358238111231009,0.9104621767488476,0.7443712815297796,0.8877309935428499,0.8638462847713884,0.7381564193948061,0.8504961027640916,0.9499120235436721,0.7756382699676965,0.8413848215372941,0.5845093766604934,0.6549653631799709,0.7386928481389783,0.5315686869389755,0.7827602174530667,0.5132287136473845,0.8308111512842464,0.7585448897393947,0.6073470077397667,0.8955517537409353,0.8884028798733584,0.8136790767598386,0.8887626723774487,0.8138350818219338,0.8368193678803945,0.718276371882581,0.8633147836186856,0.6880340797480416,0.8201073777175863,0.8695125048057954,-0.38184968993194063,0.7694069405821861,0.4276770823450305,0.8863471109208984,0.8521643089068391,0.6981844211479484,0.8924699556780205,0.8307438649384752,0.8214949050445441,0.6318056910933348,0.7678760173486492,0.8044119722474636,0.8647341957345598,0.4905903217941134,0.3375433259654091,0.8881479699298176
Butyrate Metabolism,0.8950745790705982,-0.09813134666128806,0.8431033385701315,0.8300111923182109,0.5776474990897366,0.5775389606467932,0.03402364067046553,0.8542426167792828,0.848861022934096,0.7259730585755318,0.8625730762499418,0.7317608610780947,0.5515757034316113,0.7541801708849053,1.0,0.7568587220830546,0.8084340839419755,0.9116727649190793,0.20751434409382544,0.9696266470367242,0.9319315200301681,0.5371997320794076,0.8286242718837118,0.609047282857386,0.8365152290751237,-0.5447591704517807,0.8929921412469054,0.8281752167312172,0.822399103141511,0.8460031649909313,0.74466541118281,0.8745471216152599,0.8721941622261333,0.9220035270248362,0.8805023777457406,0.7523245288571629,0.8670472900889146,0.8828847778137434,0.7664814253331171,0.8388244149949211,0.7482388656442653,0.8228039960297918,0.8608121494934546,0.9460021299872484,0.7690728947660066,0.8006559109577023,0.8479099017199266,0.7261795867497645,0.7807759753837494,0.7104689549509049,0.8052120712586402,0.8113394242546257,0.823143532042122,0.8993180255818032,0.8492670300842248,0.8078892516466311,0.7345857396230099,0.7801434150909037,0.7771823285579464,0.6084001389549872,0.7488985368050625,0.5849484675023727,0.662091245903833,0.8606736751314062,0.8408838059233031,0.8645362117685675,0.5416656694894709,0.9002497277776117,0.9799190051055259,0.20645695852558463,0.8864147968049855,0.8843801485177479,0.9268245528241692,0.935359602107219,0.7746768221810166,0.7023899843215998,0.8458921114675472,0.6816925064597688,0.7737143713580313,0.7575572631762725,0.8214713815645172,-0.7272278546081946,0.843836320100645,0.5127485292904289,0.8615243157955008,0.9629811176160573,0.6234779556354895,0.9173426772727622,0.7469816550768754,0.6711062965824217,0.32825167157109175,0.7033120997760645,0.8270577066206563,0.9450210723521152,0.4704605886943711,0.7113695823502345,0.91763726419162
Caffeine Metabolism,0.6761135327101034,-0.006974569246472672,0.6720754503448625,0.695401944581394,0.3990495103837136,0.4129102926813685,0.3202659587600487,0.7334681919517665,0.7114662324519156,0.7349684932381766,0.812343695713884,0.778547593690357,0.7586774267243275,0.801618695233053,0.7568587220830546,1.0,0.7054396430129071,0.7551922004167514,0.34133839555501827,0.7710609417370609,0.7444810331684806,0.6545598017545139,0.8448603408384041,0.43933342918776436,0.8509105940119583,-0.4404732057956697,0.8175456451225263,0.8823437330781819,0.8020119995723768,0.7641710061330578,0.6010009523583941,0.6832911233612146,0.6842491475367521,0.7846942677766787,0.8299313937707143,0.7693139075979321,0.7426993159012529,0.7747361095789314,0.6051091087169832,0.7380224680669081,0.6266306761218503,0.6849185867034581,0.6802940912965542,0.6558271963772246,0.6792596808392919,0.5988748217138901,0.8522509406546455,0.5240043290506298,0.7509559628396686,0.6505824134410381,0.8974799963295002,0.9292728856402718,0.9531522891891749,0.7763808540353686,0.6932124806288643,0.6467289715273233,0.7885989483389001,0.762162221726584,0.7704969497228026,0.6071812927495839,0.8111690510634783,0.3481247249270745,0.39463824593251995,0.5754786022800483,0.6516275319610636,0.8095002956317608,0.4809801805648521,0.7241987021228955,0.7646524153980749,0.47569237633663014,0.7777182461197549,0.7071002681268458,0.8457303757275579,0.8114914105601311,0.8046036817261372,0.8276307223445861,0.6490712979117929,0.6755062387293854,0.563950662098212,0.6151864115245645,0.8265335042155727,-0.3430800038966367,0.6847997162575054,0.6009871778690709,0.7316230248782947,0.8275375486685245,0.7721885624911403,0.7555537125709364,0.6473505621519257,0.7684987512013886,0.45469722726055206,0.6506167830817728,0.6260348775516615,0.7971593491778087,0.5202730179323996,0.4843408080116559,0.7618508723598084
Cardiolipin Biosynthesis,0.8407607885802414,-0.07841037913802217,0.8469689555482086,0.6920965857371171,0.7351200339635674,0.7991287384027295,0.07571772599259316,0.7776162910539917,0.7197302071398964,0.5658284827807417,0.7337402914320648,0.8114824524641198,0.444199596055093,0.7929985364056935,0.8084340839419755,0.7054396430129071,1.0,0.8997823645393698,0.5096731274355295,0.8325658886935635,0.853676778586066,0.4219799664564303,0.9347871481496972,0.7834246081376813,0.830585680856435,-0.6154542439670928,0.8560291142657411,0.7408844352552848,0.915679330788033,0.94543050666623,0.8936816370702558,0.9253039201594916,0.8938147965380413,0.8496342686993823,0.8077403757572346,0.8462017444194294,0.9272116286334942,0.764780044563777,0.8729835085119926,0.777584037611335,0.48764235622299745,0.8859348490349439,0.8898231979375879,0.7297434993788364,0.7636465916165323,0.8921674073545145,0.824079201225091,0.7917396293633996,0.682389142813493,0.6621009258953114,0.7717084704335645,0.7925345523013133,0.7722680156097756,0.8959171291440775,0.9140118240428847,0.9436492571122507,0.559428055651272,0.72601781252986,0.8821101521475668,0.4747633818658455,0.641259799432508,0.8611516338229754,0.859719943458042,0.7758978463286788,0.7105484422543432,0.7943951707603739,0.7513674778023437,0.7856669092035541,0.809208259022292,0.5147135552955519,0.7942316449956794,0.8171918673584081,0.7986292531284621,0.8664636155428743,0.9202895795479912,0.633549628631012,0.6117111246569006,0.5918225769313413,0.8232288873149006,0.9019470357741658,0.6653043558757477,-0.42902439223176636,0.7417768824671677,0.190559278180256,0.8193857572424857,0.8262604263526458,0.4307463746718605,0.9151153616452304,0.8345151004658936,0.6390082988702447,0.496869273963113,0.9070408391485975,0.6904854040028939,0.8166688253475571,0.21841268488062504,0.5635679736854761,0.893564104945562
Carnitine Synthesis,0.9337839262813675,-0.05526222818160241,0.8337321276730966,0.8108923084548166,0.6681808766413065,0.7080653251880754,0.14374443287168426,0.8844383853553538,0.847814026531208,0.6710143337746849,0.8492793935749479,0.8444461926802227,0.5584201554738409,0.7764285213331003,0.9116727649190793,0.7551922004167514,0.8997823645393698,1.0,0.41418617759506865,0.9217236693424862,0.9505406417864539,0.5612836580724557,0.9000549185785657,0.7367466277927973,0.8671854530628333,-0.6143486877140943,0.8770827503610203,0.8045183826442934,0.8951741256529395,0.9023910538148956,0.8213834142823393,0.8884326694426234,0.9199490521399258,0.9330835906580195,0.9124627656920906,0.7924380741147746,0.8722098502799179,0.8948484019783977,0.790047540730397,0.87637492703613,0.7015220840835934,0.8548862047386064,0.8681581883505728,0.8758630995800029,0.7700486948010371,0.8227877976952529,0.8862068068254845,0.8396688537506831,0.8041497927489591,0.7718976639408581,0.8099433645024293,0.8063511799232117,0.8192309792350237,0.9060837112739608,0.9045654484262767,0.8711727154058466,0.6943942172450588,0.7985423236481064,0.8325670941313642,0.5645953921593562,0.7932151143057898,0.7061882098535864,0.7452555156573469,0.7833033032486583,0.7862587673923878,0.8492169539207118,0.6262298586712703,0.8810671515149268,0.9320653354653166,0.3945726183888233,0.8806453573393227,0.8779687840798569,0.9012947095100335,0.9340227473049512,0.8518778177927685,0.6685961556509787,0.7872354964933123,0.7075188925479007,0.7709275882964538,0.8245762491092503,0.7812438633104443,-0.5538258861148584,0.8391982077222859,0.4287082361505819,0.8381301232892621,0.9142453795457423,0.6297003190296514,0.9228022287364042,0.7780776662607645,0.7446132197032208,0.5163946533336701,0.8475074717008431,0.8249452356063991,0.932868811995751,0.4352169490713766,0.6632778075243628,0.9078738825518281
Catecholamine Biosynthesis,0.4125513906142633,-0.3921982153106257,0.5374883092963003,0.4586134151658525,0.654758705292317,0.6456101693447724,0.37650546859940415,0.4900375927431982,0.4546446728609446,0.528323924057629,0.44170521128084045,0.6417934922350443,0.49728389253755667,0.5742745640929613,0.20751434409382544,0.34133839555501827,0.5096731274355295,0.41418617759506865,1.0,0.33497441413147144,0.3531635316119323,0.4372506636801311,0.391339946728199,0.7119764005272009,0.5320392556321475,0.0059450754454967985,0.47956838849607564,0.5159416554240775,0.5530792083378658,0.5317740286846311,0.5432339452128906,0.4390045508438456,0.29903185335507176,0.42893313347386525,0.42918596565756506,0.29117703255532573,0.4886446479792066,0.37627489969563777,0.41711379822097394,0.527081997690187,0.19835415200581763,0.6024908855642983,0.5228007373468975,0.021534673744629772,0.44911001315953697,0.557593072551585,0.512036853454245,0.3565550636313466,0.4869190787503842,0.5576363880154077,0.5571663616684361,0.5123931456208268,0.462933123237194,0.19604587769824908,0.5698586362945339,0.5329791070349823,0.4233831639138323,0.6073164053756628,0.6197604179403874,0.5233531507829907,0.4818811217034235,0.5871710597248063,0.6004209658134665,0.4280744435204535,0.22379004157056082,0.3899443680375005,0.49657396186176994,0.4318636493757922,0.21828200714220522,0.7833878766489031,0.49468104659591094,0.5202792199605022,0.25857517491947496,0.4144095428471584,0.5544145364522952,0.4991959882009411,0.2537615349230334,0.5532155063950751,0.4323119811776985,0.5140100738291086,0.47012609497212543,0.250018234503599,0.23482158191022692,-0.034702871847345884,0.5200194320686401,0.3193609962897532,0.30928090803230995,0.501055692015138,0.522801034218965,0.6544637315989587,0.8464141725317169,0.5662693854181786,0.42528576984296607,0.4113338665260285,0.311434382518966,-0.26512660165176327,0.4154788172925901
Citric Acid Cycle,0.9479589666574049,-0.2387898815438649,0.8927891663498002,0.8767883613052098,0.6286299600002411,0.6332040223089436,0.10541743985919623,0.9284668094093661,0.9315312718627272,0.8018262135219174,0.9194234742005433,0.8084374384908478,0.604951797976513,0.8367336499486178,0.9696266470367242,0.7710609417370609,0.8325658886935635,0.9217236693424862,0.33497441413147144,1.0,0.951552247231419,0.6276108953842513,0.8281315560056731,0.6716823647076349,0.882704995857294,-0.5164410944193635,0.9042516592022045,0.8723952738824275,0.8737643438800943,0.8703830144019674,0.7790379605378968,0.8911107777134832,0.8652166235522062,0.9671688576408373,0.9227213941076806,0.7225146929167737,0.8777253467659709,0.915568151823552,0.7629766800512164,0.896974914775517,0.7528952665001488,0.8915615190130961,0.9006498043180676,0.882130570845088,0.7974292361025078,0.8520896526935688,0.9102922832538396,0.7957068439328889,0.835733716103544,0.7867651163800332,0.8575121794546611,0.8545266955657871,0.8596450953097852,0.8781315662568739,0.9062172236843896,0.8371766642629779,0.78979165085911,0.8597655350198017,0.8529147516405132,0.703614636361176,0.8320885214564241,0.6297462023938281,0.7012558206467935,0.8742277186449549,0.785112530193523,0.8797963279138494,0.5675627066154851,0.9207649536783086,0.973134158592169,0.28397844448387993,0.9551469338260739,0.9493325736416819,0.9391713290385006,0.9723182431768346,0.7985430450966271,0.7703595031016868,0.8842596829825261,0.754917571475534,0.775982745905746,0.785571188517448,0.8843645763780077,-0.6641808158361973,0.8633159663540693,0.5495339914108118,0.9175276297419328,0.9676467318853155,0.6715697330408748,0.9534666363996414,0.7889457641029082,0.7653317176081978,0.47924559856599125,0.7596811123819132,0.8970775606436403,0.9808750337470068,0.5301075423697725,0.6183735975453913,0.947562221817957
Cysteine Metabolism,0.954574693572857,-0.14624832945588628,0.9027472094081,0.8864169769116357,0.6688719513951582,0.6848130022960959,0.14237259414736003,0.9100903632068037,0.895373626405268,0.7095401962127631,0.9066487617640573,0.824308303390761,0.5616964161809597,0.8128366183685907,0.9319315200301681,0.7444810331684806,0.853676778586066,0.9505406417864539,0.3531635316119323,0.951552247231419,1.0,0.6490593995785388,0.8583544044265814,0.7459912990217796,0.8891444102048448,-0.5713189737620048,0.894916588422674,0.8286196837805945,0.8771322601625923,0.9031970666812795,0.8334865064905399,0.9219000049630521,0.9356462379288475,0.9761631201814432,0.9593062985801314,0.7561549872880892,0.8784461455772412,0.9394318739887906,0.8357678296206272,0.9157056490416065,0.7917210765059562,0.8812547401454178,0.9062128518209127,0.883174194519145,0.8304194172719467,0.8502339134248182,0.9175307093231745,0.7822868794280655,0.8415422736169436,0.7517376928242183,0.8263647558138615,0.8152379001674644,0.8345127890643858,0.8839393809733161,0.9019228204948202,0.8730242628781177,0.7317387213533939,0.855582435782254,0.857838568982121,0.6784094472259241,0.7995251503506835,0.6241458513485806,0.6937368829915932,0.830421496717616,0.7265940708726515,0.8717166098437593,0.5734345020692153,0.9090647455407284,0.9547250984999226,0.3758176056200785,0.9284558885760802,0.9315125910836148,0.9475399059209195,0.9687592801869311,0.7999831107703015,0.7154347667364538,0.8620189293002776,0.7467479107978633,0.7599268772964449,0.8420624029141127,0.8589112456192106,-0.6228504994351283,0.8775363296284664,0.46942642795668355,0.8829723364285783,0.9565620528344879,0.6767963537725113,0.945489727380059,0.8309614938611085,0.7552469684497201,0.47605828610211026,0.787200806812733,0.8837956221387737,0.9604678993890385,0.5422483277062395,0.6503214280217141,0.9510648223756462
D-Arginine and D-Ornithine Metabolism,0.6365210590852973,-0.42404782088307524,0.6573904643766022,0.811190721063491,0.4670112941461358,0.4701114547923707,0.28502637616784915,0.8191827162858631,0.8066000770523636,0.6462695310766161,0.8304859437863975,0.7768088043877305,0.5951990539663603,0.7381673889552507,0.5371997320794076,0.6545598017545139,0.4219799664564303,0.5612836580724557,0.4372506636801311,0.6276108953842513,0.6490593995785388,1.0,0.5150554091115769,0.557742987638952,0.766472431010411,-0.2389908414249987,0.6209043892588938,0.7450771348350328,0.67015091968427,0.5779566960626576,0.5677091872632303,0.5416048401011512,0.5219449004390977,0.7346235958145517,0.7453370203880314,0.38636346244989794,0.5261771553402889,0.8097142837750411,0.4885788028363665,0.8281954369112845,0.798874024260885,0.6073884974973286,0.576056669995876,0.4298823465467683,0.5826318545007798,0.5320929767501241,0.7501637883743184,0.41224719309858354,0.8682514977933076,0.7503288063130327,0.732856224191076,0.6850082283040633,0.7308352355339064,0.4214770646997818,0.6072078327574297,0.5334087422088544,0.5887934455849739,0.7496937960223438,0.6552686075707325,0.8462252073010991,0.7381184355496583,0.1384099839539515,0.251649331828955,0.4374716113929533,0.2655372459874846,0.49043125485652345,0.08266024227758603,0.7683239843876599,0.5936537105637862,0.500286339901202,0.7605384910496087,0.7357842851853792,0.7024604784901837,0.7087419200483215,0.508541254719397,0.6354931680862419,0.7698328308803031,0.8895261147505439,0.29770993408605695,0.5575554730389242,0.8014280591262458,-0.2890648458825243,0.588792502448846,0.5261181375816983,0.5883024172288991,0.672434554810686,0.8209148565704344,0.5996356957098463,0.5637811540186107,0.8503186291564085,0.6135163064554477,0.47647176418045045,0.7955783279847056,0.7015782484153413,0.834359234696828,0.17506001483806707,0.6319984604906094
De Novo Triacylglycerol Biosynthesis,0.816094155073341,0.05628159878104589,0.7819321114733597,0.7185134468461888,0.603823085553933,0.6390574705221915,0.13361130373586014,0.773970499940108,0.7197816586240263,0.5943752860906986,0.7781857024097414,0.8258160727027947,0.5692019542362797,0.7879027678058328,0.8286242718837118,0.8448603408384041,0.9347871481496972,0.9000549185785657,0.391339946728199,0.8281315560056731,0.8583544044265814,0.5150554091115769,1.0,0.6561582221019524,0.8507928907272039,-0.5894172955906183,0.8516599926274232,0.7881279183137575,0.9179842765289857,0.9153844549557901,0.8215403188720861,0.8727576409270865,0.9116688378106591,0.8474207361727002,0.829942899928126,0.8861975749905272,0.8774596396002141,0.8187096272241778,0.8264304693366216,0.7837918761320669,0.5996004869174916,0.8052792035272763,0.8301665331487584,0.7933956269168428,0.7743316823855628,0.7740816848490237,0.8581194031819682,0.7083019135115644,0.7520414925794522,0.6864941852552802,0.8091181823575284,0.8319266697686671,0.8411327208108054,0.9248522566093201,0.8313690122949072,0.8500064425033265,0.638872330526178,0.7382892120690896,0.8352417383460554,0.5003070834684832,0.6954560777505827,0.6524635929392658,0.6588197378763756,0.6786390599407333,0.7066108463763655,0.8318559473969384,0.6079330776868106,0.7909586595958777,0.8469511356972065,0.4944110429705072,0.7864948521970351,0.7647135788320097,0.8691665866648255,0.8686520364215006,0.902577273502508,0.6578712184365093,0.6658023310359206,0.6203380355440808,0.7358871705603398,0.8254808718018403,0.7078425590163329,-0.43522424344474014,0.7634671454950487,0.368526649073024,0.7699852967823327,0.8603029723352799,0.5402858122921849,0.8753086598861602,0.7966111801972865,0.6906515195080486,0.451552337611712,0.8310663972681682,0.6781705724047973,0.8271501504959301,0.3408100788463436,0.6283909561963272,0.8685494337577959
